time;msd;einstein_diffusion;velocity_autocorrelation;green_kubo_diffusion
0.005;0.0;0.0;8.369533;0.013949221
0.01;0.00021101459;0.00351691;8.231067;0.027667666
0.015;0.00083697814;0.009299758;7.827458;0.04071343
0.02;0.0018572655;0.015477212;7.1923385;0.05270066
0.025;0.0032394663;0.021596441;6.3751125;0.063325845
0.03;0.0049419594;0.02745533;5.433463;0.072381616
0.035;0.0069169016;0.032937627;4.426423;0.079758994
0.04;0.009113242;0.037971843;3.4089477;0.08544057
0.045;0.011479509;0.042516697;2.428383;0.08948787
0.05;0.013966189;0.046553962;1.5225013;0.09202538
0.055;0.016527666;0.050083835;0.71887964;0.09322351
0.06;0.019123456;0.053120714;0.035123523;0.09328205
0.065;0.0217193;0.055690512;-0.52025753;0.09241495
0.07;0.024287395;0.05782713;-0.94661677;0.09083726
0.075;0.026806451;0.05956989;-1.2497438;0.088754356
0.08;0.029261524;0.060961507;-1.4403839;0.08635371
0.085;0.031643283;0.062045652;-1.5327929;0.08379906
0.09;0.03394733;0.06286543;-1.543408;0.081226714
0.095;0.036173373;0.06346206;-1.4896375;0.07874398
0.1;0.038324293;0.06387382;-1.3888198;0.076429285
0.105;0.040405367;0.06413551;-1.2573454;0.074333705
0.11;0.042423256;0.064277664;-1.1099627;0.07248377
0.115;0.04438547;0.06432677;-0.95928335;0.070884965
0.12;0.046299603;0.06430501;-0.8154758;0.06952584
0.125;0.048172884;0.06423051;-0.6861301;0.068382286
0.13;0.05001185;0.06411776;-0.57628864;0.06742181
0.135;0.05182202;0.0639778;-0.48862484;0.06660743
0.14;0.05360788;0.06381891;-0.42372382;0.06590123
0.145;0.055372592;0.06364666;-0.38045162;0.06526714
0.15;0.05711841;0.063464895;-0.35635957;0.06467321
0.155;0.058846537;0.063275844;-0.3480991;0.06409304
0.16;0.060557414;0.06308064;-0.35182455;0.06350666
0.165;0.062250797;0.06287959;-0.36354932;0.06290075
0.17;0.06392614;0.06267268;-0.379444;0.062268343
0.175;0.0655826;0.06245962;-0.39606982;0.06160823
0.18;0.067219384;0.062240165;-0.41054967;0.06092398
0.185;0.06883575;0.06201419;-0.42067605;0.060222853
0.19;0.07043125;0.061781798;-0.42495477;0.059514593
0.195;0.07200564;0.061543282;-0.42259336;0.05881027
0.2;0.07355921;0.06129934;-0.41343924;0.058121204
0.205;0.07509237;0.06105071;-0.39788902;0.057458058
0.21;0.076605886;0.060798325;-0.3767739;0.0568301
0.215;0.07810111;0.0605435;-0.35123283;0.056244712
0.22;0.07957925;0.060287308;-0.32258725;0.055707067
0.225;0.0810418;0.060030963;-0.29221323;0.055220045
0.23;0.0824903;0.059775583;-0.2614394;0.054784313
0.235;0.08392638;0.059522256;-0.2314528;0.05439856
0.24;0.0853517;0.059272014;-0.20323737;0.05405983
0.245;0.08676756;0.059025552;-0.1775341;0.05376394
0.25;0.088175334;0.058783557;-0.15483394;0.053505883
0.255;0.08957599;0.0585464;-0.13538785;0.053280238
