time;msd;einstein_diffusion;velocity_autocorrelation;green_kubo_diffusion
0.005;0.0;0.0;8.326267;0.013877112
0.01;0.0002099236;0.003498727;8.187978;0.027523741
0.015;0.00083261734;0.009251304;7.7852125;0.040499095
0.02;0.0018474873;0.015395727;7.151439;0.05241816
0.025;0.0032221978;0.021481318;6.3358645;0.06297793
0.03;0.004915227;0.02730682;5.3960156;0.0719713
0.035;0.0068788314;0.03275634;4.390827;0.07928934
0.04;0.009062065;0.037758604;3.3752334;0.08491473
0.045;0.011413567;0.042272467;2.3966053;0.088909075
0.05;0.013883952;0.04627984;1.4927785;0.09139703
0.055;0.016427694;0.04978089;0.69136566;0.09254931
0.06;0.019004565;0.05279046;0.00997023;0.09256593
0.065;0.021580432;0.055334445;-0.54295385;0.091661006
0.07;0.024127651;0.05744679;-0.9668492;0.09004959
0.075;0.026625033;0.05916674;-1.2676195;0.08793689
0.08;0.029057724;0.06053693;-1.4561096;0.085510045
0.085;0.031416383;0.06160075;-1.5466533;0.082932286
0.09;0.033696696;0.062401284;-1.5557097;0.08033944
0.095;0.035898432;0.062979706;-1.5006518;0.077838354
0.1;0.038024545;0.06337424;-1.3987311;0.075507134
0.105;0.040080376;0.06361964;-1.2662053;0.07339679
0.11;0.04207271;0.06374653;-1.1176906;0.07153397
0.115;0.04400915;0.06378137;-0.9656902;0.06992449
0.12;0.04589751;0.06374654;-0.8203072;0.06855731
0.125;0.04774511;0.063660145;-0.68912965;0.06740876
0.13;0.049558513;0.063536555;-0.5772603;0.06644666
0.135;0.051343437;0.063386954;-0.48748437;0.06563418
0.14;0.053104308;0.06321941;-0.42053965;0.064933285
0.145;0.054844543;0.063039705;-0.37545478;0.064307526
0.15;0.0565663;0.062851444;-0.3499332;0.06372431
0.155;0.058270935;0.06265692;-0.3407402;0.0631564
0.16;0.059958745;0.062457025;-0.3440892;0.062582925
0.165;0.061629564;0.062252082;-0.3559881;0.06198961
0.17;0.06328275;0.06204191;-0.37254703;0.0613687
0.175;0.06491738;0.061826073;-0.39023224;0.060718313
0.18;0.06653253;0.06160419;-0.40605775;0.06004155
0.185;0.06812753;0.06137615;-0.417707;0.059345372
0.19;0.06970136;0.061141543;-0.42358133;0.058639403
0.195;0.07125412;0.060900956;-0.42279366;0.057934746
0.2;0.07278562;0.06065469;-0.41511682;0.057242885
0.205;0.07429652;0.060403675;-0.40088987;0.056574736
0.21;0.07578717;0.060148552;-0.38090473;0.055939894
0.215;0.07725889;0.059890613;-0.35627922;0.055346094
0.22;0.0787129;0.05963099;-0.3283281;0.054798882
0.225;0.080150515;0.059370752;-0.29844007;0.05430148
0.23;0.0815733;0.05911109;-0.26797038;0.053854864
0.235;0.08298259;0.0588529;-0.23814283;0.05345796
0.24;0.08438018;0.05859735;-0.20998175;0.053107988
0.245;0.08576729;0.058345098;-0.18426965;0.05280087
0.25;0.08714517;0.05809678;-0.16152531;0.052531663
0.255;0.08851498;0.05785293;-0.14200585;0.05229499
0.26;0.08987766;0.057613883;-0.12572558;0.052085444
0.265;0.091234215;0.057380013;-0.11248881;0.051897965
0.27;0.09258499;0.057151224;-0.101940535;0.051728062
0.275;0.09393089;0.05692781;-0.09362462;0.05157202
0.28;0.095272176;0.05670963;-0.08704002;0.051426955
0.285;0.09660904;0.05649652;-0.08168959;0.051290806
0.29;0.09794204;0.05628853;-0.07711868;0.051162276
0.295;0.09927114;0.05608539;-0.07294482;0.0510407
0.3;0.10059655;0.05588697;-0.06887933;0.050925903
0.305;0.10191866;0.055693254;-0.06473903;0.050818004
0.31;0.10323732;0.055503935;-0.060445458;0.05071726
0.315;0.10455306;0.05531908;-0.056010287;0.05062391
0.32;0.10586587;0.055138476;-0.051512092;0.050538056
0.325;0.10717604;0.054962076;-0.04707242;0.0504596
0.33;0.10848375;0.054789767;-0.042834893;0.05038821
0.335;0.10978933;0.054621555;-0.03894913;0.050323296
0.34;0.11109264;0.054457176;-0.035555642;0.05026404
0.345;0.11239427;0.05429675;-0.03276943;0.05020942
0.35;0.11369426;0.054140124;-0.030664125;0.050158314
0.355;0.11499266;0.053987164;-0.029258192;0.05010955
0.36;0.11628953;0.053837743;-0.028506156;0.050062038
0.365;0.117585115;0.05369183;-0.028298227;0.050014876
0.37;0.118879035;0.053549115;-0.028469691;0.049967427
0.375;0.12017159;0.053409595;-0.028817017;0.049919397
0.38;0.12146269;0.053273108;-0.029118145;0.049870867
0.385;0.12275217;0.053139467;-0.02915175;0.049822282
0.39;0.124040104;0.053008594;-0.028719619;0.049774416
0.395;0.12532648;0.052880373;-0.027668776;0.0497283
0.4;0.12661132;0.052754715;-0.025909936;0.049685117
0.405;0.12789461;0.052631527;-0.023432013;0.049646065
0.41;0.12917657;0.0525108;-0.020308742;0.049612217
0.415;0.1304572;0.05239245;-0.016690247;0.0495844
0.42;0.13173711;0.052276634;-0.012777526;0.049563102
0.425;0.13301595;0.052163113;-0.008790231;0.049548455
0.43;0.13429418;0.052052006;-0.004937206;0.049540225
0.435;0.13557218;0.05194336;-0.0013961211;0.049537897
0.44;0.13684994;0.051837098;0.0016960255;0.049540725
0.445;0.13812771;0.05173323;0.004244373;0.0495478
0.45;0.13940561;0.051631708;0.006193181;0.04955812
0.455;0.14068384;0.05153254;0.0075208317;0.049570654
0.46;0.14196233;0.051435627;0.008234552;0.049584378
0.465;0.14324129;0.05134096;0.008365048;0.04959832
0.47;0.14452024;0.051248312;0.007958687;0.049611587
0.475;0.14579934;0.051157665;0.0070680166;0.049623366
0.48;0.14707878;0.051069025;0.0057467013;0.049632944
0.485;0.14835803;0.05098214;0.0040503917;0.049639694
0.49;0.14963715;0.050896987;0.0020397508;0.04964309
0.495;0.15091604;0.05081348;-0.00021716558;0.04964273
0.5;0.15219468;0.05073156;-0.0026437633;0.049638327
0.505;0.15347256;0.05065101;-0.005154922;0.049629733
0.51;0.15475;0.050571896;-0.007658698;0.04961697
0.515;0.1560268;0.05049411;-0.01006048;0.049600203
0.52;0.15730286;0.050417583;-0.012270072;0.04957975
0.525;0.15857811;0.050342258;-0.0142098665;0.04955607
0.53;0.15985264;0.05026813;-0.015819563;0.0495297
0.535;0.161126;0.050195016;-0.017054824;0.049501278
0.54;0.16239844;0.050122976;-0.017884862;0.04947147
0.545;0.1636702;0.050052047;-0.018295694;0.049440976
0.55;0.16494073;0.04998204;-0.018296612;0.04941048
0.555;0.16621017;0.049912967;-0.017923027;0.04938061
0.56;0.16747913;0.04984498;-0.017231101;0.049351893
0.565;0.16874687;0.04977784;-0.016288303;0.049324747
0.57;0.17001392;0.049711674;-0.015165201;0.04929947
0.575;0.17128;0.049646378;-0.0139326975;0.049276248
0.58;0.17254576;0.049582116;-0.012662409;0.049255144
0.585;0.17381081;0.049518753;-0.011425074;0.049236104
0.59;0.17507511;0.04945625;-0.010284795;0.04921896
0.595;0.17633931;0.049394764;-0.009292555;0.049203474
0.6;0.17760256;0.04933404;-0.00848318;0.049189337
