x;y;z;v_x;v_y;v_z;a_x;a_y;a_z;L_x;L_y;L_z;particles_number;time
-6.4673443;-5.608263;-8.726943;0.9106025;0.5480203;0.45122063;-4.348101;-3.3677022;-6.7564178;12.25;12.25;12.25;1372;50.00000000000713
-6.0675664;-2.406231;-3.327342;0.5997832;-1.5660228;1.3154564;2.1042185;-3.5864906;-2.296854;12.25;12.25;12.25;1372;50.00000000000713
-3.034971;-2.804517;-7.3710656;-0.98052996;0.36055887;2.4032269;7.1629133;-5.0562396;-1.6313975;12.25;12.25;12.25;1372;50.00000000000713
-2.7565496;-7.330457;-2.5800748;-1.8716652;1.1548977;0.77730334;-6.440376;-4.415438;11.473116;12.25;12.25;12.25;1372;50.00000000000713
-3.149765;-0.8964245;-11.491241;-0.21575053;0.32172424;-1.4502133;8.602221;-22.108467;27.49147;12.25;12.25;12.25;1372;50.00000000000713
-7.4243927;-8.34128;-7.4608536;2.5227768;0.49893457;1.2569162;34.194992;-18.07806;2.6113293;12.25;12.25;12.25;1372;50.00000000000713
-4.8139725;-3.8714318;-3.3386388;-1.7289242;1.3308983;-1.8839587;1.6120344;-2.4656937;1.2484431;12.25;12.25;12.25;1372;50.00000000000713
-3.5466878;-6.0518374;-6.3868465;-0.83982956;1.0779182;2.3524837;1.3819813;-10.2475815;2.8460908;12.25;12.25;12.25;1372;50.00000000000713
-0.3873948;-2.2967522;-5.6129823;-0.5666349;0.35976893;1.0539024;-5.317505;-1.703031;-5.462157;12.25;12.25;12.25;1372;50.00000000000713
-3.8130426;-11.326376;-10.793221;-1.5547618;1.5347717;0.2982629;2.6770718;16.155952;-6.5365357;12.25;12.25;12.25;1372;50.00000000000713
-0.4623131;-4.6394324;-9.029366;-1.3199699;1.4664508;-0.25999457;-14.176042;13.659993;-2.886215;12.25;12.25;12.25;1372;50.00000000000713
1.6123922;-0.05039443;-6.536647;0.96495956;-0.33749875;2.6690035;15.437178;-13.402907;-17.210365;12.25;12.25;12.25;1372;50.00000000000713
-0.42497864;-5.9313054;-9.551255;0.09591621;0.73777366;0.9338008;5.8996515;13.626243;16.68521;12.25;12.25;12.25;1372;50.00000000000713
2.3971815;-8.796966;-6.1817155;-0.5138199;-0.17630866;0.97051287;-14.158068;-42.20795;-40.390015;12.25;12.25;12.25;1372;50.00000000000713
2.917278;-4.4037395;-9.138196;-1.3151983;0.0017628875;0.7474441;2.2591884;-10.194866;-2.3591387;12.25;12.25;12.25;1372;50.00000000000713
-0.83342814;-7.282099;-1.7731805;-0.042936258;-1.1251056;-0.5601433;9.302182;-4.789888;-10.787826;12.25;12.25;12.25;1372;50.00000000000713
5.8183146;-0.80678993;-1.5268575;-0.6274457;0.013924947;-0.111948535;3.5805998;3.6000838;1.6586136;12.25;12.25;12.25;1372;50.00000000000713
4.4249043;-2.8514504;-6.2213693;0.42695695;-0.23363762;0.87509656;-3.4999557;-0.5856334;14.902454;12.25;12.25;12.25;1372;50.00000000000713
6.486665;-9.553729;-7.7715015;0.1022134;0.2925645;-0.11256331;9.912418;-9.975755;-4.2578883;12.25;12.25;12.25;1372;50.00000000000713
4.9416704;-7.105691;-2.200529;-1.2419962;-0.45457846;0.13920902;-7.808494;-3.2812417;5.600251;12.25;12.25;12.25;1372;50.00000000000713
0.61040527;-4.2881036;-7.175535;-0.5045604;-0.06055998;1.0907098;-22.764833;-28.040604;-34.910923;12.25;12.25;12.25;1372;50.00000000000713
8.095135;-4.0263977;-8.207596;-1.174598;3.3208582;1.4177107;-18.534615;18.957237;-5.037674;12.25;12.25;12.25;1372;50.00000000000713
4.3128624;-4.365724;-4.724382;-0.6599791;-0.16014114;0.82658184;-0.42179996;1.2642235;2.0906174;12.25;12.25;12.25;1372;50.00000000000713
5.0225706;-5.702074;-11.635997;0.1924426;-0.06531742;-0.27732468;-12.163703;-9.905593;-17.795435;12.25;12.25;12.25;1372;50.00000000000713
5.688165;-7.6720104;-9.305203;-1.6839262;0.5279749;-0.74297583;-2.963958;-4.2531586;-2.9667137;12.25;12.25;12.25;1372;50.00000000000713
4.356687;-4.989203;0.06551867;-1.2543558;-1.0871083;0.4813752;1.414121;-30.957077;13.782099;12.25;12.25;12.25;1372;50.00000000000713
3.3567088;-3.290251;-8.610716;-0.6279326;0.07577236;1.3816937;7.93519;-2.620298;0.31460696;12.25;12.25;12.25;1372;50.00000000000713
5.021197;-6.0961266;-5.7460575;0.5914939;0.7954587;-0.9487454;-7.282024;5.7591066;5.120225;12.25;12.25;12.25;1372;50.00000000000713
-3.8353336;-2.2085197;-7.078869;-1.3923504;-1.7599357;-1.4664564;-7.4520407;-5.6381564;-7.552691;12.25;12.25;12.25;1372;50.00000000000713
-4.927326;-4.6947517;-7.870964;-0.79958546;0.3895545;1.7629067;-14.742792;15.829721;9.18157;12.25;12.25;12.25;1372;50.00000000000713
-3.5217814;-5.46553;0.7158668;0.9011298;-0.74940646;0.17755568;-19.827421;20.779858;7.0140514;12.25;12.25;12.25;1372;50.00000000000713
-5.6964936;-7.107857;-6.570766;-0.5354594;0.9990788;-0.3728888;11.259772;2.8152146;-20.190939;12.25;12.25;12.25;1372;50.00000000000713
-2.8590477;-4.639754;-3.4885774;-1.037165;0.36073452;-0.08756581;18.721478;7.536663;-8.848239;12.25;12.25;12.25;1372;50.00000000000713
-5.1496673;-4.856469;-4.3821855;0.30137655;-2.2459817;-0.23149133;8.632104;9.176648;6.393195;12.25;12.25;12.25;1372;50.00000000000713
-4.103312;-0.8002095;-5.9507403;-0.28910494;0.682177;2.7924862;-2.9917502;1.1535313;2.0440466;12.25;12.25;12.25;1372;50.00000000000713
-3.17776;-0.6135205;-3.616965;0.3999332;0.6091006;-1.6922085;-5.97764;-6.178135;-10.172007;12.25;12.25;12.25;1372;50.00000000000713
-1.9811496;-4.8117394;-10.733269;1.8224925;0.8165308;-0.5840333;-3.601514;-5.543973;0.857766;12.25;12.25;12.25;1372;50.00000000000713
-6.38353;-3.4420705;-2.9284596;-1.5363942;-0.27011025;-0.7585586;-2.1254635;2.8688314;-1.5082967;12.25;12.25;12.25;1372;50.00000000000713
0.9452203;0.5980588;-6.141732;0.47437721;-0.47586843;0.6712984;-14.73422;10.592378;11.504799;12.25;12.25;12.25;1372;50.00000000000713
-5.0505652;-1.3866167;0.87611526;0.2764165;-0.23796082;0.26115155;20.005575;-1.9755876;10.898482;12.25;12.25;12.25;1372;50.00000000000713
-1.4076978;-4.5501275;-4.895458;1.492066;-0.92214173;-2.466752;-10.17645;-0.622808;8.48413;12.25;12.25;12.25;1372;50.00000000000713
-1.9926318;-6.2214656;-8.477828;0.30277622;0.85408574;-0.39183146;-2.2611635;-3.229149;7.411091;12.25;12.25;12.25;1372;50.00000000000713
-2.6470706;-3.8758621;-4.169038;0.23472948;-0.20865586;-1.2523603;2.954138;7.1827097;-9.961487;12.25;12.25;12.25;1372;50.00000000000713
-0.4104671;-6.6887803;-8.1602545;-0.20491692;1.5203068;1.4155384;10.318006;-0.6033984;3.2599466;12.25;12.25;12.25;1372;50.00000000000713
-1.4622197;-9.187676;-4.358144;0.29760382;0.13317311;-0.50115335;13.813593;-5.5860505;9.524033;12.25;12.25;12.25;1372;50.00000000000713
3.339553;-4.830629;-6.0930176;0.9346842;-0.41747296;-0.85248137;-30.578026;-2.5035532;-11.381477;12.25;12.25;12.25;1372;50.00000000000713
4.9080906;-2.661022;-5.1693172;0.5358653;0.57485896;0.14329337;1.7741072;4.963619;3.1320686;12.25;12.25;12.25;1372;50.00000000000713
-1.0212764;-6.965702;-10.6533985;-1.5789196;0.66874516;1.1197636;-4.403414;10.827116;-5.2229433;12.25;12.25;12.25;1372;50.00000000000713
1.2223699;-2.2942955;-3.3293078;-0.32778144;-0.55330354;0.2747136;15.699071;-14.33584;13.610052;12.25;12.25;12.25;1372;50.00000000000713
3.699429;-3.4200242;-7.545182;-0.15424609;-0.35269168;0.24389833;5.6556625;12.9706135;5.2249813;12.25;12.25;12.25;1372;50.00000000000713
0.6095784;-4.761005;-4.670231;-0.62348914;-2.7771368;0.54230946;-12.490364;-23.00179;-9.160924;12.25;12.25;12.25;1372;50.00000000000713
5.3496795;-4.784688;-0.68832344;1.0624006;0.43102714;0.2985256;-4.5650783;-7.5466995;10.770746;12.25;12.25;12.25;1372;50.00000000000713
2.7735496;-4.5685067;-7.2384562;-0.02243768;0.32099068;0.6082535;-1.7238168;2.8604054;47.29215;12.25;12.25;12.25;1372;50.00000000000713
3.212334;-5.3194804;-8.453681;1.186178;1.1188791;-0.35621893;-7.012521;-3.9970636;-1.0565464;12.25;12.25;12.25;1372;50.00000000000713
1.8276074;-7.74957;-10.104225;-0.49235573;0.9503272;0.2292772;15.264122;19.111103;-19.167652;12.25;12.25;12.25;1372;50.00000000000713
8.673655;-3.8908868;-1.9096756;-0.34169745;0.61075336;-0.44100124;-1.7469438;-3.5085168;15.315754;12.25;12.25;12.25;1372;50.00000000000713
-4.4989114;-5.1186695;-0.9690867;-1.2268288;1.5344722;0.4007474;-2.9784715;4.9263515;5.0821;12.25;12.25;12.25;1372;50.00000000000713
-5.1631374;-2.6198492;-4.299449;-0.6032505;0.6313663;-1.3758773;24.358032;-13.340394;20.245897;12.25;12.25;12.25;1372;50.00000000000713
-5.7672853;0.86605763;-5.2461267;0.29152963;-1.2768018;-1.166024;-24.144684;-3.7165895;-0.68407744;12.25;12.25;12.25;1372;50.00000000000713
-5.792798;-2.5114505;-8.005436;-0.15250571;1.0115949;0.2894365;-1.8454533;7.1859884;1.0705258;12.25;12.25;12.25;1372;50.00000000000713
-6.9282293;-3.9249742;0.27662647;-0.7655451;1.2062327;-1.1245056;0.14013173;2.2691293;2.6341412;12.25;12.25;12.25;1372;50.00000000000713
-6.417624;-4.382054;-1.5351564;-1.145151;-0.44818407;0.44685206;-5.947469;-0.70923626;-18.785378;12.25;12.25;12.25;1372;50.00000000000713
-4.7934937;1.0594157;-5.289322;-1.0693302;-0.5881877;-0.8587709;40.465454;-7.936529;9.4790325;12.25;12.25;12.25;1372;50.00000000000713
-8.345205;2.0087328;-2.9416788;0.23522086;-0.3941616;-0.6642977;10.403228;8.232617;-0.699111;12.25;12.25;12.25;1372;50.00000000000713
-2.258347;-5.002527;-7.821375;-0.19691156;1.3804566;-0.118502215;-3.4809456;0.6863462;-2.0197482;12.25;12.25;12.25;1372;50.00000000000713
1.39689;-0.26531693;-7.9927797;-0.27982968;-0.12268197;-1.5413547;-7.419489;3.783485;0.10164191;12.25;12.25;12.25;1372;50.00000000000713
0.879481;-1.8251106;-5.6545057;-0.49635968;0.1872559;0.66409105;-2.0381937;2.6567497;3.9393117;12.25;12.25;12.25;1372;50.00000000000713
-4.7975416;0.1561066;-1.9858351;-0.041331343;-0.5223891;-1.7838047;-1.4328687;-1.2637097;-3.6983414;12.25;12.25;12.25;1372;50.00000000000713
-1.4267418;-5.1771536;-9.424694;-1.5587747;1.4483632;1.5519322;8.872445;-4.923816;7.051708;12.25;12.25;12.25;1372;50.00000000000713
1.3226222;-2.754195;-4.4424562;-0.09738028;-0.65617365;-1.811324;-10.375189;-12.894887;25.978613;12.25;12.25;12.25;1372;50.00000000000713
-0.26912785;-4.684328;-6.674913;-0.44728303;-1.0497885;0.646388;-2.8389075;12.06938;14.391851;12.25;12.25;12.25;1372;50.00000000000713
0.9118529;-1.2612269;-1.7408041;0.46214882;0.039461594;1.073672;-11.162591;7.2109766;12.82983;12.25;12.25;12.25;1372;50.00000000000713
9.341427;-4.670624;-1.1081804;1.0199577;-0.6883996;0.030334828;16.816175;37.5518;1.7215775;12.25;12.25;12.25;1372;50.00000000000713
-1.2240883;-1.2164533;-6.2549295;0.8499409;-1.4209354;1.3987058;20.47073;2.3441982;-2.981347;12.25;12.25;12.25;1372;50.00000000000713
3.021066;-1.937747;-1.4500036;1.267897;-0.55819273;0.82391727;-20.347252;1.9400127;-39.714684;12.25;12.25;12.25;1372;50.00000000000713
2.5744119;-0.08324515;-5.1455464;-0.67980313;1.013407;0.3336959;-10.265759;-7.8927402;23.61364;12.25;12.25;12.25;1372;50.00000000000713
4.4079113;-3.3347404;-4.4045167;0.55518335;0.5576602;-1.0460067;-25.452135;19.894306;-1.884932;12.25;12.25;12.25;1372;50.00000000000713
4.0673223;-7.538776;-9.070264;-0.20027402;-0.15303802;-0.58489776;1.1805861;-3.7634542;1.6477095;12.25;12.25;12.25;1372;50.00000000000713
4.5830374;-4.966712;1.1938698;0.7038771;-1.1199338;0.05148055;3.3688953;22.518614;-17.01991;12.25;12.25;12.25;1372;50.00000000000713
7.6194696;-2.7767518;-6.2154775;0.44399902;2.6943886;-0.7961798;7.8673778;10.156578;11.359849;12.25;12.25;12.25;1372;50.00000000000713
7.205752;3.546094;-7.936265;0.5265211;0.57007575;0.7068014;-6.4192543;3.9516158;-8.592751;12.25;12.25;12.25;1372;50.00000000000713
4.792161;4.878713;-5.774405;0.05923319;1.6368297;0.5209216;25.03975;12.05173;-6.3276653;12.25;12.25;12.25;1372;50.00000000000713
-1.4756029;-3.6320198;-4.281695;-0.7963948;-0.43850875;-0.22618903;-6.573794;-13.906773;-2.5663302;12.25;12.25;12.25;1372;50.00000000000713
4.5733924;4.7098556;-4.088073;-0.28507778;0.715254;0.6599315;4.3963785;-7.78225;-6.4329224;12.25;12.25;12.25;1372;50.00000000000713
-2.0608177;-2.446588;-1.8673464;-0.037538;1.537846;0.62412345;12.516788;1.0728194;18.515062;12.25;12.25;12.25;1372;50.00000000000713
-2.1975086;0.16391319;-7.2967935;-0.22131816;-2.0430505;0.07396008;-51.60514;15.951772;-39.697773;12.25;12.25;12.25;1372;50.00000000000713
1.0498759;0.4576694;-3.5476131;0.6913851;-2.0426245;-0.7163314;3.369258;-6.5074334;2.421789;12.25;12.25;12.25;1372;50.00000000000713
-1.8069687;-0.23000354;-3.6567645;-0.81584054;-1.8269566;-1.4375335;-4.305155;17.364;-24.98438;12.25;12.25;12.25;1372;50.00000000000713
-3.5886865;-2.3684194;-8.216381;1.0872236;-1.4435316;0.41932803;7.3603573;-1.9765301;6.163368;12.25;12.25;12.25;1372;50.00000000000713
-0.617677;1.8333172;-6.2795134;-0.99949336;-0.42488772;-0.6093042;11.823741;-6.532115;20.782438;12.25;12.25;12.25;1372;50.00000000000713
-0.22627923;-1.410168;-8.42055;-1.3870676;1.2303067;-0.72648203;-3.7747924;1.7509689;-4.1623864;12.25;12.25;12.25;1372;50.00000000000713
0.5058401;4.1062756;-10.9311285;-0.41207567;-0.02669331;0.8586568;-4.7870154;8.8939905;13.60609;12.25;12.25;12.25;1372;50.00000000000713
