time;temperature;pressure;kinetic_energy;potential_energy;total_energy;virial;msd;diffusion;volume
0.005;0.9997001;-2.1899962;2056.6033;-7984.3115;-5927.708;-16190.591;0.0;0.0;1838.2656
0.01;0.9990213;-2.17787;2054.4443;-7977.0205;-5922.576;-16119.399;0.0;0.0;1838.2656
0.015;0.99835104;-2.155143;2052.2004;-7961.4404;-5909.24;-15989.576;0.0;0.0;1838.2656
0.02;0.9976311;-2.1263335;2049.561;-7946.155;-5896.5938;-15825.419;0.0;0.0;1838.2656
0.025;0.9967684;-2.0905063;2046.2739;-7929.977;-5883.703;-15621.265;0.0;0.0;1838.2656
0.03;0.9957338;-2.047198;2042.1825;-7912.8433;-5870.6606;-15374.246;0.0;0.0;1838.2656
0.035;0.99448097;-1.9946525;2037.0906;-7892.508;-5855.417;-15074.284;0.0;0.0;1838.2656
0.04;0.99296194;-1.9314388;2030.7849;-7867.572;-5836.787;-14713.0625;0.0;0.0;1838.2656
0.045;0.991123;-1.8558042;2023.0553;-7836.132;-5813.0767;-14280.494;0.0;0.0;1838.2656
0.05;0.988921;-1.7658571;2013.7756;-7796.17;-5782.3945;-13765.895;0.0;0.0;1838.2656
0.055;0.9863476;-1.6603487;2003.0079;-7746.743;-5743.7354;-13162.501;0.0;0.0;1838.2656
0.06;0.98345685;-1.5383596;1991.156;-7686.9375;-5695.7812;-12466.053;0.0;0.0;1838.2656
0.065;0.9804088;-1.3995135;1979.0374;-7616.063;-5637.0254;-11676.107;0.0;0.0;1838.2656
0.07;0.977452;-1.2452095;1967.7197;-7535.243;-5567.5234;-10802.517;0.0;0.0;1838.2656
0.075;0.9748504;-1.0777916;1958.1858;-7445.8013;-5487.615;-9860.173;0.0;0.0;1838.2656
0.08;0.97280264;-0.9008989;1951.169;-7350.5806;-5399.4116;-8870.612;0.0;0.0;1838.2656
0.085;0.9714642;-0.7187215;1947.311;-7252.3706;-5305.0596;-7858.225;0.0;0.0;1838.2656
0.09;0.9709927;-0.5368502;1947.219;-7155.385;-5208.166;-6855.058;0.0;0.0;1838.2656
0.095;0.971509;-0.3601793;1951.1976;-7062.5107;-5111.313;-5888.711;0.0;0.0;1838.2656
0.1;0.97300565;-0.19453885;1958.9408;-6978.08;-5019.139;-4990.7236;0.0;0.0;1838.2656
0.105;0.9752934;-0.043965533;1969.4756;-6904.097;-4934.6216;-4181.412;0.0;0.0;1838.2656
0.11;0.97805285;0.08817529;1981.4246;-6842.7744;-4861.3496;-3476.5803;0.0;0.0;1838.2656
0.115;0.9809219;0.20105869;1993.4431;-6793.744;-4800.301;-2878.0884;0.0;0.0;1838.2656
0.12;0.9836245;0.29482114;2004.5452;-6756.325;-4751.7803;-2383.2117;0.0;0.0;1838.2656
0.125;0.9859865;0.37137413;2014.2219;-6728.252;-4714.0303;-1980.3909;0.0;0.0;1838.2656
0.13;0.9879642;0.4321314;2022.394;-6708.637;-4686.243;-1661.6711;0.0;0.0;1838.2656
0.135;0.98958087;0.47886705;2029.1672;-6696.5034;-4667.336;-1417.48;0.0;0.0;1838.2656
