time;msd;einstein_diffusion;velocity_autocorrelation;green_kubo_diffusion
0.005;0.0;0.0;8.413585;0.014022641
0.01;0.0002109005;0.0035150084;8.369295;0.027971467
0.015;0.00084135606;0.009348401;8.238908;0.04170298
0.02;0.0018847598;0.015706332;8.02929;0.05508513
0.025;0.0033304999;0.022203334;7.750727;0.06800301
0.03;0.0051644966;0.02869165;7.415465;0.08036212
0.035;0.0073698163;0.03509436;7.036434;0.092089504
0.04;0.009927368;0.041364033;6.62626;0.103133276
0.045;0.012816478;0.047468435;6.196553;0.11346086
0.05;0.016015554;0.05338518;5.7576046;0.123056866
0.055;0.01950253;0.059098575;5.3181753;0.1319205
0.06;0.02325535;0.064598195;4.8854938;0.14006299
0.065;0.027252302;0.0698777;4.465351;0.14750524
0.07;0.031472325;0.07493411;4.0622435;0.15427564
0.075;0.035895154;0.079767;3.6794968;0.16040814
0.08;0.040501744;0.08437864;3.319442;0.16594054
0.085;0.045273986;0.08877252;2.9835627;0.17091314
0.09;0.050194975;0.09295366;2.6726513;0.17536756
0.095;0.055249445;0.09692885;2.3869076;0.17934574
0.1;0.060422923;0.10070487;2.126077;0.18288921
0.105;0.06570239;0.10428952;1.8895268;0.18603842
0.11;0.071075946;0.107690826;1.6763382;0.18883231
0.115;0.076533206;0.11091769;1.4853853;0.19130796
0.12;0.082064405;0.11397834;1.315387;0.19350027
0.125;0.087661296;0.11688173;1.164969;0.19544189
0.13;0.09331626;0.11963623;1.0327039;0.19716306
0.135;0.09902269;0.12225022;0.9171436;0.19869162
0.14;0.104774885;0.124732;0.8168511;0.20005305
0.145;0.110567994;0.12708965;0.7304237;0.20127042
0.15;0.11639725;0.12933026;0.6565081;0.2023646
0.155;0.12225952;0.13146186;0.5938113;0.20335428
0.16;0.12815112;0.13349076;0.5411125;0.20425613
0.165;0.13406995;0.13542418;0.4972598;0.2050849
0.17;0.14001352;0.13726814;0.461184;0.20585355
0.175;0.14597999;0.13902856;0.43189022;0.20657337
0.18;0.15196806;0.14071116;0.40846094;0.20725413
0.185;0.15797658;0.14232124;0.39005855;0.20790423
0.19;0.16400436;0.14386347;0.37591895;0.20853075
0.195;0.17005108;0.14534281;0.36535457;0.20913969
0.2;0.17611618;0.14676347;0.35774723;0.20973593
0.205;0.18219912;0.14812936;0.35254976;0.21032351
0.21;0.18829992;0.14944439;0.34928212;0.21090564
0.215;0.19441842;0.15071195;0.34752557;0.21148486
0.22;0.20055442;0.15193518;0.3469193;0.21206306
0.225;0.20670788;0.15311696;0.3471555;0.21264166
0.23;0.21287884;0.15426002;0.347969;0.2132216
0.235;0.21906756;0.15536706;0.34913492;0.21380349
0.24;0.22527373;0.1564401;0.35045895;0.21438758
0.245;0.23149762;0.15748137;0.3517771;0.21497388
0.25;0.23773949;0.158493;0.35294947;0.21556213
0.255;0.24399877;0.15947632;0.35386372;0.21615191
0.26;0.25027615;0.16043343;0.35443145;0.21674262
0.265;0.2565711;0.16136548;0.35458872;0.2173336
0.27;0.26288432;0.16227426;0.3542964;0.2179241
0.275;0.26921535;0.16316082;0.3535351;0.21851332
0.28;0.27556396;0.16402617;0.3523055;0.2191005
0.285;0.28193069;0.16487174;0.35062256;0.21968487
0.29;0.2883145;0.16569799;0.34851217;0.22026573
0.295;0.29471633;0.16650641;0.34600565;0.2208424
0.3;0.3011358;0.16729766;0.34313387;0.22141428
0.305;0.30757254;0.16807243;0.33992288;0.22198083
0.31;0.31402665;0.16883154;0.33639434;0.22254148
0.315;0.32049724;0.16957526;0.33256266;0.22309576
0.32;0.32698512;0.17030476;0.328436;0.22364315
0.325;0.33348957;0.1710203;0.3240209;0.22418319
0.33;0.34001064;0.17172255;0.31932116;0.22471538
0.335;0.3465476;0.17241174;0.314346;0.22523929
0.34;0.35310075;0.1730886;0.30910438;0.22575447
0.345;0.359669;0.17375314;0.30360523;0.22626048
0.35;0.3662537;0.17440653;0.29785588;0.2267569
0.355;0.3728525;0.17504813;0.29186124;0.22724333
0.36;0.37946668;0.17567901;0.2856281;0.22771938
0.365;0.3860949;0.17629904;0.27916896;0.22818467
0.37;0.39273807;0.17690904;0.2725036;0.22863884
0.375;0.3993939;0.1775084;0.26565754;0.2290816
0.38;0.4060642;0.17809835;0.25866577;0.22951272
0.385;0.41274688;0.1786783;0.2515691;0.229932
0.39;0.4194424;0.17924888;0.2444125;0.23033935
0.395;0.4261511;0.17981058;0.23724554;0.23073477
0.4;0.43287125;0.18036301;0.23011728;0.23111829
0.405;0.43960318;0.18090667;0.22307822;0.23149009
0.41;0.4463462;0.18144153;0.2161794;0.23185039
0.415;0.45310047;0.18196806;0.20946942;0.2321995
0.42;0.45986468;0.182486;0.20299682;0.23253782
0.425;0.4666402;0.18299615;0.19680692;0.23286584
0.43;0.47342473;0.18349795;0.19094491;0.23318408
0.435;0.48021978;0.18399225;0.18545315;0.23349316
0.44;0.48702422;0.18447886;0.18037282;0.2337938
0.445;0.4938369;0.18495765;0.1757402;0.23408669
0.45;0.5006592;0.18542935;0.17158541;0.23437266
0.455;0.5074897;0.18589365;0.16792865;0.23465255
0.46;0.5143282;0.1863508;0.16477817;0.23492718
0.465;0.5211752;0.18680115;0.16212825;0.2351974
0.47;0.52803105;0.18724506;0.15995659;0.23546399
0.475;0.5348937;0.18768199;0.15822388;0.2357277
0.48;0.5417646;0.1881127;0.15687373;0.23598915
0.485;0.5486437;0.18853734;0.1558361;0.23624888
0.49;0.5555299;0.18895574;0.1550324;0.23650727
0.495;0.56242394;0.18936834;0.15437973;0.23676457
0.5;0.5693261;0.18977536;0.15379867;0.2370209
0.505;0.5762353;0.19017667;0.15321532;0.23727626
0.51;0.58315253;0.19057272;0.15256688;0.23753053
0.515;0.59007657;0.19096328;0.15180288;0.23778354
0.52;0.5970098;0.1913493;0.15088783;0.23803502
0.525;0.6039499;0.19173014;0.14980036;0.23828468
0.53;0.6108968;0.19210593;0.14852968;0.23853223
0.535;0.61785203;0.19247726;0.14707607;0.23877735
0.54;0.62481517;0.19284418;0.14544635;0.23901977
0.545;0.6317863;0.19320682;0.1436533;0.2392592
0.55;0.6387648;0.19356509;0.14171451;0.23949538
0.555;0.6457509;0.19391918;0.13964738;0.23972812
0.56;0.65274453;0.19426921;0.13747054;0.23995724
0.565;0.6597465;0.1946155;0.13520086;0.24018258
0.57;0.66675603;0.19495791;0.13285345;0.24040401
0.575;0.6737727;0.19529644;0.1304402;0.2406214
0.58;0.6807972;0.19563138;0.12797141;0.24083468
0.585;0.6878296;0.19596286;0.12545513;0.24104378
0.59;0.69486815;0.19629045;0.12289785;0.24124861
0.595;0.70191437;0.19661467;0.120305926;0.24144912
0.6;0.7089684;0.19693567;0.11768806;0.24164526
0.605;0.71602774;0.19725281;0.11505592;0.24183702
0.61;0.7230955;0.19756706;0.11242547;0.2420244
0.615;0.73016864;0.19787768;0.10981714;0.24220744
