time;temperature;pressure;kinetic_energy;potential_energy;total_energy;virial;msd;diffusion;volume
50.005;0.9567659;0.744958;1970.2357;-6638.7725;-4668.5366;167.82062;0.0;0.0;1838.2656
50.01;0.9606495;0.7398103;1977.5554;-6646.2197;-4668.664;124.79268;0.0;0.0;1838.2656
50.015;0.96377605;0.737006;1982.6384;-6651.1675;-4668.5293;99.16152;0.0;0.0;1838.2656
50.02;0.965519;0.7372926;1984.4927;-6652.907;-4668.4146;97.03357;0.0;0.0;1838.2656
50.025;0.965554;0.740796;1982.8164;-6651.46;-4668.6436;119.70684;0.0;0.0;1838.2656
50.03;0.96391654;0.7474611;1978.0457;-6646.5615;-4668.5156;166.00476;0.0;0.0;1838.2656
50.035;0.9609873;0.7560736;1971.2256;-6639.816;-4668.5903;227.14113;0.0;0.0;1838.2656
50.04;0.95738244;0.7651971;1963.7153;-6632.5513;-4668.836;292.47577;0.0;0.0;1838.2656
50.045;0.9537828;0.7739318;1956.8295;-6625.568;-4668.7383;354.4176;0.0;0.0;1838.2656
50.05;0.9507676;0.7811513;1951.5999;-6620.1504;-4668.551;404.69113;0.0;0.0;1838.2656
50.055;0.9487527;0.78582215;1948.711;-6617.5605;-4668.8496;436.2275;0.0;0.0;1838.2656
50.06;0.9479843;0.78798413;1948.4797;-6617.312;-4668.832;448.61288;0.0;0.0;1838.2656
50.065;0.94851726;0.78776824;1950.7632;-6619.461;-4668.6978;442.8556;0.0;0.0;1838.2656
50.07;0.9501601;0.78539705;1954.9404;-6623.7896;-4668.849;421.4243;0.0;0.0;1838.2656
50.075;0.9525124;0.78203577;1960.102;-6628.8193;-4668.7173;392.56436;0.0;0.0;1838.2656
50.08;0.95510805;0.7783021;1965.335;-6634.0264;-4668.6914;361.50793;0.0;0.0;1838.2656
50.085;0.9575345;0.7750038;1969.852;-6638.5996;-4668.7476;334.2845;0.0;0.0;1838.2656
50.09;0.9594424;0.77297276;1973.0131;-6641.372;-4668.359;316.76157;0.0;0.0;1838.2656
50.095;0.9605644;0.77199894;1974.392;-6642.817;-4668.425;308.6334;0.0;0.0;1838.2656
50.1;0.96076125;0.7724024;1973.9021;-6642.6787;-4668.7764;311.83817;0.0;0.0;1838.2656
50.105;0.9600944;0.7742358;1971.8727;-6640.3994;-4668.527;326.0076;0.0;0.0;1838.2656
50.11;0.95881605;0.77639854;1968.9658;-6637.641;-4668.6753;343.74854;0.0;0.0;1838.2656
50.115;0.9573079;0.7785308;1966.0044;-6634.5977;-4668.5933;361.4302;0.0;0.0;1838.2656
50.12;0.95597583;0.7794325;1963.7727;-6632.792;-4669.0195;370.8665;0.0;0.0;1838.2656
50.125;0.955167;0.77919084;1962.8867;-6631.83;-4668.9434;371.3057;0.0;0.0;1838.2656
50.13;0.9551275;0.7768449;1963.6963;-6633.2065;-4669.5103;356.7495;0.0;0.0;1838.2656
50.135;0.9559453;0.77317196;1966.1782;-6635.633;-4669.4546;331.52972;0.0;0.0;1838.2656
50.14;0.95750856;0.7680153;1969.926;-6639.414;-4669.4883;295.5966;0.0;0.0;1838.2656
50.145;0.95954084;0.76205504;1974.3005;-6644.116;-4669.8154;253.97751;0.0;0.0;1838.2656
50.15;0.96171546;0.7560144;1978.7446;-6648.605;-4669.8604;211.7767;0.0;0.0;1838.2656
50.155;0.96383077;0.7502773;1983.0171;-6652.5674;-4669.5503;171.59264;0.0;0.0;1838.2656
50.16;0.9658542;0.74429566;1987.1746;-6657.049;-4669.874;130.2903;0.0;0.0;1838.2656
50.165;0.9678615;0.73875743;1991.3263;-6660.957;-4669.631;91.44463;0.0;0.0;1838.2656
50.17;0.96987194;0.73357683;1995.3882;-6664.5015;-4669.1133;54.750755;0.0;0.0;1838.2656
50.175;0.9717827;0.728224;1999.0492;-6668.53;-4669.4805;17.908796;0.0;0.0;1838.2656
50.18;0.97340363;0.72420585;2001.9528;-6671.3936;-4669.441;-10.057288;0.0;0.0;1838.2656
50.185;0.97458744;0.72123134;2003.8574;-6673.218;-4669.3604;-30.270372;0.0;0.0;1838.2656
50.19;0.9752456;0.7194921;2004.6179;-6673.948;-4669.33;-41.383316;0.0;0.0;1838.2656
50.195;0.97532254;0.7191154;2004.1356;-6673.5103;-4669.3745;-42.495853;0.0;0.0;1838.2656
