time;msd;einstein_diffusion;velocity_autocorrelation;green_kubo_diffusion
0.005;0.0;0.0;8.576659;0.014294432
0.01;0.00021502723;0.0035837872;8.528482;0.02850857
0.015;0.0008576617;0.009529575;8.386719;0.042486433
0.02;0.0019207062;0.016005887;8.159061;0.05608487
0.025;0.0033926207;0.02261747;7.8570213;0.06917991
0.03;0.005258115;0.02921175;7.494207;0.08167025
0.035;0.007498845;0.035708785;7.0849757;0.093478546
0.04;0.010094161;0.042059004;6.6432548;0.10455064
0.045;0.013021782;0.048228823;6.181835;0.114853695
0.05;0.016258454;0.05419485;5.7119517;0.124373615
0.055;0.019780548;0.059941057;5.243143;0.13311218
0.06;0.023564486;0.065456904;4.783219;0.14108421
0.065;0.02758723;0.07073649;4.3383865;0.14831486
0.07;0.031826474;0.07577732;3.9133952;0.15483719
0.075;0.03626079;0.080579534;3.5117292;0.16069007
0.08;0.04087024;0.08514634;3.1357532;0.16591632
0.085;0.045635916;0.08948219;2.7869267;0.1705612
0.09;0.050540406;0.093593344;2.4659386;0.1746711
0.095;0.055567637;0.097487085;2.1728535;0.17829253
0.1;0.06070303;0.101171724;1.9072431;0.18147126
0.105;0.06593351;0.10465637;1.6682948;0.18425176
0.11;0.07124685;0.10794977;1.4548764;0.18667655
0.115;0.07663261;0.11106175;1.265651;0.18878596
0.12;0.08208128;0.11400178;1.099118;0.19061783
0.125;0.08758492;0.11677989;0.9536813;0.19220729
0.13;0.09313569;0.11940473;0.82769233;0.19358678
0.135;0.098727755;0.12188611;0.7194948;0.19478594
0.14;0.10435547;0.124232695;0.6274527;0.1958317
0.145;0.110014334;0.12645327;0.5499667;0.1967483
0.15;0.11570049;0.1285561;0.48549548;0.19755746
0.155;0.12141084;0.13054928;0.43256092;0.1982784
0.16;0.12714265;0.13244027;0.38975978;0.198928
0.165;0.13289407;0.13423643;0.35577145;0.19952095
0.17;0.138663;0.13594411;0.3293621;0.20006989
0.175;0.14444846;0.13756996;0.30939013;0.20058554
0.18;0.15024915;0.13911958;0.29481053;0.2010769
0.185;0.15606485;0.14059897;0.2846785;0.20155135
0.19;0.16189437;0.14201261;0.27814916;0.20201494
0.195;0.16773783;0.14336567;0.27447975;0.2024724
0.2;0.1735948;0.14466234;0.27302438;0.20292744
0.205;0.1794652;0.14590667;0.27322686;0.20338282
0.21;0.18534927;0.1471026;0.27461687;0.20384051
0.215;0.19124687;0.14825338;0.2768023;0.20430185
0.22;0.19715796;0.1493621;0.2794622;0.20476763
0.225;0.20308289;0.15043178;0.28234002;0.2052382
0.23;0.2090219;0.15146513;0.2852339;0.20571359
0.235;0.21497427;0.15246402;0.28798664;0.20619355
0.24;0.22094136;0.1534315;0.29048064;0.20667769
0.245;0.22692257;0.15436909;0.29262823;0.2071654
0.25;0.23291828;0.15527885;0.29436392;0.20765601
0.255;0.2389283;0.15616229;0.2956413;0.20814875
0.26;0.24495308;0.15702121;0.29642493;0.2086428
0.265;0.25099257;0.15785697;0.2966927;0.20913728
0.27;0.2570466;0.15867074;0.29643264;0.20963132
0.275;0.26311567;0.15946405;0.29564074;0.21012406
0.28;0.26919955;0.16023783;0.29432315;0.2106146
0.285;0.27529794;0.16099295;0.29249302;0.2111021
0.29;0.28141123;0.16173059;0.29017252;0.21158572
0.295;0.2875387;0.16245125;0.2873885;0.2120647
0.3;0.29368162;0.16315645;0.28417274;0.21253832
0.305;0.29983863;0.16384624;0.28055707;0.21300592
0.31;0.30600986;0.16452143;0.27657238;0.21346687
0.315;0.31219524;0.16518268;0.27225074;0.21392062
0.32;0.3183944;0.16583042;0.26762533;0.21436666
0.325;0.32460722;0.16646524;0.2627281;0.21480455
0.33;0.33083257;0.16708715;0.2575941;0.21523386
0.335;0.33707193;0.16769747;0.25225827;0.2156543
0.34;0.34332368;0.16829592;0.246759;0.21606556
0.345;0.34958857;0.16888337;0.2411371;0.21646746
0.35;0.35586494;0.16945949;0.23543498;0.21685985
0.355;0.36215347;0.17002511;0.2296968;0.21724267
0.36;0.3684535;0.17058033;0.22396527;0.21761595
0.365;0.37476462;0.1711254;0.21827808;0.21797974
0.37;0.38108644;0.17166054;0.21266869;0.2183342
0.375;0.38741913;0.17218627;0.20716491;0.21867947
0.38;0.39376232;0.17270277;0.20178965;0.21901578
0.385;0.4001155;0.17321017;0.19656473;0.2193434
0.39;0.4064781;0.17370859;0.19150913;0.21966258
0.395;0.41285035;0.17419845;0.18664233;0.21997364
0.4;0.41923234;0.17468014;0.1819792;0.22027694
0.405;0.42562267;0.17515336;0.17753369;0.22057283
0.41;0.43202257;0.17561893;0.173317;0.22086169
0.415;0.43843058;0.17607655;0.16934021;0.22114393
0.42;0.44484726;0.1765267;0.16561443;0.22141995
0.425;0.45127276;0.1769697;0.16215043;0.22169021
0.43;0.457706;0.17740543;0.15896076;0.22195514
0.435;0.4641473;0.17783421;0.15605825;0.22221524
0.44;0.47059616;0.17825612;0.15345554;0.222471
0.445;0.47705343;0.1786717;0.15116234;0.22272293
0.45;0.48351893;0.17908108;0.149182;0.22297157
0.455;0.4899911;0.1794839;0.14750944;0.22321741
0.46;0.49647096;0.17988077;0.14612982;0.22346097
0.465;0.5029585;0.18027186;0.14502071;0.22370267
0.47;0.50945276;0.180657;0.14415422;0.22394292
0.475;0.51595473;0.18103676;0.14350098;0.2241821
0.48;0.5224634;0.1814109;0.14303192;0.22442047
0.485;0.52897936;0.18177985;0.14272195;0.22465836
0.49;0.5355025;0.1821437;0.1425476;0.22489592
0.495;0.5420319;0.18250231;0.14248568;0.2251334
0.5;0.5485696;0.18285654;0.1425098;0.22537091
0.505;0.5551137;0.18320584;0.14259055;0.22560857
0.51;0.5616644;0.18355046;0.14269447;0.2258464
0.515;0.56822234;0.18389073;0.14278539;0.22608437
0.52;0.5747869;0.18422657;0.1428268;0.22632241
0.525;0.58135855;0.18455829;0.14278366;0.22656038
0.53;0.58793736;0.18488596;0.14262511;0.2267981
