temperature;pressure;system_kinetic_energy;potential_energy;total_energy;virial;msd;diffusion
1437.5166;27.584028;1125065.5;64002.08;1189067.6;434621.53;259.9391;52.512947
1634.8466;27.5576;1090148.8;79821.58;1169970.4;531566.56;260.3984;52.288837
1844.0674;30.513073;1140225.0;117337.8;1257562.8;759472.5;259.5111;51.798622
2966.139;16.023657;480997.97;103957.88;584955.9;679233.75;260.1587;51.618786
1766.5466;31.127865;1148899.1;118253.94;1267153.0;764207.6;260.6295;51.406208
2740.3801;13.867987;472869.53;67989.984;540859.5;460289.28;260.80267;51.13778
832.52344;59.681335;2329445.5;170203.62;2499649.0;1080357.5;260.01376;50.684948
4480.624;10.986741;170581.53;133723.45;304304.97;861750.9;258.94382;50.18291
1695.6759;26.0041;975761.6;105743.8;1081505.5;691627.8;259.26944;49.955574
2042.119;22.517874;804249.0;107005.56;911254.56;698409.5;258.05038;49.43494
2057.6104;22.548855;872301.1;82438.37;954739.5;547637.56;257.7522;49.095657
2088.5479;26.415018;997915.44;101754.91;1099670.4;664525.1;257.74542;48.81542
3004.998;15.73491;483231.22;96506.234;579737.44;633174.6;257.70245;48.531536
1639.4138;22.539722;851628.75;73448.36;925077.1;494124.12;258.1098;48.33517
1214.1205;35.313976;1423510.5;85297.484;1508808.0;564980.06;258.5444;48.146072
2520.97;16.876976;612426.75;70552.59;682979.3;475750.22;258.56116;47.881695
1541.7538;25.820864;987247.5;79972.34;1067219.9;533449.75;258.55887;47.616737
1396.4072;34.039104;1348066.6;95644.984;1443711.6;628271.06;258.15552;47.28123
2468.074;24.883356;828951.1;135272.75;964223.9;868224.7;258.6523;47.113358
3408.5317;15.951242;377357.3;136129.34;513486.66;873443.4;258.56503;46.84149
2634.593;20.97211;647586.6;117595.39;765182.0;762430.8;259.14713;46.693176
2194.433;23.90198;852598.9;92425.78;945024.7;609213.75;259.3355;46.475895
2231.625;20.95874;732046.0;84783.53;816829.56;562411.94;259.91956;46.33147
1704.9026;23.752686;926605.94;59450.57;986056.5;409377.03;259.64297;46.035984
1352.3083;29.821787;1191549.6;65397.49;1256947.1;445103.53;259.712;45.804585
2018.6562;16.130863;641468.8;37819.58;679288.44;277724.25;258.92297;45.425083
518.31915;27.861713;1105915.4;54222.176;1160137.5;377395.78;259.11526;45.220814
1091.4419;44.6341;1690746.5;126547.94;1817294.5;815199.44;259.52728;45.05682
3358.4067;13.383219;360673.88;97349.98;458023.84;638690.44;261.32983;45.13469
1557.9879;24.520996;936842.06;71871.266;1008713.4;485149.8;260.6523;44.78562
1206.7708;45.008125;1681684.8;151118.64;1832803.4;964602.06;259.55023;44.36756
3540.6382;13.219528;328785.7;111411.29;440196.97;723284.8;258.66617;43.990845
2228.3916;20.086985;696436.75;89056.41;785493.2;588774.6;257.82162;43.62464
1371.4825;29.710398;1158341.4;84131.445;1242472.8;558381.9;258.23154;43.47332
1817.434;21.792086;831984.44;72847.336;904831.75;490326.94;258.12857;43.237617
1370.9635;27.831215;1112321.1;73070.93;1185392.0;492009.3;258.6613;43.11021
1566.9341;29.869865;1204360.1;81922.08;1286282.2;544690.3;260.48215;43.197704
2423.9895;20.36922;737897.6;88230.98;826128.56;582165.44;259.68964;42.853077
2185.9658;16.52212;659649.6;44745.582;704395.2;318916.28;259.64273;42.634274
918.34625;41.245712;1715357.8;75144.92;1790502.8;501864.97;259.41537;42.388134
2715.9116;17.901476;643854.2;79098.86;722953.0;525604.0;259.5284;42.199745
2101.3613;17.737804;691201.56;51683.703;742885.25;358764.3;258.83737;41.88307
1125.0627;34.147873;1353294.2;81157.34;1434451.6;538200.56;259.251;41.747345
2111.208;23.061447;855305.25;85531.94;940837.2;564038.06;260.0828;41.679935
2215.97;16.09186;622841.0;47195.71;670036.7;331918.2;259.69232;41.418232
810.7676;44.203644;1768270.6;95534.94;1863805.5;624597.56;258.94977;41.103138
2766.2698;12.882283;471555.4;51777.023;523332.4;360460.5;258.50916;40.83873
811.7741;28.721764;1201694.9;48101.773;1249796.6;337386.38;258.10114;40.58194
1180.4891;38.227154;1551045.6;91087.305;1642133.0;597120.94;257.91824;40.362793
2690.598;12.652302;522579.78;33122.805;555702.6;245490.16;258.1195;40.20553
744.01666;34.985306;1482447.9;57472.176;1539920.1;392480.66;258.87338;40.13541
2013.1663;24.62021;946728.0;84992.05;1031720.0;559509.1;258.51764;39.8947
2670.0842;14.235531;513246.12;57192.246;570438.4;392389.6;257.37213;39.53489
924.89246;26.274286;1055230.2;54946.883;1110177.1;379680.44;257.67618;39.400024
993.592;35.944347;1410334.9;92028.67;1502363.5;604336.44;257.26013;39.156796
2190.61;26.812468;971995.5;112771.91;1084767.4;728134.25;257.7782;39.057304
3408.657;13.622044;371196.4;96944.03;468140.44;631746.56;258.44626;38.981335
2164.3962;19.366703;688066.75;71080.99;759147.75;476422.66;259.5895;38.977406
1312.6392;48.350773;1754164.4;159394.16;1913558.5;1012604.25;258.79138;38.683315
4057.2563;10.54941;238244.14;92362.36;330606.5;606523.9;258.89124;38.525482
1490.9473;24.871477;1004061.4;52908.72;1056970.1;366780.44;258.68988;38.32443
1406.0167;26.26454;1053517.9;58432.934;1111950.8;399615.72;258.4259;38.115913
1453.377;28.016659;1093992.5;75093.92;1169086.4;500750.34;258.84323;38.009285
1712.8699;22.08279;850647.7;66145.71;916793.4;447681.78;259.5041;37.939194
1203.4229;30.993666;1203526.2;87020.7;1290547.0;574595.1;259.41925;37.76117
1689.2231;35.309246;1257849.4;152685.78;1410535.1;972350.06;259.07114;37.54654
3565.248;13.03108;320052.9;109629.86;429682.78;712960.44;258.91776;37.36187
1603.066;22.0401;851720.06;67038.83;918758.9;456218.2;258.72845;37.17363
946.87823;40.760326;1646792.2;99948.016;1746740.4;653713.94;258.97653;37.049576
2699.0889;22.401873;676040.9;149862.27;825903.2;957059.9;258.33133;36.79933
3219.628;14.435609;412604.28;99794.7;512398.97;654688.44;257.774;36.563686
1554.2133;30.973742;1137171.2;115423.75;1252595.0;748143.0;257.70197;36.398582
2514.9058;22.191816;683874.7;134252.25;818126.94;862302.3;258.1365;36.306118
2753.6477;19.601458;612060.56;112632.62;724693.2;732049.1;257.7043;36.09304
2047.4258;24.987759;877074.75;105593.34;982668.1;688818.06;258.17865;36.00818
2170.2964;24.796896;818765.94;123443.42;942209.4;796748.94;257.73477;35.796497
2227.985;27.52454;870404.6;152771.8;1023176.4;973820.4;258.3164;35.72841
3119.499;18.046244;492404.8;128732.8;621137.6;828796.9;258.22495;35.568172
2660.954;26.14089;782004.25;155487.22;937491.44;990900.06;258.00287;35.391342
3727.9597;11.532913;289156.62;85133.43;374290.06;563740.44;257.14053;35.128487
