time;msd;einstein_diffusion;velocity_autocorrelation;green_kubo_diffusion
0.005;0.0;0.0;1887.169;3.1452816
0.01;0.0524363;0.8739383;1808.3021;6.1591187
0.015;0.19871405;2.207934;1690.3887;8.976433
0.02;0.43273234;3.6061032;1579.2667;11.608544
0.025;0.7487032;4.9913545;1474.8425;14.066615
0.03;1.1412321;6.3401785;1377.6333;16.36267
0.035;1.6052567;7.644079;1286.1965;18.50633
0.04;2.136035;8.900146;1200.8267;20.50771
0.045;2.729207;10.108173;1121.0388;22.376106
0.05;3.3806348;11.268783;1045.2357;24.118166
0.055;4.086427;12.383113;974.90924;25.743015
0.06;4.8429193;13.452554;908.2461;27.25676
0.065;5.6467986;14.4789715;845.5524;28.666014
0.07;6.4946775;15.463517;787.41016;29.978363
0.075;7.383621;16.408047;732.6245;31.199404
0.08;8.310791;17.314148;682.08563;32.336212
0.085;9.273586;18.183502;634.4443;33.39362
0.09;10.269337;19.017288;589.62836;34.376335
0.095;11.295425;19.816536;547.6805;35.289135
0.1;12.349772;20.582954;508.81104;36.137154
0.105;13.430465;21.318197;472.42404;36.924526
0.11;14.535662;22.02373;438.1112;37.654713
0.115;15.663567;22.70082;405.84134;38.331116
0.12;16.812435;23.350605;376.60367;38.958786
0.125;17.980528;23.974037;349.29895;39.54095
0.13;19.166845;24.57288;323.69403;40.080444
0.135;20.369717;25.147797;299.9731;40.5804
0.14;21.588013;25.700016;277.1755;41.04236
0.145;22.82047;26.230427;256.3146;41.469547
0.15;24.06598;26.739977;236.43414;41.863605
0.155;25.323591;27.22967;217.5134;42.226128
0.16;26.592262;27.700274;200.02762;42.559505
0.165;27.870981;28.152506;183.97714;42.866135
0.17;29.158653;28.586914;169.46666;43.14858
0.175;30.454544;29.00433;155.99246;43.408566
0.18;31.757963;29.405521;142.70805;43.64641
0.185;33.068485;29.791428;130.02458;43.86312
0.19;34.38551;30.16273;118.19817;44.06012
0.195;35.708458;30.520052;107.45255;44.239204
0.2;37.036903;30.864086;97.44251;44.40161
0.205;38.370663;31.195662;87.8219;44.54798
0.21;39.70905;31.51512;78.92978;44.67953
0.215;41.051632;31.82297;71.5025;44.7987
0.22;42.39829;32.119915;65.10006;44.9072
0.225;43.748615;32.406384;59.04884;45.005615
0.23;45.10223;32.682774;53.334;45.094505
0.235;46.458916;32.949585;48.280563;45.174973
0.24;47.81826;33.207127;43.996746;45.248302
0.245;49.180332;33.45601;40.45431;45.315723
0.25;50.545;33.696667;37.4659;45.378166
0.255;51.912178;33.92953;34.644913;45.43591
0.26;53.281635;34.154896;32.129604;45.48946
0.265;54.65327;34.373127;29.750946;45.539043
0.27;56.026943;34.58453;27.677862;45.585175
0.275;57.402462;34.789368;25.796753;45.628166
0.28;58.779583;34.987846;24.008947;45.668182
0.285;60.15825;35.180264;22.39926;45.705513
0.29;61.538647;35.36704;20.991343;45.7405
0.295;62.92074;35.548443;19.737823;45.773396
0.3;64.3044;35.724663;18.757404;45.80466
0.305;65.68986;35.8961;17.912157;45.83451
0.31;67.0769;36.062847;16.874247;45.862637
0.315;68.46564;36.225204;15.83021;45.88902
0.32;69.85589;36.383274;15.017435;45.91405
0.325;71.24753;36.537197;14.383361;45.938023
0.33;72.64065;36.687195;13.7831745;45.960995
0.335;74.03508;36.833374;13.063784;45.982765
0.34;75.43135;36.97615;11.993986;46.002758
0.345;76.828575;37.115253;10.974855;46.02105
0.35;78.22672;37.25082;10.043357;46.03779
0.355;79.62579;37.383003;9.17835;46.053085
0.36;81.0255;37.511803;8.368849;46.06703
0.365;82.42602;37.63745;7.721183;46.0799
0.37;83.82719;37.759995;7.0523634;46.091656
0.375;85.22895;37.879536;6.2526226;46.102077
0.38;86.63138;37.99622;5.9054317;46.11192
0.385;88.03376;38.109856;5.94327;46.121822
0.39;89.43621;38.220604;5.891155;46.13164
0.395;90.83885;38.32863;5.798808;46.141308
0.4;92.242;38.434162;5.511557;46.150494
0.405;93.64545;38.53722;5.151163;46.159077
0.41;95.04966;38.638073;4.7615232;46.167015
0.415;96.45424;38.736645;4.4221206;46.174385
0.42;97.85941;38.833103;4.1434755;46.18129
0.425;99.26505;38.92747;3.7900827;46.187607
0.43;100.67093;39.01974;3.6161013;46.193634
0.435;102.077354;39.110096;3.7040055;46.199806
0.44;103.48486;39.19881;3.8235445;46.20618
0.445;104.89285;39.285713;3.9030242;46.212685
0.45;106.30156;39.37095;3.975308;46.21931
0.455;107.71072;39.454475;4.095685;46.226135
0.46;109.11995;39.536213;4.247187;46.233215
0.465;110.52949;39.616302;4.3188667;46.240414
0.47;111.93897;39.69467;4.3028927;46.247585
0.475;113.34878;39.7715;4.2619534;46.25469
0.48;114.75861;39.846745;4.3354445;46.261913
0.485;116.168976;39.92061;4.4624457;46.269352
0.49;117.579346;39.992973;4.5083976;46.276863
0.495;118.98985;40.063923;4.5501547;46.284447
0.5;120.40044;40.13348;4.5869355;46.29209
0.505;121.81115;40.201702;4.4534144;46.299515
0.51;123.221375;40.268425;4.030156;46.306232
0.515;124.63184;40.33393;3.6271305;46.31228
0.52;126.042145;40.398125;3.25309;46.3177
0.525;127.45243;40.46109;2.8818238;46.322502
0.53;128.86237;40.52276;2.5260048;46.326714
0.535;130.27214;40.583218;2.2333655;46.330437
0.54;131.6819;40.64256;1.9532285;46.33369
0.545;133.0918;40.700855;1.7314717;46.336575
0.55;134.50212;40.758217;1.5960993;46.339237
0.555;135.91267;40.814617;1.4699003;46.341686
0.56;137.32285;40.869892;1.5232179;46.344223
0.565;138.73286;40.92415;1.7096847;46.347073
0.57;140.14282;40.977436;1.9266603;46.350285
0.575;141.55232;41.02966;2.0726964;46.35374
0.58;142.96167;41.08094;2.021163;46.35711
0.585;144.37051;41.131203;1.843754;46.36018
0.59;145.77934;41.180607;1.5630298;46.362785
0.595;147.18774;41.229057;1.4747375;46.365246
0.6;148.5959;41.276638;1.5748299;46.36787
0.605;150.00357;41.323296;1.6838962;46.370674
0.61;151.4112;41.36918;1.7099978;46.373524
0.615;152.81836;41.41419;1.6684766;46.376305
0.62;154.22565;41.458508;1.5471182;46.378883
0.625;155.63254;41.50201;1.492814;46.381374
0.63;157.0398;41.54492;1.5389476;46.383938
0.635;158.4469;41.587112;1.7388607;46.386837
0.64;159.85417;41.628693;2.033063;46.390224
0.645;161.26155;41.66965;2.2843146;46.39403
0.65;162.66904;41.71001;2.4381077;46.398094
0.655;164.07674;41.74981;2.4598546;46.402195
0.66;165.48462;41.789043;2.4965644;46.406357
0.665;166.89308;41.82784;2.5680137;46.410637
