time;temperature;pressure;kinetic_energy;potential_energy;total_energy;virial;msd;diffusion;volume
0.005;0.2999;-2.714472;616.963;-7984.8584;-7367.8955;-16203.688;0.0;0.0;1838.2656
0.01;0.2996877;-2.7115927;616.29065;-7984.0234;-7367.733;-16186.465;0.0;0.0;1838.2656
0.015;0.29947323;-2.7057924;615.619;-7981.1104;-7365.491;-16153.134;0.0;0.0;1838.2656
0.02;0.29926136;-2.6961188;614.95605;-7974.413;-7359.457;-16098.46;0.0;0.0;1838.2656
0.025;0.29905102;-2.6836255;614.2693;-7965.8594;-7351.59;-16028.188;0.0;0.0;1838.2656
0.03;0.2988276;-2.6691663;613.5126;-7957.1406;-7343.628;-15946.935;0.0;0.0;1838.2656
0.035;0.29858327;-2.6530905;612.6618;-7948.919;-7336.2573;-15856.578;0.0;0.0;1838.2656
0.04;0.2983141;-2.6348076;611.70905;-7940.1855;-7328.4766;-15753.847;0.0;0.0;1838.2656
0.045;0.29802018;-2.614495;610.6463;-7931.395;-7320.7485;-15639.702;0.0;0.0;1838.2656
0.05;0.2976977;-2.5921483;609.4596;-7922.6445;-7313.185;-15514.091;0.0;0.0;1838.2656
0.055;0.2973437;-2.567091;608.1408;-7912.8193;-7304.6787;-15373.267;0.0;0.0;1838.2656
0.06;0.2969571;-2.539494;606.6832;-7902.316;-7295.633;-15218.159;0.0;0.0;1838.2656
0.065;0.2965362;-2.5092428;605.08154;-7891.0703;-7285.989;-15048.127;0.0;0.0;1838.2656
0.07;0.29608023;-2.475899;603.33936;-7878.352;-7275.0127;-14860.759;0.0;0.0;1838.2656
0.075;0.2955921;-2.4394283;601.4708;-7864.165;-7262.6943;-14655.893;0.0;0.0;1838.2656
0.08;0.2950764;-2.3997617;599.5007;-7848.408;-7248.9077;-14433.199;0.0;0.0;1838.2656
0.085;0.29454118;-2.3568668;597.46954;-7830.9673;-7233.4976;-14192.581;0.0;0.0;1838.2656
0.09;0.293999;-2.3107252;595.4336;-7811.699;-7216.2656;-13934.048;0.0;0.0;1838.2656
0.095;0.29346517;-2.2614775;593.4615;-7790.6553;-7197.194;-13658.512;0.0;0.0;1838.2656
0.1;0.29295844;-2.2097526;591.6312;-7768.5566;-7176.9253;-13369.599;0.0;0.0;1838.2656
0.105;0.2924982;-2.155735;590.0198;-7745.3086;-7155.289;-13068.48;0.0;0.0;1838.2656
0.11;0.29210255;-2.0997193;588.6978;-7720.8984;-7132.2007;-12756.921;0.0;0.0;1838.2656
0.115;0.2917877;-2.042537;587.72833;-7696.089;-7108.3604;-12439.633;0.0;0.0;1838.2656
0.12;0.2915675;-1.9845227;587.1576;-7670.7456;-7083.588;-12118.555;0.0;0.0;1838.2656
0.125;0.29145005;-1.9265106;587.01855;-7645.527;-7058.5083;-11798.352;0.0;0.0;1838.2656
0.13;0.29144254;-1.8691317;587.32825;-7620.75;-7033.422;-11482.538;0.0;0.0;1838.2656
0.135;0.2915447;-1.8132927;588.0809;-7597.117;-7009.036;-11176.103;0.0;0.0;1838.2656
0.14;0.2917522;-1.7596987;589.2511;-7575.049;-6985.798;-10882.884;0.0;0.0;1838.2656
0.145;0.29205483;-1.7088768;590.7866;-7554.657;-6963.8706;-10605.682;0.0;0.0;1838.2656
0.15;0.29243514;-1.6612955;592.60657;-7536.164;-6943.5576;-10346.921;0.0;0.0;1838.2656
0.155;0.29286963;-1.6176294;594.6215;-7520.0737;-6925.452;-10110.141;0.0;0.0;1838.2656
0.16;0.2933368;-1.577872;596.72705;-7506.1753;-6909.448;-9895.098;0.0;0.0;1838.2656
0.165;0.29380724;-1.5421609;598.8224;-7494.357;-6895.5347;-9702.349;0.0;0.0;1838.2656
0.17;0.29426175;-1.5107435;600.8289;-7484.994;-6884.165;-9533.102;0.0;0.0;1838.2656
0.175;0.29468217;-1.4831358;602.68164;-7477.4453;-6874.7637;-9384.557;0.0;0.0;1838.2656
0.18;0.29505682;-1.459423;604.3336;-7471.8174;-6867.484;-9257.088;0.0;0.0;1838.2656
0.185;0.29537544;-1.4392629;605.7611;-7468.0806;-6862.3193;-9148.765;0.0;0.0;1838.2656
0.19;0.29563877;-1.4220629;606.9612;-7465.3584;-6858.3975;-9056.31;0.0;0.0;1838.2656
0.195;0.29584506;-1.4076955;607.93005;-7463.868;-6855.938;-8979.016;0.0;0.0;1838.2656
0.2;0.29599544;-1.395882;608.66986;-7463.6367;-6854.967;-8915.346;0.0;0.0;1838.2656
0.205;0.29609022;-1.3859556;609.1903;-7463.881;-6854.6904;-8861.645;0.0;0.0;1838.2656
0.21;0.29613447;-1.3776654;609.50745;-7464.5137;-6855.0063;-8816.56;0.0;0.0;1838.2656
0.215;0.2961312;-1.3707409;609.63275;-7465.5547;-6855.922;-8778.623;0.0;0.0;1838.2656
0.22;0.29608312;-1.3648919;609.584;-7466.9434;-6857.3594;-8746.27;0.0;0.0;1838.2656
0.225;0.29599646;-1.3596191;609.37256;-7468.0845;-6858.712;-8716.769;0.0;0.0;1838.2656
0.23;0.29587075;-1.354925;609.01385;-7469.45;-6860.4365;-8690.164;0.0;0.0;1838.2656
0.235;0.29571405;-1.3502835;608.5303;-7470.425;-6861.8945;-8663.6;0.0;0.0;1838.2656
0.24;0.29552987;-1.3457094;607.9425;-7471.194;-6863.2515;-8637.199;0.0;0.0;1838.2656
0.245;0.29532483;-1.3408942;607.2866;-7471.592;-6864.305;-8609.332;0.0;0.0;1838.2656
0.25;0.29511067;-1.3356501;606.6124;-7471.1895;-6864.577;-8579.063;0.0;0.0;1838.2656
0.255;0.2948997;-1.3299097;605.9618;-7470.2466;-6864.2847;-8546.105;0.0;0.0;1838.2656
0.26;0.29469985;-1.323855;605.37744;-7468.8994;-6863.522;-8511.547;0.0;0.0;1838.2656
0.265;0.29452327;-1.3176559;604.89355;-7467.448;-6862.5547;-8476.392;0.0;0.0;1838.2656
0.27;0.29437348;-1.3113039;604.52136;-7465.7695;-6861.248;-8440.617;0.0;0.0;1838.2656
0.275;0.29425138;-1.3048757;604.2583;-7463.949;-6859.691;-8404.642;0.0;0.0;1838.2656
0.28;0.29415387;-1.2985257;604.0847;-7462.119;-6858.034;-8369.275;0.0;0.0;1838.2656
0.285;0.2940738;-1.2922354;603.9698;-7460.158;-6856.1885;-8334.355;0.0;0.0;1838.2656
0.29;0.29400322;-1.2864075;603.87915;-7458.743;-6854.8643;-8302.034;0.0;0.0;1838.2656
0.295;0.2939334;-1.2806969;603.78577;-7457.2773;-6853.4917;-8270.3545;0.0;0.0;1838.2656
0.3;0.29386055;-1.2752967;603.6719;-7456.124;-6852.452;-8240.346;0.0;0.0;1838.2656
0.305;0.29377982;-1.2697983;603.5277;-7454.653;-6851.125;-8209.735;0.0;0.0;1838.2656
0.31;0.29369235;-1.2645243;603.35114;-7453.409;-6850.058;-8180.297;0.0;0.0;1838.2656
0.315;0.29359582;-1.2593685;603.1438;-7452.23;-6849.086;-8151.449;0.0;0.0;1838.2656
