radius;rdf
0.01;0.0
0.02;0.0
0.03;0.0
0.04;0.0
0.05;0.0
0.06;0.0
0.07;0.0
0.08;0.0
0.09;0.0
0.1;0.0
0.11;0.0
0.12;0.0
0.13;0.0
0.14;0.0
0.15;0.0
0.16;0.0
0.17;0.0
0.18;0.0
0.19;0.0
0.2;0.0
0.21;0.0
0.22;0.0
0.23;0.0
0.24;0.0
0.25;0.0
0.26;0.0
0.27;0.0
0.28;0.0
0.29;0.0
0.3;0.0
0.31;0.0
0.32;0.0
0.33;0.0
0.34;0.0
0.35000000000000003;0.0
0.36;0.0
0.37;0.0
0.38;0.0
0.39;0.0
0.4;0.0
0.41000000000000003;0.0
0.42;0.0
0.43;0.0
0.44;0.0
0.45;0.0
0.46;0.0
0.47000000000000003;0.0
0.48;0.0
0.49;0.0
0.5;0.0
0.51;0.0
0.52;0.0
0.53;0.0
0.54;0.0
0.55;0.0
0.56;0.0
0.5700000000000001;0.0
0.58;0.0
0.59;0.0
0.6;0.0
0.61;0.0
0.62;0.0
0.63;0.0
0.64;0.0
0.65;0.0
0.66;0.0
0.67;0.0
0.68;0.0
0.6900000000000001;0.0
0.7000000000000001;0.0
0.71;0.0
0.72;0.0
0.73;0.0
0.74;0.0
0.75;0.0
0.76;0.0
0.77;0.0
0.78;0.0
0.79;0.0
0.8;0.0
0.81;0.0
0.8200000000000001;0.0
0.8300000000000001;0.0
0.84;0.0
0.85;0.0
0.86;6.304411132227382e-05
0.87;6.160315065920691e-05
0.88;0.000441547582707895
0.89;0.0018836985121657884
0.9;0.005507025061170662
0.91;0.01662919064295083
0.92;0.042712425146178755
0.93;0.0914146951946748
0.9400000000000001;0.17510789694677467
0.9500000000000001;0.30420196879060474
0.96;0.47200823330942576
0.97;0.6824879301052181
0.98;0.922822310358268
0.99;1.2008191283641827
1.0;1.4553818082208947
1.01;1.701155189489721
1.02;1.9335770979639555
1.03;2.1309994491945337
1.04;2.2776565813551293
1.05;2.4118678641295417
1.06;2.487819609114025
1.07;2.5226893421437486
1.08;2.5317284492890564
1.09;2.5233595893603393
1.1;2.4993969510075584
1.11;2.4453947986840534
1.12;2.375865040433766
1.1300000000000001;2.290485362136542
1.1400000000000001;2.217744694582859
1.1500000000000001;2.144814528385952
1.16;2.064506388042002
1.17;1.9747765186468713
1.18;1.8987626776176558
1.19;1.802294898091599
1.2;1.7210160882531587
1.21;1.6568802672007898
1.22;1.5863787698889282
1.23;1.5023673283304444
1.24;1.4479186061212848
1.25;1.3961171079860504
1.26;1.3350707915131268
1.27;1.2789175927089629
1.28;1.2295289143407668
1.29;1.1844634236545373
1.3;1.1479451247962214
1.31;1.099158464068155
1.32;1.070632465998634
1.33;1.0380394516496694
1.34;1.0066427168003016
1.35;0.9724173946573523
1.36;0.9466910040193353
1.37;0.9199449213320524
1.3800000000000001;0.8907215760062607
1.3900000000000001;0.8689016536779121
1.4000000000000001;0.8565013852915544
1.41;0.8368279258876785
1.42;0.8146926915675623
1.43;0.7985878509742593
1.44;0.7868677740114562
1.45;0.7774268330671386
1.46;0.7638095406549995
1.47;0.7549058247916511
1.48;0.7438802763550086
1.49;0.7360080502574982
1.5;0.7286864859756068
1.51;0.7216300004437349
1.52;0.7150856986336874
1.53;0.7169696071163507
1.54;0.7069021151582501
1.55;0.7063949721193036
1.56;0.7073690977267201
1.57;0.7030969471323387
1.58;0.7019142050560722
1.59;0.7078431989990487
1.6;0.7057801429553885
1.61;0.7072932363968073
1.62;0.7080046232179344
1.6300000000000001;0.7129099072198772
1.6400000000000001;0.7128758142511896
1.6500000000000001;0.7184419826224838
1.6600000000000001;0.7201339188479542
1.67;0.7312525737795071
1.68;0.7371386582887257
1.69;0.7466058367732503
1.7;0.7570529786561934
1.71;0.7669502573198499
1.72;0.7777541866791172
1.73;0.7923188010607387
1.74;0.8042188646641687
1.75;0.8118932135226063
1.76;0.8270437103427228
1.77;0.838784641436421
1.78;0.8513777673853047
1.79;0.8668248928646978
1.8;0.8824432013307046
1.81;0.9005298862188671
