time;msd;einstein_diffusion;velocity_autocorrelation;green_kubo_diffusion
0.005;0.0;0.0;8.378887;0.013964812
0.01;0.00021003367;0.0035005612;8.334641;0.02785588
0.015;0.0008378873;0.009309859;8.204365;0.041529823
0.02;0.0018769521;0.015641268;7.994936;0.054854717
0.025;0.0033166192;0.022110794;7.7166348;0.06771577
0.03;0.0051428145;0.028571192;7.3816686;0.08001856
0.035;0.007338614;0.034945782;7.002884;0.091690026
0.04;0.009884917;0.041187156;6.5929003;0.102678195
0.045;0.0127610685;0.047263216;6.163284;0.11295033
0.05;0.015945468;0.053151563;5.7242785;0.1224908
0.055;0.019416016;0.058836408;5.2845993;0.13129847
0.06;0.023150623;0.06430729;4.851505;0.1393843
0.065;0.027127644;0.06955806;4.4307594;0.1467689
0.07;0.03132588;0.07458543;4.0268803;0.15348037
0.075;0.035725147;0.079389215;3.6431954;0.15955237
0.08;0.04030622;0.0839713;3.2820501;0.16502245
0.085;0.04505112;0.08833553;2.9449534;0.1699307
0.09;0.04994275;0.09248657;2.6327171;0.17431857
0.095;0.054965846;0.09643131;2.3455756;0.17822786
0.1;0.060105942;0.100176565;2.0833025;0.18170004
0.105;0.06534974;0.103729755;1.8453163;0.18477556
0.11;0.070685655;0.10709948;1.6307415;0.18749346
0.115;0.07610291;0.110294074;1.4384956;0.18989095
0.12;0.08159184;0.113322;1.2673439;0.19200319
0.125;0.08714412;0.11619216;1.115943;0.1938631
0.13;0.09275195;0.118912764;0.9828892;0.19550124
0.135;0.098408915;0.12149249;0.86674607;0.19694582
0.14;0.104109325;0.12393968;0.76607585;0.1982226
0.145;0.109848015;0.12626208;0.6794556;0.19935504
0.15;0.11562077;0.12846752;0.6055038;0.20036422
0.155;0.12142396;0.1305634;0.54289216;0.20126903
0.16;0.12725413;0.1325564;0.49035987;0.2020863
0.165;0.13310917;0.1344537;0.44671762;0.20283084
0.17;0.13898672;0.1362615;0.41085652;0.20351559
0.175;0.14488497;0.13798569;0.38174906;0.20415184
0.18;0.15080246;0.13963191;0.35845256;0.20474926
0.185;0.15673816;0.14120555;0.340104;0.2053161
0.19;0.16269083;0.14271125;0.3259279;0.20585932
0.195;0.1686601;0.14415394;0.3152275;0.20638469
0.2;0.17464516;0.14553763;0.30738738;0.206897
0.205;0.18064603;0.1468667;0.30186525;0.20740011
0.21;0.18666184;0.14814432;0.29818985;0.2078971
0.215;0.19269317;0.14937456;0.29595333;0.20839036
0.22;0.19873928;0.15056007;0.29480344;0.20888169
0.225;0.20480083;0.15170433;0.29443744;0.20937242
0.23;0.2108769;0.15280935;0.29459223;0.20986341
0.235;0.21696855;0.1538784;0.29504117;0.21035515
0.24;0.2230752;0.15491334;0.29558802;0.2108478
