temperature;pressure;kinetic_energy;potential_energy;total_energy;virial;msd;diffusion;volume
0.015296837;-2.685323;31.657848;-7371.407;-7339.7495;-14872.327;0.0;0.0;1838.2656
0.015399662;-2.6826022;31.875029;-7371.7705;-7339.8955;-14857.756;0.0;0.0;1838.2656
0.015502416;-2.6799996;32.092495;-7372.144;-7340.052;-14843.838;0.0;0.0;1838.2656
0.015605378;-2.6772847;32.310505;-7372.534;-7340.2236;-14829.303;0.0;0.0;1838.2656
0.015708392;-2.674549;32.528923;-7372.9517;-7340.423;-14814.652;0.0;0.0;1838.2656
0.015811546;-2.6717882;32.747868;-7373.3623;-7340.6143;-14799.865;0.0;0.0;1838.2656
0.015914818;-2.66897;32.967274;-7373.8022;-7340.835;-14784.763;0.0;0.0;1838.2656
0.016018191;-2.6660872;33.187073;-7374.2393;-7341.0522;-14769.303;0.0;0.0;1838.2656
0.016121656;-2.6633148;33.407158;-7374.697;-7341.2896;-14754.455;0.0;0.0;1838.2656
0.016225154;-2.6604075;33.627296;-7375.1777;-7341.5503;-14738.862;0.0;0.0;1838.2656
0.016328642;-2.6575973;33.8475;-7375.662;-7341.8145;-14723.805;0.0;0.0;1838.2656
0.016432172;-2.6547227;34.067825;-7376.1787;-7342.111;-14708.393;0.0;0.0;1838.2656
0.01653572;-2.6518927;34.288193;-7376.682;-7342.394;-14693.226;0.0;0.0;1838.2656
0.01663926;-2.6490705;34.5085;-7377.2197;-7342.7114;-14678.103;0.0;0.0;1838.2656
0.016742773;-2.6462045;34.728752;-7377.772;-7343.0435;-14662.738;0.0;0.0;1838.2656
0.016846292;-2.6432767;34.94904;-7378.34;-7343.3906;-14647.032;0.0;0.0;1838.2656
0.016949814;-2.6403818;35.169403;-7378.9126;-7343.743;-14631.508;0.0;0.0;1838.2656
0.017053368;-2.6374815;35.389565;-7379.506;-7344.116;-14615.953;0.0;0.0;1838.2656
0.01715679;-2.634576;35.60961;-7380.115;-7344.506;-14600.371;0.0;0.0;1838.2656
0.017260285;-2.6316078;35.82937;-7380.729;-7344.8994;-14584.44;0.0;0.0;1838.2656
0.017363558;-2.6285415;36.048725;-7381.3555;-7345.3066;-14567.97;0.0;0.0;1838.2656
0.01746686;-2.6255498;36.268032;-7382.0156;-7345.7476;-14551.909;0.0;0.0;1838.2656
0.017570114;-2.6225734;36.48706;-7382.676;-7346.1885;-14535.934;0.0;0.0;1838.2656
0.017673275;-2.619541;36.705597;-7383.3574;-7346.652;-14519.647;0.0;0.0;1838.2656
0.017776288;-2.616562;36.923653;-7384.0264;-7347.1025;-14503.655;0.0;0.0;1838.2656
0.017879222;-2.613429;37.14142;-7384.725;-7347.5835;-14486.8125;0.0;0.0;1838.2656
0.01798209;-2.610372;37.358757;-7385.4395;-7348.0806;-14470.39;0.0;0.0;1838.2656
0.018084813;-2.607332;37.575672;-7386.169;-7348.5933;-14454.058;0.0;0.0;1838.2656
0.018187476;-2.6041913;37.7926;-7386.903;-7349.1104;-14437.172;0.0;0.0;1838.2656
0.018290212;-2.601041;38.009155;-7387.638;-7349.629;-14420.231;0.0;0.0;1838.2656
0.018392695;-2.5978715;38.2249;-7388.4087;-7350.1836;-14403.184;0.0;0.0;1838.2656
0.018495034;-2.594684;38.4401;-7389.1494;-7350.7095;-14386.035;0.0;0.0;1838.2656
0.018597258;-2.5914645;38.655468;-7389.921;-7351.2656;-14368.712;0.0;0.0;1838.2656
0.018699681;-2.5882072;38.870556;-7390.71;-7351.8394;-14351.178;0.0;0.0;1838.2656
0.018801773;-2.584942;39.08499;-7391.5015;-7352.4165;-14333.601;0.0;0.0;1838.2656
0.018903883;-2.5816288;39.299397;-7392.299;-7352.9995;-14315.758;0.0;0.0;1838.2656
0.019005958;-2.5783134;39.513454;-7393.119;-7353.6055;-14297.902;0.0;0.0;1838.2656
0.0191079;-2.5749679;39.727074;-7393.9385;-7354.2114;-14279.879;0.0;0.0;1838.2656
0.019209767;-2.571558;39.940598;-7394.753;-7354.8125;-14261.502;0.0;0.0;1838.2656
0.01931167;-2.5681572;40.154083;-7395.5874;-7355.433;-14243.174;0.0;0.0;1838.2656
0.01941352;-2.564697;40.367905;-7396.4233;-7356.0557;-14224.52;0.0;0.0;1838.2656
