temperature;pressure;kinetic_energy;potential_energy;total_energy
0.0001000001;7.463564314862699e-05;0.0;-7985.806481980159;-7985.806481980159
1.8893070511879636e-36;-6.104949529957941e-17;3.888193911344829e-33;-7985.806481980159;-7985.806481980159
0.00020000010000000013;0.00013648488924395509;0.41160020580000023;-7985.094620799177;-7984.6830205933775
0.000299905400515642;0.0002431019940579081;0.6172053142611913;-7985.084550784178;-7984.467345469917
0.000399645564921425;0.0003585623970194467;0.8224705726082926;-7985.107363756268;-7984.28489318366
0.0004992777144550184;0.00039301873611281726;1.0275135363484278;-7985.115748958469;-7984.088235422121
0.0005988043550545865;0.000505654990755776;1.232339362702339;-7985.113532495854;-7983.881193133152
0.0006982257154552954;0.0005904945474283829;1.4369485224069978;-7985.15268920808;-7983.715740685673
0.0007975449204440662;0.0006978820270876018;1.6413474462738882;-7985.050605612566;-7983.409258166292
0.000896763051288665;0.0007602861189299474;1.8455383595520727;-7985.04420591759;-7983.198667558038
0.0009958776931796789;0.0008652855927801256;2.049516292563779;-7985.076756137632;-7983.027239845069
0.0010948864613246046;0.0009409104417617312;2.253276337406036;-7985.091960702319;-7982.838684364913
0.001193793850094697;0.0010410010689376622;2.456827743494886;-7984.962013326609;-7982.505185583114
0.001292605507270784;0.0011223756137298691;2.6601821339632736;-7984.984751381542;-7982.324569247578
0.0013913133729880193;0.001212002506500511;2.8633229216093437;-7984.971467959893;-7982.1081450382835
0.0014899183903832969;0.0013225902314939826;3.066252047408825;-7984.9479459856975;-7981.881693938289
0.001588427258502675;0.0014285912333231743;3.268983297998505;-7984.969411216571;-7981.700427918572
0.0016868380737814924;0.001492801930834371;3.471512755842311;-7984.902057454513;-7981.430544698671
0.0017851510939823581;0.0015905787341361176;3.673840951415693;-7984.8222882636765;-7981.148447312261
0.0018833695866604754;0.0016809618516940182;3.8759746093472587;-7984.8449358730395;-7980.968961263692
0.001981490591534257;0.0017840743046246275;4.077907637377502;-7984.742598445066;-7980.664690807688
0.0020795163718950755;0.0018651508450972941;4.279644693360066;-7984.75771225405;-7980.47806756069
0.0021774471186226958;0.0019528852321046108;4.481186170125508;-7984.658480848002;-7980.1772946778765
0.0022752825094651337;0.0020645923264080205;4.682531404479245;-7984.631999862294;-7979.949468457815
0.0023730286300159453;0.0021561338301536123;4.883692920572816;-7984.563162967118;-7979.679470046545
0.0024706840571317784;0.002246213509012455;5.0846677895772;-7984.501005234734;-7979.416337445157
0.0025682489312649033;0.0022978728456476663;5.285456300543171;-7984.409239191108;-7979.123782890565
0.0026657397466261904;0.002253699959935538;5.4860923985567;-7984.325461716959;-7978.839369318402
0.0027631844642486184;0.0023109711101235403;5.686633627423657;-7984.2231247445325;-7978.536491117109
0.0028605412577967595;0.0021024853422784723;5.8869939085457315;-7984.033069991177;-7978.146076082631
0.0029578610819754325;0.0019141931837585728;6.0872781067054405;-7983.87823751466;-7977.790959407955
0.0030551499974385827;0.0011805051551372413;6.287498694728603;-7983.422297874613;-7977.134799179884
0.003152534528181146;0.0009447157128936988;6.4879160589968;-7983.105878247683;-7976.617962188686
0.0032498909448823404;0.0010860824605852426;6.688275564567856;-7982.944702860365;-7976.256427295798
0.0033469653875454575;0.0004855053374647452;6.888054767568551;-7982.711134748493;-7975.823079980924
0.003443956023147751;0.000584966414469301;7.087661495638072;-7982.498888350502;-7975.411226854864
0.0035408658724124025;0.0005959783473243885;7.287101965424725;-7982.2557257210465;-7974.968623755622
0.00363770463632181;0.0004122420293825985;7.486396141550286;-7982.018062073263;-7974.531665931712
0.0037344942214736893;0.000345741253238547;7.685589107792852;-7981.802092795326;-7974.116503687533
0.0038311714528598637;0.00036913697152280486;7.884550849985599;-7981.032199638577;-7973.147648788592
0.003928099479828514;0.00048612633316757635;8.08402872948708;-7980.669248393646;-7972.585219664159
0.004025076347776745;0.0007480912396282393;8.28360712372454;-7980.0615346020495;-7971.777927478325
0.004121875440476183;0.0005435240227340175;8.482819656499984;-7979.677257814139;-7971.194438157639
0.004218609083829962;-0.0005783772202308654;8.681897494522062;-7979.035814244503;-7970.353916749981
0.004315320596543001;-0.0008786518265952643;8.880929787685496;-7978.462530826476;-7969.581601038791
0.004412101975664709;-0.0011307411895300013;9.080105865917972;-7977.872956674283;-7968.792850808365
0.00450882412798084;-0.0017344309134497316;9.279160055384569;-7977.021175445476;-7967.742015390091
0.004605648362363572;-0.003728261878739566;9.47842432974423;-7976.061540957867;-7966.583116628122
0.004702645628396115;-0.006007641026388316;9.678044703239204;-7975.107535702773;-7965.429490999534
0.004799677787303911;-0.006869948983337255;9.877736886271448;-7974.531042813528;-7964.653305927257
0.004896514898940906;-0.006925218085216865;10.077027662020384;-7974.074996105047;-7963.997968443026
0.004993143086870469;-0.006970700866281795;10.275888472779426;-7973.759781719116;-7963.483893246337
0.00508969980039195;-0.007696776570960712;10.474602189206633;-7973.322757119484;-7962.848154930277
0.005186298457434168;-0.00844028892181304;10.673402225399517;-7972.843870283859;-7962.17046805846
0.005283002626474587;-0.010223616541395378;10.872419405284699;-7972.093004991802;-7961.220585586518
0.005379914285000029;-0.010899024987694891;11.07186359853006;-7971.620243399712;-7960.548379801182
0.005476929278836856;-0.01109359458494411;11.27152045584625;-7971.228571714857;-7959.957051259011
0.005573891345318142;-0.011380656166501121;11.471068388664737;-7970.74132055902;-7959.270252170355
0.005670979158556178;-0.01217278968830489;11.670875108308614;-7970.053070736307;-7958.382195627998
0.005768333049513037;-0.012419644020911568;11.871229415897831;-7969.438285717339;-7957.567056301441
0.005865903722832306;-0.013038712579436739;12.072029861588884;-7968.872197394149;-7956.80016753256
0.005963601630961125;-0.013131669995623162;12.273092156517997;-7968.257080029194;-7955.983987872676
0.006061501923173395;-0.013575222562998958;12.474570957890847;-7967.721352862032;-7955.246781904141
0.006159635379187074;-0.013643809419210933;12.676529610366998;-7966.9480331262;-7954.2715035158335
0.006258079482259883;-0.013944682358958634;12.87912757449084;-7966.260515590534;-7953.381388016043
0.006356849377390608;-0.014320747065386209;13.082396018669872;-7965.426578214403;-7952.344182195733
0.006455925990370454;-0.014769698638671091;13.286295688182395;-7964.560022411848;-7951.273726723665
0.00655538499889795;-0.014804017885072913;13.49098232773198;-7963.549557580434;-7950.058575252702
0.006655219004862789;-0.015035613636406594;13.696440712007622;-7962.921044725869;-7949.224604013862
0.006755314436398794;-0.01552603556753275;13.902437110108718;-7962.551288292314;-7948.648851182205
0.006855596631044555;-0.016092507061766174;14.108817866689694;-7962.053878169891;-7947.945060303201
0.006956254299171251;-0.016654326579571138;14.315971347694436;-7961.545446718565;-7947.22947537087
0.007057386715794324;-0.017130403717464254;14.524101861104718;-7960.8357834249055;-7946.3116815638
0.007159017755764081;-0.01766320813753071;14.733258541362478;-7960.312541589954;-7945.579283048592
0.007261096919869298;-0.01844546569117906;14.943337461091016;-7959.5680365785565;-7944.624699117466
0.0073636409961634975;-0.019073884266415323;15.154373170104478;-7958.810664353607;-7943.656291183502
0.007466716795563516;-0.019853410875217727;15.366503165269716;-7958.100664029513;-7942.734160864243
0.007570231542919204;-0.02089333751526565;15.579536515327721;-7957.552672169075;-7941.973135653747
0.00767413746217731;-0.02170469184512949;15.793374897160904;-7957.111598929338;-7941.318224032177
0.007778414433059174;-0.022826579339664217;16.00797690323578;-7956.628996846824;-7940.621019943588
0.00788312326127142;-0.024102684283720324;16.223467671696582;-7956.079527843416;-7939.85606017172
0.007988301687904415;-0.02548716452500577;16.439924873707287;-7955.482475592659;-7939.042550718952
0.008093930666465675;-0.02681563187912485;16.65730931158636;-7955.0205378577375;-7938.363228546151
0.008199956573137265;-0.02803719198679578;16.87551062751649;-7954.485462887937;-7937.60995226042
0.008306338981121954;-0.030314887693162536;17.09444562314898;-7953.426567360353;-7936.332121737204
0.008413208292123551;-0.03282008289847991;17.314382665190266;-7952.65990078592;-7935.34551812073
0.008520478670983982;-0.03458002314735267;17.535145104885036;-7952.150353184522;-7934.615208079636
0.008627871972190433;-0.03599195701083674;17.75616051876791;-7951.656272655753;-7933.900112136986
0.008735440590815984;-0.03797871493012786;17.977536735899292;-7951.142357681463;-7933.164820945564
0.00884325508760384;-0.03969688907962769;18.199418970288704;-7950.772902202708;-7932.573483232419
0.008951205943085044;-0.04180943841034427;18.42158183086902;-7950.320844158138;-7931.899262327269
0.009059232501436091;-0.043605245818614954;18.643900487955477;-7949.811904265684;-7931.168003777728
0.009167371393566553;-0.04482044614788733;18.866450327959967;-7949.391828408916;-7930.525378080956
0.009275550788012826;-0.04688193835822575;19.089083521730394;-7949.100232750865;-7930.011149229134
0.009383626856526255;-0.04855992107814198;19.311504070731033;-7948.827323125217;-7929.515819054486
0.009491563471052188;-0.05062602551267041;19.533637623425403;-7948.449246753108;-7928.915609129683
0.009599420529287294;-0.052269641805033254;19.75560744927325;-7948.191544491236;-7928.4359370419625
0.009707095335473825;-0.0540010061977521;19.97720220040513;-7948.147005637713;-7928.169803437308
0.00981447890349096;-0.056023185942212776;20.1981975833844;-7947.88872800476;-7927.690530421376
0.009921713586691737;-0.05783585099984641;20.418886561411597;-7947.673246904475;-7927.254360343063
0.010028768623640247;-0.06042242690410961;20.63920582745163;-7947.280799350248;-7926.641593522797
0.010135669835814246;-0.062308678479838286;20.859208522105718;-7947.181307835623;-7926.322099313517
0.010242279454938321;-0.0641728061372858;21.078611118263066;-7947.060475097776;-7925.981863979513
0.010348427922202481;-0.06627915111487627;21.297064663892705;-7946.690867505691;-7925.393802841799
0.010454341931649491;-0.0683194660777651;21.515035695334653;-7946.535284344207;-7925.020248648872
0.010559974836051731;-0.07041542920605753;21.732428212594463;-7946.42496944763;-7924.692541235036
0.010665188489601726;-0.07296121993426492;21.948957911600353;-7946.387734638947;-7924.4387767273465
0.010770043012073334;-0.07540186897886057;22.16474851884692;-7946.386891608047;-7924.2221430892005
0.010874502169201461;-0.07788001804912376;22.37972546421661;-7946.3872600882405;-7924.007534624024
0.010978575041850847;-0.08034765257392797;22.593907436129044;-7946.429710866989;-7923.835803430859
0.011082317176450538;-0.08241215772504407;22.807408749135206;-7946.421372222247;-7923.613963473112
0.011185714441674747;-0.08452607264691271;23.02020032096663;-7946.548845439215;-7923.528645118248
0.011288788990930236;-0.08669707747716936;23.232327743334427;-7946.53332572808;-7923.300997984746
0.011391612155261417;-0.08866492820467263;23.443937815527995;-7946.4533812030495;-7923.009443387521
0.011494209698588477;-0.09089126750363906;23.655083559695086;-7946.4144357176365;-7922.759352157941
0.011596528940885037;-0.09291306704680746;23.865656560341407;-7946.413187220657;-7922.547530660316
0.01169855684784237;-0.09508649380180215;24.0756299928596;-7946.410505234775;-7922.334875241915
0.011800310980537208;-0.09718699340940323;24.285039997945574;-7946.007766275976;-7921.722726278031
0.011901947814267549;-0.0991832518194674;24.494208601762615;-7945.887934387685;-7921.3937257859225
0.012003372050480007;-0.10134071133273871;24.702939679887855;-7945.798254405474;-7921.095314725586
0.012104480459378494;-0.10325388839142477;24.911020785400943;-7945.7535183874825;-7920.8424976020815
0.012205385358182361;-0.10534135613984512;25.1186830671393;-7945.549589590103;-7920.430906522964
0.0123061863691097;-0.10750450068207962;25.326131547627764;-7945.399178861894;-7920.073047314267
0.012406840538936993;-0.10952023646728107;25.53327782913233;-7945.18336246797;-7919.650084638838
0.01250729988083472;-0.11151361568230017;25.740023154757857;-7945.084367683386;-7919.3443445286275
0.012607615800961812;-0.11351654872908444;25.94647331837941;-7944.850885670787;-7918.904412352407
0.012707789853647379;-0.11556235795851141;26.15263151880631;-7944.865731057008;-7918.713099538201
0.012807801735772582;-0.11760009988873234;26.358455972219975;-7944.90069480693;-7918.54223883471
0.012907678215483899;-0.11991508142149652;26.564001767465864;-7944.847277185393;-7918.283275417927
0.013007494422603955;-0.12197157194634667;26.769423521718938;-7944.621655183319;-7917.8522316616
0.013107274561907831;-0.12431838507745621;26.974771048406318;-7944.702049482812;-7917.727278434406
0.013206904501909386;-0.12632003541451278;27.179809464929516;-7944.534967619101;-7917.3551581541715
0.013306419352960319;-0.12880887867876772;27.384611028392335;-7944.521116050085;-7917.136505021693
0.013405873865713831;-0.13085063003026898;27.58928841563906;-7944.485926189678;-7916.896637774039
0.013505231136650002;-0.133024204341749;27.7937656792257;-7944.649006264479;-7916.855240585253
0.0136044368231372;-0.1349390338064206;27.997930982016356;-7944.667265385951;-7916.669334403935
0.013703474159455742;-0.13727384404123816;28.201749820159918;-7944.714277114544;-7916.512527294383
0.013802540616045692;-0.13905540508213637;28.405628587822036;-7944.685674723934;-7916.280046136112
0.01390165413036123;-0.14103680950384112;28.60960420028341;-7944.562281833738;-7915.952677633454
0.014000797500591576;-0.14355167171192443;28.813641256217466;-7944.395089606332;-7915.581448350114
0.014100003447282256;-0.14544821716644563;29.017807094506885;-7944.361331819475;-7915.343524724968
0.014199164374213372;-0.14758290398263693;29.22188028213112;-7944.3695474300375;-7915.147667147907
0.01429829858159269;-0.14953342119692262;29.425898480917756;-7944.441720982481;-7915.015822501563
0.014397427291647167;-0.15144641013085014;29.62990536620987;-7944.257085491638;-7914.627180125428
0.01449666049422424;-0.1530638934656119;29.834127297113486;-7944.052004675974;-7914.21787737886
0.014596106764801373;-0.15485822972578905;30.038787721961224;-7943.972033881454;-7913.933246159493
0.014695579195894723;-0.15654311933123427;30.243501985151337;-7944.083977839482;-7913.840475854331
0.014795084214987757;-0.1582775134622072;30.448283314444804;-7944.079175552628;-7913.630892238183
0.01489469036709226;-0.1599070671312741;30.65327277547587;-7944.130152585589;-7913.476879810113
0.014994405555004893;-0.1614525039062111;30.85848663220007;-7944.0638420127325;-7913.205355380533
0.015094363115492606;-0.1630117888667493;31.064199291683785;-7944.069246894902;-7913.005047603218
0.015194626644965434;-0.1645211752809151;31.270541635338862;-7944.029518438845;-7912.758976803506
0.015295055216266569;-0.16606364424966658;31.477223635076598;-7944.158508205359;-7912.6812845702825
0.01539553145465406;-0.16759868803304728;31.684003733678054;-7944.164780348268;-7912.4807766145905
0.015496201466885658;-0.1689937728780337;31.891182618850685;-7944.225643303675;-7912.334460684824
0.01559714057276665;-0.17052861346591852;32.09891529875377;-7944.375984342763;-7912.277069044009
0.015698296597774875;-0.17190187912917826;32.30709439822069;-7944.474871738897;-7912.1677773406755
0.01579970283031665;-0.17299055882975684;32.515788424791666;-7944.508871456263;-7911.993083031471
0.015901415067880873;-0.17431724800570786;32.725112209698835;-7944.53431038276;-7911.809198173061
0.01600342238870984;-0.17559309589779176;32.93504327596485;-7944.590805971156;-7911.655762695192
0.016105711050520298;-0.17712240920537312;33.145553341970775;-7944.565217288646;-7911.4196639466745
0.016208355096944366;-0.17849336150344217;33.356794789511504;-7944.70566286839;-7911.348868078879
0.016311217357988742;-0.1798812811887701;33.568485322740834;-7945.002380365728;-7911.4338950429865
0.016414290731745704;-0.18141637842411815;33.780610325932656;-7945.157515397255;-7911.376905071323
0.016517666091149796;-0.18305923561291906;33.99335681558628;-7945.336542369358;-7911.343185553771
0.01662135117782848;-0.18472239084682032;34.206740723971016;-7945.534071461071;-7911.3273307371
0.016725427346095688;-0.18628569791416846;34.42092947826493;-7945.695627707099;-7911.2746982288345
0.01682985419054474;-0.18785739729958875;34.635839924141074;-7945.882733630197;-7911.246893706057
0.016934596446076373;-0.18955551595676512;34.85139948602517;-7946.084377453704;-7911.232977967679
0.01703966893263489;-0.19137158059084125;35.06763866336261;-7946.213980549329;-7911.146341885967
0.017145059015252845;-0.19333570904827874;35.28453145339036;-7946.422891542389;-7911.1383600889985
0.01725070006919994;-0.195080384326555;35.50194074241348;-7946.497457818945;-7910.9955170765315
0.01735666370818793;-0.19693168738922592;35.720013911450756;-7946.720154024824;-7911.000140113373
0.017462933032178374;-0.19880395261096015;35.938716180223096;-7946.853152659603;-7910.91443647938
0.017569475163624004;-0.2006446025115401;36.157979886738204;-7947.04957366264;-7910.891593775902
0.017676308955591295;-0.20257942438763663;36.377843830606885;-7947.3072843494265;-7910.929440518819
0.017783323641484175;-0.20468397167630223;36.59808005417443;-7947.556985712016;-7910.958905657842
0.017890571236382113;-0.20669826020649468;36.81879560447439;-7947.953531260277;-7911.134735655803
0.01799808300803096;-0.208724277175142;37.040054830527716;-7948.321492075183;-7911.2814372446555
0.018105844834277067;-0.21087143871203037;37.2618286689422;-7948.712040225611;-7911.450211556669
0.01821386394751488;-0.21341813610662935;37.48413200398562;-7949.0844269135305;-7911.600294909545
0.01832216073055544;-0.2157213398134399;37.707006783483095;-7949.555351772814;-7911.848344989331
0.018430671303739838;-0.21798836423592782;37.93032154309658;-7949.961015221248;-7912.030693678152
0.018539424166822537;-0.2209256679418806;38.15413493532078;-7950.381021877718;-7912.226886942397
0.018648475489734303;-0.22384947033755612;38.378562557873195;-7950.702634626961;-7912.324072069088
0.018757726462924063;-0.22673046713080577;38.60340106069772;-7951.218197515247;-7912.614796454549
0.018867134335074517;-0.2298033060087354;38.82856246158336;-7951.706466606228;-7912.877904144644
0.01897680672866943;-0.23266561128557123;39.054268247601684;-7952.305489285858;-7913.2512210382565
0.019086597627654394;-0.2358303408955426;39.28021791771275;-7952.892223645333;-7913.61200572762
0.01919641896129419;-0.23918048861934937;39.50623022234344;-7953.518370241795;-7914.012140019452
0.01930653708073917;-0.2426005218385865;39.73285331216121;-7954.159152299173;-7914.426298987012
0.01941685651596194;-0.24609058765634872;39.959890709849674;-7954.860662860681;-7914.9007721508315
0.019527295477195318;-0.24961827910173703;40.18717409206796;-7955.487114698295;-7915.299940606227
0.01963785976580743;-0.2531937248254101;40.41471539803169;-7956.198275102496;-7915.783559704464
0.01974856823357765;-0.2569032235228999;40.642553424702804;-7956.968394053532;-7916.32584062883
0.019859533272080492;-0.2606532036544564;40.870919473941655;-7957.798330436924;-7916.927410962982
0.019970698356573904;-0.2644761342720103;41.099697217829096;-7958.545591113649;-7917.44589389582
0.020081860905755335;-0.26840657796960854;41.328469744044476;-7959.342456176035;-7918.01398643199
0.020193044957715203;-0.27255569763518905;41.55728652297789;-7960.174680176936;-7918.617393653958
0.020304334463501696;-0.2767955883793598;41.786320325886486;-7960.975854446221;-7919.189534120334
0.020415673083246474;-0.28097329724370707;42.015455205321246;-7961.82928042202;-7919.813825216699
0.0205270851806349;-0.2852167389597654;42.24474130174662;-7962.682196734863;-7920.437455433117
0.020638582519195797;-0.28948475878108465;42.47420282450495;-7963.509262150157;-7921.035059325653
0.020750309459876694;-0.2938767597797609;42.70413686842623;-7964.455645292352;-7921.751508423926
0.02086206839897753;-0.29805533306547327;42.93413676509576;-7965.282777242644;-7922.3486404775485
0.02097374773373613;-0.3026053950900735;43.163972836028954;-7966.251661518356;-7923.087688682327
0.02108544046145372;-0.3070849427617316;43.393836469671754;-7967.1861557861;-7923.792319316429
0.021197267531549584;-0.31169327959422777;43.62397657992905;-7968.168839512242;-7924.544862932313
0.021309194362928243;-0.31611275775801;43.85432199890632;-7969.271083569194;-7925.416761570288
0.021421032662807506;-0.32051207164484424;44.08448522005784;-7970.297789955541;-7926.213304735483
0.021532811460634606;-0.3246753853919687;44.314525985986016;-7971.387597042156;-7927.07307105617
0.021644480746769727;-0.3290294532532674;44.5443413768521;-7972.5377899611985;-7927.993448584347
0.021756084141432576;-0.333356839584692;44.77402116306824;-7973.584872551539;-7928.810851388471
0.021867743158674215;-0.337723900527546;45.00381542055153;-7974.665151372653;-7929.661335952102
0.021979365187580948;-0.3418329606619537;45.23353355604159;-7975.923396483295;-7930.689862927253
0.022090834674933835;-0.34588938451128864;45.46293776101383;-7977.118760643252;-7931.655822882239
0.022202332681108033;-0.35014130841901075;45.692400657720334;-7978.299790267825;-7932.607389610105
