x;y;z;v_x;v_y;v_z;a_x;a_y;a_z;L_x;L_y;L_z;particles_number;time
-4.0318046;-4.818749;5.0727386;-2.7621718e-07;-4.074155e-05;-4.219896e-05;0.01149117;-0.008053629;-0.009539357;12.25;12.25;12.25;1372;199.9999999998906
-3.9202762;-3.4288077;3.9183462;8.388897e-05;-5.8712656e-05;6.388971e-05;0.013024274;-0.028535001;0.013749246;12.25;12.25;12.25;1372;199.9999999998906
4.1922836;-4.8272862;0.68512005;8.8431785e-05;-3.533969e-07;-9.388896e-08;0.015255923;-0.0039968914;0.009271461;12.25;12.25;12.25;1372;199.9999999998906
-0.27577224;-4.5115356;2.7666955;-9.571358e-05;-7.3359544e-05;2.5814756e-05;-0.024161778;-0.01076335;0.007393086;12.25;12.25;12.25;1372;199.9999999998906
3.4318776;-2.649302;5.0792623;1.288749e-05;-2.8182803e-05;-2.570419e-05;0.0044477447;-0.0049006348;-0.0040222034;12.25;12.25;12.25;1372;199.9999999998906
1.6223301;-5.0599813;-1.9877689;-3.0788697e-06;-2.0285117e-05;-1.4256181e-05;-0.0027706078;-0.0052074725;-0.00017693845;12.25;12.25;12.25;1372;199.9999999998906
-4.240437;-0.6203218;0.76250666;8.02836e-05;-0.0003691393;-0.00015496823;0.018599257;-0.0746357;-0.027936172;12.25;12.25;12.25;1372;199.9999999998906
-3.1922867;-4.355532;5.54886;4.3505403e-05;1.4929028e-06;5.3931246e-05;0.0077286307;0.009816244;0.0040330095;12.25;12.25;12.25;1372;199.9999999998906
-0.16767772;1.7184299;-5.5160437;1.9401366e-05;-1.6782047e-05;-7.3446504e-06;0.003959213;-0.0033135223;-0.0013037996;12.25;12.25;12.25;1372;199.9999999998906
3.436687;5.2491426;-1.6516435;-8.721989e-06;-4.712163e-05;-1.9969408e-05;0.0004536034;-0.0101195285;-0.0026646734;12.25;12.25;12.25;1372;199.9999999998906
-5.884123;2.1881142;-2.6047175;6.739693e-05;-2.160848e-05;7.795113e-05;0.023964234;-0.0111073665;0.013922445;12.25;12.25;12.25;1372;199.9999999998906
