time;msd;einstein_diffusion;velocity_autocorrelation;green_kubo_diffusion
0.005;0.0;0.0;3.8995512;0.006499252
0.01;9.765469e-05;0.001627578;3.8863757;0.012976545
0.015;0.00038995483;0.0043328316;3.8472357;0.019388605
0.02;0.0008749281;0.007291068;3.7832575;0.025694033
0.025;0.0015493549;0.010329032;3.696202;0.03185437
0.03;0.0024088519;0.013382511;3.588348;0.03783495
0.035;0.0034479892;0.016418995;3.4623408;0.043605518
0.04;0.004660436;0.019418484;3.3210359;0.049140576
0.045;0.00603909;0.022366999;3.1673632;0.054419518
0.05;0.0075762128;0.025254043;3.004219;0.05942655
0.055;0.009263623;0.028071584;2.8343623;0.06415048
0.06;0.011092804;0.030813346;2.6603746;0.06858444
0.065;0.013054989;0.03347433;2.4846077;0.07272545
0.07;0.0151414005;0.036050953;2.3091617;0.07657406
0.075;0.017343245;0.038540546;2.135877;0.080133855
0.08;0.019651767;0.040941183;1.9663264;0.08341106
0.085;0.022058545;0.043252047;1.8018384;0.08641413
0.09;0.02455531;0.045472797;1.6434971;0.08915329
0.095;0.027134104;0.047603693;1.492166;0.091640234
0.1;0.029787432;0.04964572;1.348502;0.09388774
0.105;0.032507963;0.051599942;1.2129831;0.09590937
0.11;0.035289064;0.05346828;1.0859228;0.097719245
0.115;0.03812425;0.055252533;0.96749234;0.09933174
0.12;0.041007686;0.05695512;0.8577348;0.100761294
0.125;0.043933842;0.058578458;0.7565903;0.102022275
0.13;0.046897676;0.060125228;0.6639054;0.10312878
0.135;0.04989454;0.061598197;0.5794545;0.10409454
0.14;0.052920334;0.063000396;0.50294584;0.104932785
0.145;0.055971064;0.06433456;0.43404245;0.10565619
0.15;0.05904345;0.06560383;0.3723686;0.1062768
0.155;0.062134292;0.06681107;0.31752056;0.106806
0.16;0.06524091;0.067959286;0.2690749;0.10725446
0.165;0.06836089;0.0690514;0.22659814;0.10763212
0.17;0.07149219;0.070090376;0.18965094;0.107948214
0.175;0.074633084;0.07107913;0.15779369;0.1082112
0.18;0.07778164;0.07202004;0.13059181;0.10842885
0.185;0.080936715;0.07291596;0.10762022;0.10860822
0.19;0.084097184;0.07376946;0.08846712;0.10875566
0.195;0.08726207;0.07458297;0.07273744;0.10887689
0.2;0.09043058;0.075358815;0.060055375;0.10897699
0.205;0.09360193;0.07609913;0.050066534;0.10906043
0.21;0.09677587;0.07680625;0.04243902;0.109131165
0.215;0.099951886;0.077482074;0.03686457;0.1091926
0.22;0.10312951;0.07812842;0.033058587;0.1092477
0.225;0.10630892;0.07874735;0.030760068;0.10929897
0.23;0.10948974;0.07934039;0.029731495;0.10934852
0.235;0.112672046;0.07990925;0.029757626;0.10939812
0.24;0.11585555;0.08045524;0.03064489;0.10944919
0.245;0.11904069;0.08098006;0.03222039;0.10950289
0.25;0.12222728;0.081484854;0.03433064;0.10956011
0.255;0.12541546;0.081970885;0.036840618;0.10962151
0.26;0.12860526;0.08243927;0.03963215;0.10968757
0.265;0.13179708;0.08289125;0.042602353;0.10975857
0.27;0.13499068;0.08332758;0.04566214;0.10983467
0.275;0.1381865;0.08374939;0.048734695;0.1099159
0.28;0.14138462;0.084157504;0.051753722;0.11000215
0.285;0.14458506;0.08455267;0.054662686;0.11009326
0.29;0.14778803;0.08493565;0.057412904;0.110188946
0.295;0.15099367;0.085307166;0.05996381;0.11028889
0.3;0.15420191;0.08566772;0.062281642;0.11039269
0.305;0.15741333;0.08601821;0.064339556;0.11049992
0.31;0.16062756;0.086358905;0.06611712;0.11061011
0.315;0.16384475;0.086690344;0.067600384;0.11072278
0.32;0.16706525;0.08701315;0.06878149;0.11083742
0.325;0.17028882;0.0873276;0.0696584;0.11095352
0.33;0.17351553;0.0876341;0.07023458;0.11107057
0.335;0.17674524;0.08793295;0.07051845;0.111188106
0.34;0.17997864;0.08822482;0.07052328;0.11130565
0.345;0.1832153;0.08850981;0.07026624;0.111422755
0.35;0.18645483;0.08878802;0.069768526;0.111539036
0.355;0.18969795;0.089060076;0.06905413;0.111654125
0.36;0.19294384;0.089325845;0.068149984;0.11176771
0.365;0.19619304;0.08958586;0.06708555;0.11187952
0.37;0.19944559;0.08984036;0.06589162;0.111989334
0.375;0.20270066;0.09008918;0.064599775;0.112097
0.38;0.2059592;0.090332985;0.06324121;0.112202406
0.385;0.20922032;0.090571575;0.061845962;0.112305485
0.39;0.2124843;0.09080526;0.060442124;0.11240622
0.395;0.21575077;0.09103408;0.0590551;0.112504646
0.4;0.21902014;0.09125839;0.05770736;0.112600826
0.405;0.22229156;0.091478005;0.05641751;0.11269485
0.41;0.22556606;0.09169352;0.05520014;0.11278685
0.415;0.22884265;0.091904685;0.054065578;0.11287696
0.42;0.23212127;0.09211162;0.053020153;0.11296533
0.425;0.23540235;0.092314646;0.052066974;0.11305211
0.43;0.23868601;0.092513956;0.051205892;0.11313745
0.435;0.24197176;0.09270948;0.05043422;0.113221504
