temperature;pressure;system_kinetic_energy;potential_energy;total_energy;virial;msd;diffusion
2.7949157;4.696363;5741.2266;-4958.385;782.8418;14417.034;12.52219;3.2866642
2.796932;4.6836963;5749.754;-4972.1016;777.65234;14330.127;12.519722;3.2603443
2.7988112;4.6604137;5757.163;-4993.256;763.9072;14186.908;12.415831;3.208225
2.8001602;4.628962;5761.3516;-5019.955;741.3965;14005.081;12.499774;3.2050703
2.800355;4.597082;5759.6445;-5044.295;715.3496;13832.686;12.599359;3.2059438
2.7989244;4.5718246;5752.3594;-5060.9946;691.36475;13707.964;12.69917;3.2068613
2.7968254;4.554796;5744.9624;-5070.929;674.0332;13628.85;12.5960865;3.1569138
2.7956033;4.5432153;5741.0635;-5077.6143;663.4492;13572.781;13.000661;3.2339952
2.794931;4.5358634;5737.336;-5080.5615;656.7744;13539.694;13.1004505;3.2346792
2.793579;4.5348916;5730.9634;-5077.214;653.7495;13547.08;13.4029875;3.2850459
2.7917464;4.5419865;5724.1084;-5066.5137;657.5947;13599.915;13.619041;3.3136353
2.7903674;4.5536227;5720.4893;-5053.039;667.4502;13671.327;13.920678;3.3624825
2.7902517;4.564236;5722.6855;-5041.7383;680.94727;13725.463;14.01817;3.3616714
2.7915792;4.567731;5729.4214;-5037.3696;692.05176;13731.265;14.099835;3.3571038
2.793331;4.562077;5736.625;-5040.818;695.8071;13685.679;13.99358;3.3081748
2.7947557;4.548868;5742.506;-5050.1826;692.32324;13601.072;14.0904455;3.3076165
2.7957845;4.530341;5745.3755;-5063.709;681.6665;13493.16;13.98432;3.2597482
2.7955773;4.514331;5742.0474;-5072.8574;669.18994;13411.522;14.0814905;3.2596042
2.7937279;4.506804;5733.724;-5073.6924;660.03174;13386.66;14.07709;3.2361126
2.7915366;4.5079484;5726.5586;-5067.883;658.6758;13407.303;14.158821;3.2326076
2.7905715;4.513248;5725.177;-5059.9893;665.1875;13439.291;14.357625;3.2556975
2.7912202;4.5144258;5729.743;-5057.253;672.49023;13436.654;14.150365;3.187019
2.792985;4.5068088;5737.379;-5062.7627;674.6162;13379.378;14.146334;3.164728
2.7948003;4.4908195;5742.924;-5075.416;667.5078;13280.11;14.126766;3.1392815
2.7952356;4.4745545;5741.4507;-5085.9824;655.46826;13193.359;14.208852;3.136612
2.7936432;4.466787;5732.9697;-5087.9043;645.0654;13167.483;14.205067;3.1151462
2.7910995;4.470263;5724.375;-5080.698;643.67676;13203.844;14.302965;3.1161144
2.7898343;4.479374;5721.8174;-5071.3926;650.4248;13259.203;14.603738;3.1609821
2.789882;4.489002;5722.5957;-5063.5547;659.041;13310.744;14.787689;3.1801481
2.7900357;4.497674;5723.7817;-5057.2695;666.5122;13356.195;14.682509;3.1372883
2.7902684;4.5050936;5724.573;-5051.664;672.9092;13395.529;14.780846;3.1381838
2.7902;4.5123014;5724.123;-5046.135;677.9883;13436.179;14.980757;3.1604972
2.7899413;4.5206804;5722.8623;-5038.588;684.2744;13484.911;14.977989;3.1400397
2.7894857;4.5304174;5720.548;-5029.661;690.8867;13543.237;15.060946;3.1376972
2.7888334;4.5418973;5718.823;-5018.933;699.89014;13609.993;14.972076;3.099809
2.7888832;4.5507026;5721.2295;-5012.0195;709.20996;13653.741;15.172171;3.121846
2.7901955;4.5527177;5727.7;-5011.0825;716.6177;13651.913;15.270451;3.1227915
2.7919118;4.5468864;5734.047;-5016.2656;717.78125;13607.062;15.26745;3.1031404
2.792907;4.5354156;5736.6377;-5024.958;711.6797;13538.621;15.467736;3.1247952
2.792732;4.5243826;5734.866;-5032.004;702.8623;13481.319;15.566301;3.1257632
2.7917116;4.5179415;5730.3877;-5034.1426;696.2451;13454.755;15.461834;3.0861945
2.7903123;4.517595;5724.752;-5031.1357;693.6162;13464.113;15.357448;3.0471127
2.7888594;4.523286;5720.242;-5023.7305;696.5117;13504.518;15.659269;3.0886133
2.7882264;4.530869;5719.8115;-5016.1465;703.66504;13547.199;15.757844;3.0897734
2.7887294;4.5354238;5722.6147;-5012.318;710.2969;13566.712;15.755038;3.0711575
2.7895148;4.5359983;5725.9404;-5011.595;714.3452;13563.228;15.8539715;3.072475
2.7903757;4.531156;5730.6973;-5015.371;715.3262;13527.012;16.054361;3.0933259
2.791931;4.517977;5737.569;-5026.507;711.062;13440.59;16.035727;3.0719783
2.7935035;4.497321;5742.368;-5043.186;699.1821;13317.075;16.337261;3.1118593
2.7938485;4.4745555;5742.9478;-5059.8086;683.13916;13190.368;16.537165;3.1320388
2.7935808;4.451128;5743.3076;-5076.3765;666.93115;13060.452;16.534088;3.1137643
2.7938921;4.424482;5745.757;-5096.319;649.438;12908.606;16.531132;3.0957177
2.7944293;4.394874;5747.5117;-5118.5396;628.97217;12741.814;16.731293;3.115697
2.7942955;4.3654823;5746.1343;-5139.4116;606.72266;12582.48;16.829863;3.116641
2.7934916;4.3393097;5743.1943;-5157.0723;586.1221;12444.022;16.912802;3.1146965
2.7928326;4.3155394;5741.5376;-5173.6553;567.8823;12316.247;17.182653;3.1470063
2.7926636;4.292967;5741.5947;-5190.533;551.0615;12191.65;17.178804;3.1291084
2.7926414;4.271708;5740.5293;-5206.865;533.66406;12076.543;16.987408;3.0774288
2.7915592;4.258179;5733.244;-5216.141;517.103;12016.506;16.983215;3.0600388
2.7885127;4.2604527;5719.037;-5210.8096;508.22754;12057.456;17.385338;3.1156518
2.784619;4.2805195;5705.34;-5191.6343;513.70557;12195.517;17.482895;3.1163805
2.7825134;4.30928;5701.261;-5168.6816;532.5796;12362.279;17.47925;3.0991578
2.7833133;4.3347063;5706.246;-5151.588;554.6582;12492.532;17.577364;3.1000643
2.7849998;4.3540883;5710.623;-5139.55;571.07324;12590.666;17.691496;3.1037712
2.7850366;4.3743167;5707.443;-5124.1465;583.2964;12708.582;17.688345;3.086971
2.783232;4.4020553;5699.4346;-5100.9844;598.4502;12877.572;17.78712;3.0880418
2.781423;4.4364395;5694.2944;-5072.2637;622.03076;13077.474;17.682625;3.053994
2.781408;4.4689236;5698.3237;-5047.2656;651.0581;13248.558;17.578222;3.0203133
2.7841318;4.4858265;5713.2046;-5038.3774;674.82715;13312.014;17.473986;2.9870062
2.788915;4.4793615;5733.2246;-5050.465;682.75977;13236.319;17.572756;2.9885638
2.7932975;4.453013;5747.517;-5077.3613;670.15576;13062.429;17.671864;2.990163
2.7946205;4.422062;5747.118;-5104.0405;643.07764;12892.538;17.755514;2.9891436
2.791807;4.4051785;5730.8833;-5114.6113;616.272;12831.897;17.855213;2.9908228
2.7860296;4.416011;5706.4746;-5099.3228;607.15186;12940.454;17.95512;2.99252
2.7802503;4.4523735;5687.598;-5064.6074;622.9907;13178.739;17.66429;2.9294014
2.7782214;4.4951663;5688.477;-5030.399;658.0781;13412.974;18.138264;2.9931128
2.7822123;4.518308;5709.5576;-5019.219;690.3384;13498.437;18.13573;2.9779525
2.7885475;4.5150995;5730.4404;-5030.6543;699.78613;13438.977;18.031902;2.9463892
2.7913086;4.5000067;5736.1807;-5047.3086;688.8721;13344.262;18.232914;2.9647014
2.7906005;4.486921;5731.9023;-5059.1694;672.7329;13280.653;18.31697;2.963911
2.7888603;4.482197;5724.118;-5063.7075;660.41064;13270.17;18.416945;2.9656913
2.7864947;4.489144;5713.627;-5057.836;655.791;13329.462;18.008974;2.8860536
2.7836437;4.5094275;5703.1357;-5040.8687;662.2671;13462.307;18.12425;2.89063
2.7817345;4.5363083;5699.243;-5020.24;679.0029;13618.332;18.122404;2.876572
2.7823517;4.558445;5705.516;-5006.4307;699.08545;13727.864;18.120865;2.862696
2.7851012;4.5666103;5717.355;-5005.5312;711.8237;13749.218;18.119684;2.849007
2.7879105;4.56105;5727.076;-5015.0947;711.98145;13699.11;18.11842;2.8354332
2.7894056;4.5473423;5731.8135;-5028.495;703.31836;13614.043;18.203238;2.8353953
2.7899272;4.52939;5734.2373;-5044.201;690.03613;13510.19;18.303905;2.8378148
2.790444;4.5078845;5736.951;-5062.2773;674.6738;13386.164;18.404749;2.840239
2.790983;4.4832926;5738.4614;-5083.1133;655.34814;13247.524;18.505455;2.84262
2.7905998;4.4615116;5734.62;-5100.463;634.1572;13135.089;18.949738;2.8975134
2.7884636;4.4495525;5724.843;-5108.0586;616.7842;13088.693;18.948296;2.8840632
2.7855327;4.4509573;5713.3877;-5104.0303;609.3574;13119.351;19.048668;2.8861618
2.7827992;4.4651365;5703.1533;-5090.29;612.8633;13218.015;18.946184;2.8576446
2.7807136;4.4879427;5697.657;-5070.5654;627.0918;13354.777;19.250069;2.8904006
2.7806027;4.508932;5701.462;-5055.453;646.0088;13462.922;19.436285;2.9052742
2.7828097;4.5194025;5711.5547;-5050.919;660.63574;13500.478;19.231314;2.8618026
2.7851121;4.519672;5719.1387;-5053.5537;665.58496;13486.796;19.331436;2.8639164
2.7859595;4.514179;5721.8525;-5059.455;662.39746;13451.076;19.314556;2.8487546
2.7862062;4.505369;5723.7104;-5067.3306;656.3799;13398.775;19.212059;2.821154
2.7868588;4.4916816;5727.6396;-5079.2393;648.4004;13315.433;19.382942;2.8337634
2.7881463;4.47039;5733.6226;-5097.933;635.68945;13186.046;19.382217;2.8212836
2.789622;4.442262;5738.1455;-5121.3076;616.8379;13021.882;19.279976;2.7941995
2.7898557;4.4141583;5735.562;-5142.552;593.01025;12872.063;19.466564;2.809028
2.7878702;4.3954515;5725.915;-5153.4873;572.42773;12788.191;19.653076;2.8237178
2.7851696;4.3874326;5717.543;-5155.9204;561.62256;12760.713;19.753374;2.8259475
2.7841103;4.3829436;5716.627;-5157.783;558.84375;12737.791;19.955273;2.8426313
2.7847188;4.3754506;5720.7163;-5164.039;556.67725;12688.289;20.141779;2.85699
2.7857673;4.3622217;5725.3535;-5175.774;549.5796;12606.061;20.141043;2.84478
2.7863638;4.3472176;5725.732;-5188.339;537.39307;12522.559;20.156326;2.8349264
2.7851121;4.3397818;5717.1123;-5192.923;524.18945;12498.79;20.054724;2.8087847
2.7815664;4.350076;5700.8135;-5180.6265;520.187;12588.158;20.156631;2.8112457
2.777228;4.3807945;5684.6484;-5151.9453;532.7031;12789.895;20.156939;2.7995749
2.7743974;4.424555;5676.652;-5115.3486;561.3032;13047.219;20.040033;2.7717888
2.7741582;4.470218;5677.4854;-5080.2603;597.2251;13297.373;20.141937;2.7743716
2.7752287;4.512161;5681.3623;-5049.27;632.0923;13520.925;20.54806;2.8186638
2.7762039;4.5492;5684.639;-5022.228;662.41113;13718.635;20.446056;2.793177
2.7769828;4.5815144;5688.408;-4998.506;689.90234;13889.304;20.445646;2.7817206
2.7784019;4.604266;5696.3716;-4983.269;713.10254;13998.851;20.600742;2.7914286
2.7812865;4.611712;5709.5664;-4981.6543;727.9121;14013.522;20.90357;2.8209946
2.7849498;4.6010017;5723.7207;-4994.581;729.13965;13926.148;20.815447;2.797775
2.7879767;4.5750065;5734.612;-5018.3574;716.2544;13761.007;20.813097;2.7862246
2.7899644;4.5381427;5742.123;-5049.745;692.3779;13542.688;21.201275;2.8268366
2.791309;4.4938326;5747.028;-5086.0576;660.9702;13288.518;21.588907;2.8670528
2.7917094;4.448003;5746.257;-5122.3525;623.9043;13037.319;21.687323;2.8686936
2.7900074;4.411019;5736.8545;-5149.3364;587.51807;12852.163;21.684624;2.8569992
2.786398;4.3912435;5721.616;-5160.619;560.9971;12773.583;21.783964;2.8587878
2.7822428;4.3911233;5705.748;-5156.175;549.57324;12804.658;21.680208;2.8340142
2.7786472;4.4076867;5693.313;-5139.34;553.97314;12920.872;21.779861;2.8359194
2.7764919;4.432659;5688.669;-5117.668;571.001;13067.876;21.981258;2.8510063
2.776926;4.4532466;5695.2217;-5102.907;592.31445;13168.308;21.74492;2.8094213
2.7800167;4.457247;5710.0923;-5104.4473;605.645;13160.626;21.828506;2.8093317
2.7838647;4.4425015;5724.639;-5120.8115;603.82764;13050.216;21.623066;2.772188
2.7862868;4.415842;5731.991;-5144.403;587.5884;12888.49;21.519306;2.748315
2.7865102;4.387117;5730.5566;-5167.249;563.3076;12732.944;21.517069;2.7375405
2.7847576;4.3667526;5721.2363;-5180.9097;540.32666;12639.281;21.49895;2.7248352
2.7813747;4.3631244;5706.2734;-5179.1035;527.1699;12649.197;21.293304;2.6885486
2.7773058;4.378706;5690.7017;-5161.8594;528.8423;12766.2705;21.392561;2.6908882
2.774114;4.409538;5680.125;-5133.795;546.3301;12957.456;21.289005;2.6677952
2.7726655;4.4475355;5676.0205;-5102.4707;573.5498;13175.213;21.388702;2.6702502
2.772622;4.4863186;5677.54;-5072.474;605.0659;13386.056;21.472677;2.670731
2.7739651;4.5179253;5684.967;-5050.3057;634.66113;13545.507;21.571922;2.6731007
2.7766054;4.5371437;5696.2603;-5039.6064;656.6538;13628.906;21.671183;2.6754546
2.7794607;4.543013;5706.708;-5039.935;666.77295;13640.379;21.66856;2.6652596
2.7813966;4.5401015;5711.882;-5045.882;666.0;13613.974;21.66605;2.6551533
2.7815185;4.537982;5708.952;-5048.5;660.45215;13608.144;21.562086;2.6327333
2.7796237;4.544661;5698.927;-5041.9927;656.9341;13665.03;21.55998;2.6228685
2.7766201;4.566012;5685.873;-5022.0137;663.8594;13808.883;21.643623;2.6234694
2.7735784;4.601341;5673.8545;-4990.246;683.6084;14027.75;21.641392;2.6136947
2.7714114;4.6452994;5667.789;-4952.243;715.5459;14282.306;21.537325;2.5917358
2.7717218;4.684472;5674.56;-4921.2637;753.2964;14484.793;21.519365;2.5802596
2.7757223;4.7020397;5694.387;-4911.127;783.26025;14542.019;21.51759;2.570799
2.7814;4.69244;5715.871;-4922.941;792.9302;14446.112;21.445955;2.55309
2.7852185;4.6636605;5727.0273;-4946.225;780.80225;14265.085;21.851122;2.5920665
2.7856584;4.6299744;5726.6523;-4968.9116;757.7407;14080.063;22.037897;2.6049523
2.7844203;4.5984263;5723.3496;-4987.573;735.77637;13912.6875;22.13923;2.6076834
2.7839165;4.5665636;5723.502;-5007.0503;716.45166;13736.666;22.311232;2.618689
2.7843165;4.5325193;5725.1797;-5028.336;696.84375;13545.565;22.413038;2.621408
2.7844121;4.497431;5725.65;-5050.3936;675.25635;13351.118;22.414103;2.6123662
2.7843773;4.461425;5727.3047;-5073.4326;653.8721;13149.241;22.314325;2.5916753
2.7849715;4.4223113;5729.795;-5100.5024;629.2925;12928.56;22.504269;2.6046607
