time;temperature;pressure;kinetic_energy;potential_energy;total_energy;virial;msd;diffusion;volume
0.005;0.09990001;-2.8643646;205.51741;-7985.0117;-7779.494;-16207.424;0.0;0.0;1838.2656
0.01;0.0997627;-2.8634787;205.1575;-7984.7754;-7779.6177;-16201.818;0.0;0.0;1838.2656
0.015;0.09962514;-2.86192;204.79585;-7984.384;-7779.588;-16192.499;0.0;0.0;1838.2656
0.02;0.099486955;-2.8594854;204.43399;-7983.479;-7779.045;-16178.35;0.0;0.0;1838.2656
0.025;0.09934928;-2.8558717;204.07599;-7981.494;-7777.418;-16157.704;0.0;0.0;1838.2656
0.03;0.09921299;-2.851084;203.72078;-7978.4556;-7774.735;-16130.591;0.0;0.0;1838.2656
0.035;0.099076666;-2.8450136;203.36496;-7974.1475;-7770.7827;-16096.401;0.0;0.0;1838.2656
0.04;0.09894007;-2.8380115;203.00357;-7969.239;-7766.2354;-16057.064;0.0;0.0;1838.2656
0.045;0.09880104;-2.8303554;202.62982;-7964.2354;-7761.6055;-16014.094;0.0;0.0;1838.2656
0.05;0.098658405;-2.8220863;202.24098;-7959.206;-7756.965;-15967.715;0.0;0.0;1838.2656
0.055;0.098512076;-2.813277;201.83606;-7954.339;-7752.503;-15918.323;0.0;0.0;1838.2656
0.06;0.0983616;-2.8040888;201.41327;-7949.908;-7748.495;-15866.808;0.0;0.0;1838.2656
0.065;0.0982066;-2.7940037;200.97424;-7944.9546;-7743.9805;-15810.312;0.0;0.0;1838.2656
0.07;0.098048225;-2.7832513;200.51988;-7939.9224;-7739.4023;-15750.105;0.0;0.0;1838.2656
0.075;0.09788579;-2.7719371;200.04826;-7935.0654;-7735.017;-15686.767;0.0;0.0;1838.2656
0.08;0.09771905;-2.7598917;199.55997;-7929.991;-7730.431;-15619.362;0.0;0.0;1838.2656
0.085;0.09754855;-2.7473288;199.05547;-7925.1553;-7726.0996;-15549.07;0.0;0.0;1838.2656
0.09;0.09737399;-2.7339203;198.53604;-7919.925;-7721.3887;-15474.088;0.0;0.0;1838.2656
0.095;0.097196326;-2.7198617;198.00386;-7914.6665;-7716.6626;-15395.492;0.0;0.0;1838.2656
0.1;0.09701568;-2.704903;197.46115;-7908.926;-7711.465;-15311.912;0.0;0.0;1838.2656
0.105;0.09683305;-2.689382;196.91104;-7903.2725;-7706.3613;-15225.218;0.0;0.0;1838.2656
0.11;0.096648976;-2.6730256;196.35753;-7897.19;-7700.8325;-15133.909;0.0;0.0;1838.2656
0.115;0.09646497;-2.6561248;195.80527;-7891.2236;-7695.4185;-15039.6;0.0;0.0;1838.2656
0.12;0.09628183;-2.6383343;195.26033;-7884.6426;-7689.3823;-14940.398;0.0;0.0;1838.2656
0.125;0.09610175;-2.6199832;194.72989;-7877.9727;-7683.2427;-14838.135;0.0;0.0;1838.2656
0.13;0.09592605;-2.6009874;194.22052;-7871.049;-7676.828;-14732.358;0.0;0.0;1838.2656
0.135;0.09575672;-2.5813704;193.74023;-7863.792;-7670.052;-14623.214;0.0;0.0;1838.2656
0.14;0.095595665;-2.5612485;193.29681;-7856.3076;-7663.0107;-14511.359;0.0;0.0;1838.2656
0.145;0.095444836;-2.540862;192.89719;-7848.9663;-7656.0693;-14398.133;0.0;0.0;1838.2656
0.15;0.095305614;-2.520141;192.54828;-7841.467;-7648.9185;-14283.162;0.0;0.0;1838.2656
0.155;0.095180035;-2.499192;192.25629;-7833.884;-7641.6274;-14167.049;0.0;0.0;1838.2656
0.16;0.09506902;-2.478087;192.02554;-7826.1963;-7634.171;-14050.197;0.0;0.0;1838.2656
0.165;0.0949737;-2.4569798;191.85974;-7818.546;-7626.686;-13933.464;0.0;0.0;1838.2656
