x;y;z;v_x;v_y;v_z;a_x;a_y;a_z;L_x;L_y;L_z;particles_number;time
-4.969957;-6.065587;-6.198639;1.4261412e-05;0.0008963189;-0.00039944294;-0.009984502;0.018908434;-0.010853234;12.25;12.25;12.25;1372;199.9999999998906
-4.1282954;-4.438905;-5.5816913;-0.00095474883;0.0019518676;-0.0007292105;-0.0071821916;0.019891253;-0.014229607;12.25;12.25;12.25;1372;199.9999999998906
-4.901166;-5.244188;-5.4599323;-0.00075304694;0.001256647;-0.00093712297;-0.006948214;0.014680471;-0.003322899;12.25;12.25;12.25;1372;199.9999999998906
-4.1044607;-6.0158863;-5.504388;-8.228087e-05;0.001343848;-0.00019201975;-0.0012200722;0.020111129;-0.006388193;12.25;12.25;12.25;1372;199.9999999998906
-3.3462183;-5.218043;-5.605451;-0.0006389624;0.0016077076;0.00047791158;-0.004480555;0.019267717;0.002457335;12.25;12.25;12.25;1372;199.9999999998906
-2.5806363;-4.441661;-5.7140074;-0.0008423857;0.0018683879;0.000840639;-0.018235745;0.0120316455;0.008555441;12.25;12.25;12.25;1372;199.9999999998906
-3.2936983;-4.389978;-4.8472495;-0.0012374738;0.001825387;0.0007956419;-0.010676091;0.020035626;0.009118829;12.25;12.25;12.25;1372;199.9999999998906
-3.2509966;-5.9653335;-4.7928205;-0.00050165673;0.0013471817;-1.594972e-05;-0.008701444;0.013857159;-0.0067846715;12.25;12.25;12.25;1372;199.9999999998906
-2.5547307;-5.983803;-5.6456494;-0.00015137803;0.0014378979;-0.00011098251;-0.00046255966;0.011596085;-0.0034554258;12.25;12.25;12.25;1372;199.9999999998906
-1.7909037;-5.202487;-5.750255;-0.00024615528;0.0016213252;0.00079222745;-0.00073751464;0.0123501895;0.01634943;12.25;12.25;12.25;1372;199.9999999998906
-2.5018806;-5.169058;-4.888655;-0.0008529134;0.0013439143;0.0004052089;-0.0036849515;0.015376244;0.004812721;12.25;12.25;12.25;1372;199.9999999998906
-1.7094426;-5.9335704;-4.93212;-0.00021132469;0.0015581119;0.00018538657;-0.005180014;0.019743169;-0.0025979937;12.25;12.25;12.25;1372;199.9999999998906
-0.9962246;-5.958981;-5.7915525;0.00013243157;0.002119872;0.0011785956;0.0068739536;0.02124842;0.009048871;12.25;12.25;12.25;1372;199.9999999998906
-0.22533365;-5.18203;-5.9016314;-0.0003095584;0.0016556873;-1.4095282e-05;-0.002734201;0.018248359;0.0024078086;12.25;12.25;12.25;1372;199.9999999998906
-0.9416696;-5.1549964;-5.0377526;-0.00044402917;0.0018180908;0.0005459731;-0.0014899854;0.028555416;0.008415118;12.25;12.25;12.25;1372;199.9999999998906
-0.14651379;-5.908868;-5.0834928;-0.00020729747;0.0017321663;8.773482e-05;-0.008184407;0.0157996;0.012402412;12.25;12.25;12.25;1372;199.9999999998906
0.57522976;-5.9346385;-5.9456134;-0.0004186627;0.0018022005;-0.00020697266;-0.0032532108;0.02885759;-0.004453378;12.25;12.25;12.25;1372;199.9999999998906
1.3459799;-5.1546593;-6.058285;-0.00054540404;0.0020238843;-0.00062377384;0.004738539;0.02261108;-0.0027459294;12.25;12.25;12.25;1372;199.9999999998906
0.62404937;-5.131811;-5.1920576;-0.0004573659;0.0021004356;-0.00045858975;0.0071057244;0.023121614;0.0006724216;12.25;12.25;12.25;1372;199.9999999998906
1.4263409;-5.8885045;-5.242329;-7.7476805e-05;0.0019283745;-0.0006445841;-0.0018775548;0.027685408;-0.0139145;12.25;12.25;12.25;1372;199.9999999998906
2.3216307;-6.2197227;-7.181081;-0.00025298406;0.0008168132;0.0004230887;-0.0038541388;0.0014345949;-0.0029672165;12.25;12.25;12.25;1372;199.9999999998906
3.9900694;-5.361921;-6.654128;0.000673688;0.0007252717;-0.00076507364;0.0039399094;0.0024331056;-0.008686417;12.25;12.25;12.25;1372;199.9999999998906
2.082001;-5.1801863;-6.9213386;-0.0013858529;0.00084140577;-0.0006505137;-0.013833668;0.012742379;-0.007894458;12.25;12.25;12.25;1372;199.9999999998906
3.1963124;-6.157475;-6.5058413;0.00016868363;0.00078489515;-0.00035497305;0.012489823;0.015812904;0.0034295463;12.25;12.25;12.25;1372;199.9999999998906
5.705209;-6.10311;-6.041654;0.00036583425;0.000636878;-0.0006928789;0.004668192;0.009697974;-0.00022889461;12.25;12.25;12.25;1372;199.9999999998906
6.4743543;-5.294608;-6.148804;-7.733976e-05;0.00092080206;-0.00086415815;0.0049407235;0.010412888;-0.0068991827;12.25;12.25;12.25;1372;199.9999999998906
4.085635;-6.1210327;-5.848562;0.0002366116;0.0007634475;-0.00053798367;0.00021995326;0.0046052057;-0.0045797722;12.25;12.25;12.25;1372;199.9999999998906
6.576732;-6.0590425;-5.347532;0.00021725026;0.0013047694;-0.0007198658;0.00050721894;0.011704072;-0.007872437;12.25;12.25;12.25;1372;199.9999999998906
-4.919711;-3.6093042;-5.563402;-0.0028904707;0.004733894;-0.0028781588;-0.03180187;0.051910903;-0.03245811;12.25;12.25;12.25;1372;199.9999999998906
-4.112094;-2.86186;-5.7143135;-0.0016422076;0.0027103815;-0.0012748647;-0.006136044;0.026360812;-0.022414314;12.25;12.25;12.25;1372;199.9999999998906
-4.7679296;-2.6875043;-4.8711295;0.0013872132;0.005181243;0.0024970833;0.012669061;0.055144038;0.029906426;12.25;12.25;12.25;1372;199.9999999998906
-4.0525923;-3.56363;-4.845389;-0.00163308;0.002566417;-0.00045808623;-0.0163219;0.024920788;-0.00406694;12.25;12.25;12.25;1372;199.9999999998906
-3.3575656;-3.6700025;-5.691482;-0.0009030116;0.0015179442;0.00064698316;-0.010680435;0.021031681;0.012745666;12.25;12.25;12.25;1372;199.9999999998906
-2.5803277;-2.9034643;-5.8126283;-0.00061304646;0.0009809721;0.00073398097;-0.00027545914;0.01499812;0.0017839518;12.25;12.25;12.25;1372;199.9999999998906
-3.2506316;-2.8214266;-4.9846535;-0.00047438053;0.0014494761;0.0003542712;-0.009861044;0.0073352326;0.0065085716;12.25;12.25;12.25;1372;199.9999999998906
-2.5110776;-3.6316128;-4.9743514;-0.0017385968;0.0016274811;0.0022607544;-0.021333113;0.023586731;0.030925786;12.25;12.25;12.25;1372;199.9999999998906
-1.8054948;-3.6709304;-5.834021;-0.0010251155;0.0012750621;0.0013211109;-0.008525798;0.018650638;0.019240748;12.25;12.25;12.25;1372;199.9999999998906
-1.0433638;-2.8735137;-5.945609;-0.0012575231;0.0005722595;0.0017483928;-0.012902513;0.0081442455;0.019950064;12.25;12.25;12.25;1372;199.9999999998906
-1.7381787;-2.8609998;-5.108937;-0.0020278841;0.0008574084;0.002898143;-0.03401563;0.0019906182;0.01767461;12.25;12.25;12.25;1372;199.9999999998906
-1.7309829;-4.3981047;-5.001731;-0.001112088;0.0014055133;0.0016122118;-0.011517397;0.011113724;0.01606631;12.25;12.25;12.25;1372;199.9999999998906
-1.0191594;-4.4288087;-5.8638844;-0.0007542632;0.0011017502;0.0006830634;-0.006878529;0.0014212705;0.013555063;12.25;12.25;12.25;1372;199.9999999998906
-0.25557247;-3.641104;-5.976429;-0.0011496093;0.0010845196;0.00079216034;-0.00984623;0.013732257;0.0071686436;12.25;12.25;12.25;1372;199.9999999998906
-0.96028143;-3.6258826;-5.123732;-0.0014557372;0.0016774435;0.001762729;-0.010284509;0.013220181;0.026133882;12.25;12.25;12.25;1372;199.9999999998906
-0.17007406;-4.380011;-5.1527257;-0.00063856365;0.0014290374;0.0005019254;-0.0155939;0.02321777;0.0013639055;12.25;12.25;12.25;1372;199.9999999998906
0.54261667;-4.3995466;-6.015021;-0.0008149785;0.0015683061;6.4250824e-05;-0.0058178557;0.0100073125;-0.0039004646;12.25;12.25;12.25;1372;199.9999999998906
2.0335634;-3.6456304;-6.9931207;-0.0016430744;0.0020667326;-0.0027931328;-0.018102901;0.016402014;-0.019069344;12.25;12.25;12.25;1372;199.9999999998906
0.5921763;-3.5880182;-5.2743244;-0.0004877406;0.0009979496;0.0006990093;-0.0045843245;0.015548213;0.010852202;12.25;12.25;12.25;1372;199.9999999998906
1.3879557;-4.3433557;-5.31106;9.509539e-05;0.0016440614;-0.00043356346;0.0069903177;0.013951002;-0.00035946947;12.25;12.25;12.25;1372;199.9999999998906
1.9948989;-4.4513097;-7.725803;-0.0013883035;0.0010364973;-0.0016897651;-0.025924848;0.015225716;-0.020201255;12.25;12.25;12.25;1372;199.9999999998906
2.9050932;-3.542408;-6.348407;-0.0019438807;0.00235144;-0.0028238632;-0.021605264;0.02610495;-0.0317607;12.25;12.25;12.25;1372;199.9999999998906
2.1314988;-4.368179;-6.1718874;-0.0011548583;0.0023622313;-0.0017061044;-0.0111052245;0.028898567;-0.016819684;12.25;12.25;12.25;1372;199.9999999998906
2.886976;-4.42624;-7.0127783;-0.0019414322;0.0005408279;-0.0018368444;-0.024041938;0.0037388243;-0.024369314;12.25;12.25;12.25;1372;199.9999999998906
4.7505603;-4.5337477;-6.82695;-0.0007764265;0.0034194917;-0.0036008859;-0.005687135;0.03377156;-0.043520536;12.25;12.25;12.25;1372;199.9999999998906
6.284252;-2.9154007;-7.1421475;-0.009720068;0.010122524;-0.01233131;-0.10378109;0.11472043;-0.13231134;12.25;12.25;12.25;1372;199.9999999998906
3.8159223;-3.7499893;-6.9452257;-0.011442539;0.008222238;-0.018105555;-0.12638743;0.08888997;-0.20163985;12.25;12.25;12.25;1372;199.9999999998906
6.426733;-3.6637897;-6.286788;-0.004685255;0.007550948;-0.008902774;-0.049468108;0.07761537;-0.09678804;12.25;12.25;12.25;1372;199.9999999998906
-5.792165;-2.042484;-6.4733458;-0.0063602934;0.0050827344;-0.0056918645;-0.06878322;0.053691998;-0.059616145;12.25;12.25;12.25;1372;199.9999999998906
-4.4413004;-1.1166148;-6.1986113;0.0027599945;0.0008439987;0.0022430648;0.02358021;0.0018559135;0.015045231;12.25;12.25;12.25;1372;199.9999999998906
-5.456857;-1.1276393;-5.8027544;0.0011292076;0.008373095;0.00045973217;0.0014347888;0.08631332;-0.003688329;12.25;12.25;12.25;1372;199.9999999998906
