radius;rdf
0.01;0.0
0.02;0.0
0.03;0.0
0.04;0.0
0.05;0.0
0.06;0.0
0.07;0.0
0.08;0.0
0.09;0.0
0.1;0.0
0.11;0.0
0.12;0.0
0.13;0.0
0.14;0.0
0.15;0.0
0.16;0.0
0.17;0.0
0.18;0.0
0.19;0.0
0.2;0.0
0.21;0.0
0.22;0.0
0.23;0.0
0.24;0.0
0.25;0.0
0.26;0.0
0.27;0.0
0.28;0.0
0.29;0.0
0.3;0.0
0.31;0.0
0.32;0.0
0.33;0.0
0.34;0.0
0.35000000000000003;0.0
0.36;0.0
0.37;0.0
0.38;0.0
0.39;0.0
0.4;0.0
0.41000000000000003;0.0
0.42;0.0
0.43;0.0
0.44;0.0
0.45;0.0
0.46;0.0
0.47000000000000003;0.0
0.48;0.0
0.49;0.0
0.5;0.0
0.51;0.0
0.52;0.0
0.53;0.0
0.54;0.0
0.55;0.0
0.56;0.0
0.5700000000000001;0.0
0.58;0.0
0.59;0.0
0.6;0.0
0.61;0.0
0.62;0.0
0.63;0.0
0.64;0.0
0.65;0.0
0.66;0.0
0.67;0.0
0.68;0.0
0.6900000000000001;0.0
0.7000000000000001;0.0
0.71;0.0
0.72;0.0
0.73;0.0
0.74;0.0
0.75;0.0
0.76;0.0
0.77;0.0
0.78;0.0
0.79;0.0
0.8;0.0
0.81;0.0
0.8200000000000001;0.0
0.8300000000000001;0.0
0.84;0.0
0.85;0.0
0.86;0.0
0.87;0.0
0.88;0.0
0.89;0.0
0.9;0.0
0.91;0.0
0.92;0.0
0.93;0.0
0.9400000000000001;0.0
0.9500000000000001;0.0
0.96;0.0
0.97;0.0
0.98;0.0
0.99;0.0
1.0;0.0
1.01;0.0
1.02;0.0
1.03;0.0
1.04;0.10980015
1.05;0.44199422
1.06;1.5863248
1.07;3.8360238
1.08;10.871944
1.09;19.088383
1.1;19.653612
1.11;14.101934
1.12;9.392817
1.1300000000000001;5.1298733
1.1400000000000001;3.3797257
1.1500000000000001;2.2477076
1.16;1.4092083
1.17;1.0990044
1.18;0.685839
1.19;0.48833427
1.2;0.42674884
1.21;0.332303
1.22;0.2350268
1.23;0.23568012
1.24;0.22636423
1.25;0.18502685
1.26;0.20023274
1.27;0.17096822
1.28;0.13698293
1.29;0.09340826
1.3;0.10597405
1.31;0.10438921
1.32;0.11729975
1.33;0.10966454
1.34;0.10389674
1.35;0.09076525
1.36;0.11167786
1.37;0.15973912
1.3800000000000001;0.11894336
1.3900000000000001;0.10846193
1.4000000000000001;0.13888316
1.41;0.15778607
1.42;0.16848259
1.43;0.1465242
1.44;0.18877223
1.45;0.22580734
1.46;0.2869115
1.47;0.36434183
1.48;0.44375324
1.49;0.46251503
1.5;0.58628947
1.51;0.88847744
1.52;0.97185576
1.53;1.164442
1.54;1.4155195
1.55;1.5900943
1.56;1.8380438
1.57;1.5985577
1.58;1.7836325
1.59;1.5605472
1.6;1.4656221
1.61;0.9487195
1.62;0.8077552
1.6300000000000001;0.68269485
1.6400000000000001;0.5639533
1.6500000000000001;0.433304
1.6600000000000001;0.353259
1.67;0.30399412
1.68;0.25296718
1.69;0.21351643
1.7;0.22887722
1.71;0.18253805
1.72;0.18962649
1.73;0.16959645
1.74;0.18166308
1.75;0.2172496
1.76;0.22144602
1.77;0.35208097
1.78;0.39905494
1.79;0.46177945
1.8;0.5332841
1.81;0.63912874
1.82;0.67668295
1.83;0.74043506
1.84;0.953352
1.85;1.2059797
1.86;1.5930762
1.87;2.3850362
1.8800000000000001;3.3585203
1.8900000000000001;4.428191
1.9000000000000001;5.7055383
1.9100000000000001;6.285622
1.92;5.4510183
1.93;4.640694
1.94;3.9292183
1.95;2.7592802
1.96;2.0933182
1.97;1.5345054
1.98;1.2012738
1.99;0.8212396
2.0;0.7753504
2.0100000000000002;0.6505282
2.02;0.55224025
2.0300000000000002;0.46283025
2.04;0.4356048
2.05;0.51414585
2.06;0.54813707
2.07;0.5384966
2.08;0.6479634
2.09;0.81675035
2.1;0.9593691
2.11;1.0629469
