time;msd;einstein_diffusion;velocity_autocorrelation;green_kubo_diffusion
0.005;0.0;0.0;2.7094204;0.0045157005
0.01;6.783094e-05;0.0011305157;2.7018025;0.009018705
0.015;0.00027094077;0.003010453;2.6791086;0.013483886
0.02;0.0006081881;0.005068234;2.6418364;0.017886946
0.025;0.0010777003;0.007184669;2.590781;0.022204915
0.03;0.0016769086;0.0093161585;2.5269802;0.026416548
0.035;0.0024026101;0.011441001;2.4516752;0.030502673
0.04;0.003251022;0.013545926;2.3662543;0.03444643
0.045;0.004217851;0.01562167;2.2721796;0.038233396
0.05;0.0052983765;0.017661255;2.170954;0.041851655
0.055;0.006487513;0.01965913;2.0640666;0.045291767
0.06;0.0077798977;0.021610826;1.9529619;0.0485467
0.065;0.009169959;0.023512717;1.8390148;0.051611725
0.07;0.010651972;0.025361838;1.7235023;0.05448423
0.075;0.012220167;0.027155925;1.6075983;0.05716356
0.08;0.01386871;0.028893145;1.4923558;0.05965082
0.085;0.015591813;0.030572183;1.3787189;0.061948683
0.09;0.017383812;0.03219224;1.2675065;0.064061195
0.095;0.019239094;0.033752795;1.159422;0.06599356
0.1;0.021152262;0.03525377;1.0550588;0.067751996
0.105;0.023118066;0.036695343;0.9549049;0.06934351
0.11;0.02513153;0.038078077;0.85934776;0.070775755
0.115;0.027187796;0.0394026;0.768685;0.07205689
0.12;0.029282361;0.040669944;0.68313104;0.07319544
0.125;0.031410903;0.041881204;0.60282326;0.07420015
0.13;0.033569444;0.04303775;0.52783215;0.07507987
0.135;0.035754215;0.044141006;0.45816666;0.07584348
0.14;0.037961695;0.045192495;0.39378563;0.07649979
0.145;0.040188678;0.046193883;0.33460027;0.07705746
0.15;0.04243218;0.047146864;0.28048238;0.07752493
0.155;0.044689514;0.04805324;0.23127154;0.07791038
0.16;0.046958223;0.048914816;0.18677948;0.07822168
0.165;0.049236104;0.049733438;0.14679638;0.07846634
0.17;0.051521044;0.050510827;0.111095816;0.0786515
0.175;0.053811353;0.05124891;0.079438545;0.0787839
0.18;0.056105487;0.051949523;0.051577516;0.078869864
0.185;0.05840191;0.052614335;0.027260492;0.0789153
0.19;0.06069963;0.05324529;0.0062342873;0.078925684
0.195;0.06299745;0.05384398;-0.01175324;0.0789061
0.2;0.065294415;0.054412015;-0.026950538;0.07886118
0.205;0.06759;0.054951217;-0.039600417;0.07879518
0.21;0.069883384;0.055463005;-0.04993845;0.07871195
