time;msd;einstein_diffusion;velocity_autocorrelation;green_kubo_diffusion
0.005;0.0;0.0;0.9008978;0.0015014963
0.01;2.2557782e-05;0.00037596305;0.89822733;0.0029985418
0.015;9.0097e-05;0.0010010777;0.8902525;0.004482296
0.02;0.00020221718;0.0016851433;0.8770811;0.005944098
0.025;0.00035825727;0.0023883819;0.8588888;0.0073755793
0.03;0.0005573052;0.00309614;0.83591247;0.008768766
0.035;0.00079820666;0.003800984;0.8084511;0.010116185
0.04;0.0010795847;0.0044982694;0.7768493;0.011410934
0.045;0.0013998515;0.005184635;0.7414997;0.012646767
0.05;0.0017572381;0.00585746;0.7028251;0.013818142
0.055;0.002149801;0.0065145483;0.6612778;0.014920272
0.06;0.0025754566;0.007154046;0.6173242;0.015949145
0.065;0.003031997;0.0077743516;0.57144177;0.016901549
0.07;0.0035171327;0.008374126;0.5241106;0.017775066
0.075;0.004028473;0.008952161;0.4758007;0.018568067
0.08;0.0045636073;0.0095075155;0.42697456;0.019279692
0.085;0.0051200753;0.010039363;0.37807405;0.019909814
0.09;0.0056954375;0.010547106;0.3295184;0.020459013
0.095;0.0062872586;0.011030278;0.28170133;0.020928515
0.1;0.006893129;0.0114885485;0.23498473;0.021320155
0.105;0.0075107026;0.011921751;0.18969882;0.02163632
0.11;0.008137727;0.012329889;0.14613844;0.021879883
0.115;0.008772009;0.012713056;0.10456253;0.022054154
0.12;0.009411466;0.013071481;0.06519377;0.022162812
0.125;0.010054118;0.013405491;0.028218007;0.022209842
0.13;0.010698114;0.013715531;-0.006215181;0.022199484
0.135;0.011341739;0.014002147;-0.03799152;0.022136163
0.14;0.011983376;0.014265925;-0.067031085;0.022024445
0.145;0.012621577;0.014507561;-0.09328669;0.021868967
0.15;0.013255051;0.014727834;-0.11674195;0.021674398
0.155;0.013882568;0.014927492;-0.13740967;0.02144538
0.16;0.014503174;0.015107474;-0.15532996;0.021186499
0.165;0.015115878;0.015268563;-0.17056662;0.02090222
0.17;0.015719986;0.01541175;-0.18320604;0.020596877
0.175;0.01631483;0.015537934;-0.19335502;0.020274619
0.18;0.016899928;0.015648082;-0.20113681;0.019939391
0.185;0.017474877;0.015743133;-0.20668967;0.019594908
0.19;0.018039405;0.01582404;-0.21016409;0.019244634
0.195;0.018593343;0.015891746;-0.21172045;0.018891767
0.2;0.019136596;0.015947163;-0.21152596;0.018539224
0.205;0.019669205;0.015991224;-0.20975348;0.018189635
0.21;0.020191247;0.016024798;-0.20657799;0.017845338
0.215;0.020702915;0.01604877;-0.20217519;0.01750838
0.22;0.021204397;0.016063938;-0.19671956;0.017180514
0.225;0.021695966;0.016071087;-0.1903819;0.01686321
0.23;0.02217796;0.016070986;-0.18332848;0.016557662
0.235;0.022650706;0.016064331;-0.17571867;0.016264798
0.24;0.023114614;0.016051816;-0.16770403;0.015985291
0.245;0.023570066;0.016034057;-0.1594269;0.01571958
0.25;0.024017528;0.016011685;-0.15101963;0.01546788
0.255;0.024457315;0.015985174;-0.14260377;0.015230208
0.26;0.024889965;0.015955105;-0.13428913;0.015006392
