time;temperature;pressure;kinetic_energy;potential_energy;total_energy;virial;msd;diffusion;volume
9360.005;9.82985e-05;-0.84545934;0.20227402;-9939.09;-9938.888;-4662.941;0.0;0.0;1838.2656
9360.01;0.00010029136;-0.84546787;0.20638517;-9939.117;-9938.911;-4662.996;0.0;0.0;1838.2656
9360.015;9.8292534e-05;-0.8454582;0.20223781;-9939.07;-9938.868;-4662.935;0.0;0.0;1838.2656
9360.02;0.00010027804;-0.8454258;0.20632157;-9939.059;-9938.853;-4662.764;0.0;0.0;1838.2656
9360.025;9.8273915e-05;-0.84547204;0.20216753;-9939.138;-9938.936;-4663.0107;0.0;0.0;1838.2656
9360.03;0.00010026193;-0.84544194;0.20624119;-9939.12;-9938.914;-4662.853;0.0;0.0;1838.2656
9360.035;9.824992e-05;-0.8453904;0.20207733;-9939.104;-9938.901;-4662.5605;0.0;0.0;1838.2656
9360.04;0.000100241574;-0.84539145;0.2061625;-9939.097;-9938.891;-4662.5747;0.0;0.0;1838.2656
9360.045;9.823316e-05;-0.84540117;0.20201544;-9939.125;-9938.923;-4662.6196;0.0;0.0;1838.2656
9360.05;0.00010022879;-0.84539187;0.20613235;-9939.105;-9938.899;-4662.5767;0.0;0.0;1838.2656
9360.055;9.8232005e-05;-0.8453666;0.20201063;-9939.105;-9938.903;-4662.429;0.0;0.0;1838.2656
9360.06;0.00010022822;-0.84538513;0.20612787;-9939.159;-9938.953;-4662.5396;0.0;0.0;1838.2656
9360.065;9.823128e-05;-0.8453613;0.20203564;-9939.166;-9938.964;-4662.4;0.0;0.0;1838.2656
9360.07;0.000100241945;-0.8453681;0.20617592;-9939.191;-9938.985;-4662.446;0.0;0.0;1838.2656
9360.075;9.824127e-05;-0.8453613;0.20207474;-9939.16;-9938.958;-4662.4;0.0;0.0;1838.2656
9360.08;0.00010025172;-0.8453666;0.20623243;-9939.145;-9938.938;-4662.4375;0.0;0.0;1838.2656
9360.085;9.82597e-05;-0.8453453;0.20216158;-9939.147;-9938.945;-4662.312;0.0;0.0;1838.2656
9360.09;0.000100275654;-0.8453196;0.20633999;-9939.124;-9938.918;-4662.1787;0.0;0.0;1838.2656
9360.095;9.828685e-05;-0.8453168;0.20226261;-9939.178;-9938.976;-4662.155;0.0;0.0;1838.2656
9360.1;0.00010029648;-0.8453764;0.20641658;-9939.199;-9938.993;-4662.4917;0.0;0.0;1838.2656
9360.105;9.83016e-05;-0.8452966;0.20234215;-9939.144;-9938.941;-4662.044;0.0;0.0;1838.2656
9360.11;0.00010031866;-0.845308;0.20651057;-9939.13;-9938.924;-4662.115;0.0;0.0;1838.2656
9360.115;9.832336e-05;-0.8452723;0.20240895;-9939.078;-9938.876;-4661.9097;0.0;0.0;1838.2656
9360.12;0.00010032797;-0.84527797;0.20655213;-9939.086;-9938.879;-4661.949;0.0;0.0;1838.2656
9360.125;9.8332406e-05;-0.8452666;0.20244485;-9939.088;-9938.886;-4661.8784;0.0;0.0;1838.2656
9360.13;0.00010033484;-0.845326;0.20656742;-9939.128;-9938.921;-4662.2144;0.0;0.0;1838.2656
9360.135;9.8330376e-05;-0.8452815;0.2024306;-9939.157;-9938.955;-4661.9604;0.0;0.0;1838.2656
9360.14;0.000100327416;-0.84527856;0.20653109;-9939.148;-9938.942;-4661.9526;0.0;0.0;1838.2656
9360.145;9.831827e-05;-0.84526044;0.20238385;-9939.121;-9938.919;-4661.844;0.0;0.0;1838.2656
9360.15;0.000100314486;-0.8452474;0.20648149;-9939.1;-9938.894;-4661.7803;0.0;0.0;1838.2656
9360.155;9.8305005e-05;-0.8452532;0.20231125;-9939.098;-9938.8955;-4661.8047;0.0;0.0;1838.2656
9360.16;0.00010028968;-0.8452541;0.20636788;-9939.077;-9938.871;-4661.8174;0.0;0.0;1838.2656
9360.165;9.827282e-05;-0.84524745;0.20219252;-9939.119;-9938.917;-4661.7725;0.0;0.0;1838.2656
9360.17;0.000100262354;-0.84524745;0.20623696;-9939.088;-9938.882;-4661.781;0.0;0.0;1838.2656
