time;temperature;pressure;kinetic_energy;potential_energy;total_energy;virial;msd;diffusion;volume
80.005;1.303403;1.5327605;2680.2788;-6285.056;-3604.7773;3092.305;0.0;0.0;1838.2656
80.01;1.3033196;1.526633;2679.4263;-6288.957;-3609.5308;3060.2183;0.0;0.0;1838.2656
80.015;1.3028749;1.5222332;2677.6055;-6290.8955;-3613.29;3039.5964;0.0;0.0;1838.2656
80.02;1.3025624;1.5196882;2676.101;-6291.6816;-3615.5806;3028.5698;0.0;0.0;1838.2656
80.025;1.3021165;1.5185473;2674.662;-6291.252;-3616.5898;3025.1555;0.0;0.0;1838.2656
80.03;1.302047;1.5186394;2674.2764;-6290.1045;-3615.8281;3026.435;0.0;0.0;1838.2656
80.035;1.3018864;1.5187174;2673.867;-6289.2295;-3615.3625;3027.6843;0.0;0.0;1838.2656
80.04;1.3019962;1.5192343;2674.3918;-6288.2905;-3613.8987;3029.4846;0.0;0.0;1838.2656
80.045;1.3020958;1.5190241;2675.2837;-6288.0527;-3612.769;3026.5425;0.0;0.0;1838.2656
80.05;1.3025359;1.5175648;2676.8271;-6289.4053;-3612.5781;3015.4072;0.0;0.0;1838.2656
80.055;1.3026985;1.5149022;2677.55;-6291.7026;-3614.1526;2999.2778;0.0;0.0;1838.2656
80.06;1.3029286;1.5118458;2678.2632;-6294.8574;-3616.5942;2980.996;0.0;0.0;1838.2656
80.065;1.302876;1.5088419;2678.1016;-6297.8477;-3619.746;2964.7534;0.0;0.0;1838.2656
80.07;1.3028333;1.507;2677.3032;-6300.175;-3622.8716;2956.1924;0.0;0.0;1838.2656
80.075;1.302261;1.507754;2674.9194;-6299.863;-3624.9434;2965.1182;0.0;0.0;1838.2656
80.08;1.3017049;1.5117973;2672.6084;-6296.8784;-3624.27;2992.038;0.0;0.0;1838.2656
80.085;1.3010256;1.5185453;2670.288;-6291.9297;-3621.6416;3033.8926;0.0;0.0;1838.2656
80.09;1.3006873;1.5275414;2668.8374;-6285.4834;-3616.646;3086.406;0.0;0.0;1838.2656
80.095;1.3002497;1.5378222;2667.461;-6278.042;-3610.581;3145.8557;0.0;0.0;1838.2656
80.1;1.3001939;1.5486482;2667.545;-6270.31;-3602.7651;3205.3906;0.0;0.0;1838.2656
80.105;1.3003142;1.5580944;2668.9805;-6263.84;-3594.8594;3254.613;0.0;0.0;1838.2656
80.11;1.3011162;1.5638937;2672.629;-6260.873;-3588.2441;3279.298;0.0;0.0;1838.2656
80.115;1.3020468;1.5643417;2676.668;-6262.5166;-3585.8486;3273.6907;0.0;0.0;1838.2656
80.12;1.3031384;1.5603323;2680.3594;-6267.4937;-3587.1343;3244.197;0.0;0.0;1838.2656
80.125;1.3036141;1.5538684;2681.6067;-6273.662;-3592.0554;3206.055;0.0;0.0;1838.2656
80.13;1.3036839;1.5477574;2680.8027;-6279.0166;-3598.2139;3173.9622;0.0;0.0;1838.2656
80.135;1.3029847;1.5445578;2677.579;-6281.6543;-3604.0752;3162.7642;0.0;0.0;1838.2656
80.14;1.302145;1.5461574;2673.8325;-6280.1396;-3606.3071;3179.0789;0.0;0.0;1838.2656
80.145;1.3010672;1.5526353;2669.8862;-6274.503;-3604.6167;3222.6958;0.0;0.0;1838.2656
80.15;1.3003933;1.5627052;2667.4084;-6266.661;-3599.2527;3283.1846;0.0;0.0;1838.2656
80.155;1.2998725;1.5749583;2666.079;-6257.063;-3590.984;3353.4167;0.0;0.0;1838.2656
80.16;1.299979;1.5869322;2666.9604;-6248.327;-3581.3667;3417.688;0.0;0.0;1838.2656
80.165;1.3003291;1.5959625;2669.1633;-6242.4814;-3573.318;3463.0823;0.0;0.0;1838.2656
80.17;1.3012426;1.6008217;2673.0037;-6240.2354;-3567.2317;3482.1995;0.0;0.0;1838.2656
80.175;1.302123;1.600679;2676.7437;-6241.573;-3564.8296;3473.9324;0.0;0.0;1838.2656
80.18;1.3031155;1.5960101;2680.192;-6246.4424;-3566.2505;3441.2876;0.0;0.0;1838.2656
80.185;1.3036089;1.5881358;2681.9375;-6253.091;-3571.1533;3394.3713;0.0;0.0;1838.2656
80.19;1.3039719;1.5785156;2682.9004;-6260.9404;-3578.04;3339.3923;0.0;0.0;1838.2656
80.195;1.3039042;1.5685883;2682.66;-6268.329;-3585.6692;3285.126;0.0;0.0;1838.2656
80.2;1.3039033;1.5591733;2682.3835;-6275.1274;-3592.744;3233.7568;0.0;0.0;1838.2656
80.205;1.3036354;1.5502225;2681.4944;-6281.4956;-3600.0012;3186.1736;0.0;0.0;1838.2656
80.21;1.3035606;1.5419953;2681.0676;-6287.66;-3606.5925;3141.6555;0.0;0.0;1838.2656
80.215;1.3033316;1.5346887;2680.3772;-6292.6914;-3612.3142;3102.742;0.0;0.0;1838.2656
80.22;1.3033217;1.5281328;2680.0042;-6297.4985;-3617.4944;3067.334;0.0;0.0;1838.2656
80.225;1.3030286;1.5228354;2678.7896;-6301.007;-3622.2173;3040.5486;0.0;0.0;1838.2656
80.23;1.3028096;1.5197744;2677.5278;-6302.887;-3625.3594;3026.192;0.0;0.0;1838.2656
80.235;1.3023052;1.5185767;2675.5938;-6303.271;-3627.6772;3023.4546;0.0;0.0;1838.2656
80.24;1.3019706;1.5199492;2674.004;-6301.784;-3627.7803;3034.2031;0.0;0.0;1838.2656
80.245;1.3014487;1.523191;2672.1191;-6299.1133;-3626.9941;3055.8506;0.0;0.0;1838.2656
80.25;1.3011936;1.5287404;2671.0205;-6294.753;-3623.7324;3088.6519;0.0;0.0;1838.2656
80.255;1.3008761;1.5356114;2670.148;-6289.413;-3619.2651;3128.289;0.0;0.0;1838.2656
80.26;1.3009386;1.5428866;2670.3623;-6284.3174;-3613.955;3167.982;0.0;0.0;1838.2656
80.265;1.3009318;1.5494511;2670.5854;-6280.21;-3609.6245;3203.7375;0.0;0.0;1838.2656
80.27;1.3011734;1.5556831;2671.3599;-6276.4536;-3605.0938;3236.5571;0.0;0.0;1838.2656
80.275;1.3012305;1.5611879;2671.905;-6273.1333;-3601.2283;3265.8242;0.0;0.0;1838.2656
80.28;1.3015693;1.5655949;2673.2427;-6270.881;-3597.6382;3287.4526;0.0;0.0;1838.2656
80.285;1.3017995;1.5681492;2674.376;-6270.0605;-3595.6846;3299.2727;0.0;0.0;1838.2656
80.29;1.3022065;1.5695752;2675.5725;-6270.403;-3594.8303;3304.7434;0.0;0.0;1838.2656
