temperature;pressure;kinetic_energy;potential_energy;total_energy;virial;msd;diffusion
1.5349495;1.9903476;3155.5303;-5561.1836;-2405.6533;4665.3022;0.0;0.0
1.5370183;1.9865383;3157.52;-5563.1777;-2405.6577;4640.315;0.0;0.0
1.536921;1.9872923;3155.2314;-5560.8037;-2405.5723;4649.0503;0.0;0.0
1.5349106;1.9915795;3149.5435;-5555.0654;-2405.522;4684.07;0.0;0.0
1.5315366;1.9985688;3141.563;-5547.033;-2405.4702;4738.575;0.0;0.0
1.5272993;2.007013;3132.3438;-5537.843;-2405.499;4803.582;0.0;0.0
1.522741;2.0158057;3123.3096;-5528.708;-2405.3984;4870.1406;0.0;0.0
1.5186615;2.0240188;3115.7173;-5521.0596;-2405.3423;4930.617;0.0;0.0
1.5153555;2.0311744;3109.0393;-5514.5703;-2405.531;4983.436;0.0;0.0
1.5120448;2.03943;3101.6428;-5507.185;-2405.5422;5043.7554;0.0;0.0
1.5080992;2.048991;3093.149;-5498.571;-2405.4219;5113.4717;0.0;0.0
1.503785;2.0587647;3084.3887;-5489.778;-2405.3892;5184.892;0.0;0.0
1.4995708;2.0682948;3076.0215;-5481.3604;-2405.3389;5254.183;0.0;0.0
1.4956335;2.0771115;3068.3987;-5473.7114;-2405.3127;5318.051;0.0;0.0
1.4921794;2.0844495;3062.328;-5467.535;-2405.2073;5370.66;0.0;0.0
1.489794;2.0892286;3059.317;-5464.3643;-2405.0474;5403.038;0.0;0.0
1.4893203;2.0894628;3060.9626;-5465.959;-2404.9963;5401.037;0.0;0.0
1.4914021;2.0846972;3067.9207;-5472.9785;-2405.0579;5360.8403;0.0;0.0
1.4959903;2.075743;3079.207;-5484.3657;-2405.1587;5288.8867;0.0;0.0
1.5021981;2.064558;3092.516;-5497.8486;-2405.3325;5200.5864;0.0;0.0
1.5087376;2.0540853;3105.2905;-5510.695;-2405.4043;5117.282;0.0;0.0
1.514476;2.0451455;3115.718;-5521.227;-2405.509;5047.1265;0.0;0.0
1.5188105;2.0391507;3123.0815;-5528.543;-2405.4614;4999.3394;0.0;0.0
1.521646;2.0355759;3127.6172;-5533.0566;-2405.4395;4970.5537;0.0;0.0
1.5232924;2.0333066;3130.2444;-5535.6606;-2405.4163;4952.7847;0.0;0.0
1.5243137;2.0316894;3132.2524;-5537.5127;-2405.2603;4939.8496;0.0;0.0
1.5253785;2.0292902;3135.0044;-5540.208;-2405.2036;4921.114;0.0;0.0
1.5270991;2.025588;3139.4233;-5544.656;-2405.2324;4891.8594;0.0;0.0
1.5296957;2.0207489;3145.102;-5550.4863;-2405.3843;4853.8154;0.0;0.0
1.5325205;2.0164497;3150.0137;-5555.559;-2405.5454;4820.2837;0.0;0.0
1.5343304;2.0148325;3151.7847;-5557.391;-2405.6064;4807.8223;0.0;0.0
1.5341586;2.0171523;3149.1594;-5554.768;-2405.6086;4825.8667;0.0;0.0
1.5317943;2.0224;3142.5715;-5548.0317;-2405.4602;4867.982;0.0;0.0
1.5278716;2.0293818;3133.9746;-5539.204;-2405.2295;4923.6787;0.0;0.0
1.5236193;2.0348942;3126.1562;-5531.289;-2405.1328;4969.7163;0.0;0.0
1.5204602;2.0368354;3121.8616;-5526.844;-2404.9827;4989.011;0.0;0.0
1.5195718;2.033459;3122.7568;-5527.796;-2405.039;4968.6;0.0;0.0
1.5213306;2.0254157;3128.5981;-5533.7393;-2405.141;4912.56;0.0;0.0
1.52514;2.0138304;3137.7231;-5542.9395;-2405.2163;4830.4194;0.0;0.0
1.5300592;2.0002618;3148.419;-5553.74;-2405.3213;4734.199;0.0;0.0
1.5353991;1.9860547;3159.5466;-5564.8623;-2405.3157;4633.5947;0.0;0.0
1.5407445;1.9727314;3170.4668;-5575.7095;-2405.2427;4538.279;0.0;0.0
1.5458951;1.9597766;3180.874;-5586.128;-2405.254;4446.022;0.0;0.0
1.5507491;1.9481449;3190.4578;-5595.758;-2405.3;4362.7075;0.0;0.0
1.5550994;1.9383268;3198.621;-5603.924;-2405.3027;4292.2363;0.0;0.0
1.5585973;1.9308742;3204.787;-5610.0957;-2405.3086;4238.8047;0.0;0.0
1.5610591;1.9262799;3208.8877;-5614.1333;-2405.2456;4205.267;0.0;0.0
1.5625956;1.9237489;3211.311;-5616.532;-2405.2212;4186.4624;0.0;0.0
1.563432;1.9233155;3212.2734;-5617.5566;-2405.2832;4182.148;0.0;0.0
1.563518;1.9250278;3211.2356;-5616.591;-2405.3552;4193.666;0.0;0.0
1.5623895;1.9301009;3206.9854;-5612.407;-2405.4219;4230.144;0.0;0.0
1.5593783;1.9394096;3198.289;-5603.799;-2405.5098;4298.872;0.0;0.0
1.5540165;1.9532135;3185.038;-5590.454;-2405.416;4401.499;0.0;0.0
1.5467339;1.9692562;3169.4585;-5574.718;-2405.2593;4521.131;0.0;0.0
1.5391802;1.9846786;3154.9434;-5560.1006;-2405.1572;4635.2124;0.0;0.0
1.532758;1.997916;3142.792;-5548.0303;-2405.2383;4732.517;0.0;0.0
1.5273238;2.0100417;3132.1858;-5537.38;-2405.194;4820.6006;0.0;0.0
1.5224228;2.020606;3122.8516;-5528.0605;-2405.209;4897.5293;0.0;0.0
1.5182779;2.0296996;3115.629;-5520.6597;-2405.0308;4962.1235;0.0;0.0
1.5154252;2.0357528;3111.352;-5516.5063;-2405.1543;5004.058;0.0;0.0
1.5140629;2.0393946;3109.6409;-5514.9053;-2405.2644;5027.565;0.0;0.0
1.5136244;2.0422947;3108.8438;-5514.1655;-2405.3218;5045.1533;0.0;0.0
1.5131537;2.0454886;3107.2925;-5512.618;-2405.3257;5065.8687;0.0;0.0
1.5120687;2.0495605;3104.6086;-5509.866;-2405.2576;5093.693;0.0;0.0
1.5106027;2.0533156;3101.9688;-5507.105;-2405.1362;5119.6816;0.0;0.0
1.509621;2.0552104;3101.3142;-5506.33;-2405.0159;5131.439;0.0;0.0
1.5100663;2.0541422;3104.0322;-5509.1074;-2405.0752;5120.1123;0.0;0.0
1.5122772;2.0500753;3109.9246;-5515.0996;-2405.175;5085.9;0.0;0.0
1.5157206;2.0444138;3117.2456;-5522.592;-2405.3462;5040.035;0.0;0.0
1.5192769;2.039657;3123.5215;-5529.098;-2405.5767;5001.251;0.0;0.0
1.5217181;2.038066;3126.566;-5532.1655;-2405.5996;4986.3877;0.0;0.0
1.5221949;2.040368;3125.3145;-5530.873;-2405.5586;5001.586;0.0;0.0
1.5205369;2.0464945;3120.1123;-5525.534;-2405.4219;5045.777;0.0;0.0
1.5172309;2.0545685;3112.4014;-5517.736;-2405.3345;5105.7256;0.0;0.0
1.5131475;2.0640442;3103.9324;-5509.2485;-2405.3162;5174.92;0.0;0.0
1.5090688;2.073326;3095.895;-5501.162;-2405.267;5242.183;0.0;0.0
1.5053513;2.0822587;3088.6504;-5493.8696;-2405.2192;5305.9326;0.0;0.0
1.5020262;2.0903654;3082.271;-5487.448;-2405.1772;5363.3984;0.0;0.0
1.4991709;2.097005;3077.1582;-5482.34;-2405.1816;5410.2393;0.0;0.0
1.4970917;2.1018012;3073.9624;-5479.117;-2405.1548;5443.082;0.0;0.0
1.496083;2.1045177;3073.0671;-5478.2217;-2405.1545;5459.8525;0.0;0.0
1.4962054;2.1051867;3074.2925;-5479.477;-2405.1846;5461.092;0.0;0.0
1.4972252;2.104079;3077.0142;-5482.2627;-2405.2485;5449.54;0.0;0.0
1.4987925;2.1024165;3080.6238;-5485.875;-2405.2512;5433.1533;0.0;0.0
1.5007014;2.099363;3085.0771;-5490.2383;-2405.1611;5407.4067;0.0;0.0
1.5031285;2.094769;3091.0464;-5496.149;-2405.1025;5370.133;0.0;0.0
1.5065138;2.088501;3099.2734;-5504.3574;-2405.084;5319.112;0.0;0.0
1.5110878;2.0804684;3109.6372;-5514.7856;-2405.1484;5254.087;0.0;0.0
1.5164758;2.071656;3120.6157;-5525.9395;-2405.3237;5183.5303;0.0;0.0
1.5215951;2.0648453;3129.5283;-5535.076;-2405.5479;5128.1465;0.0;0.0
1.5249907;2.0624754;3133.6094;-5539.3335;-2405.724;5106.915;0.0;0.0
1.525509;2.065983;3131.3408;-5537.081;-2405.7402;5130.796;0.0;0.0
1.5228764;2.0744786;3123.3574;-5528.86;-2405.5024;5193.614;0.0;0.0
1.5179782;2.085651;3112.4805;-5517.7783;-2405.2979;5276.9805;0.0;0.0
1.5125909;2.0963793;3102.4678;-5507.545;-2405.0771;5356.1704;0.0;0.0
1.5084562;2.1038704;3095.8774;-5500.956;-2405.0786;5410.6626;0.0;0.0
1.5062543;2.1074388;3093.0889;-5498.2397;-2405.151;5435.9185;0.0;0.0
1.5057465;2.1075997;3093.5303;-5498.6763;-2405.146;5435.9233;0.0;0.0
1.5066994;2.104743;3097.066;-5502.1924;-2405.1265;5413.0986;0.0;0.0
1.5092058;2.0986512;3103.8267;-5508.989;-2405.162;5365.982;0.0;0.0
1.5132369;2.0897405;3113.1318;-5518.4165;-2405.2847;5298.231;0.0;0.0
1.518135;2.0795193;3123.1152;-5528.614;-2405.4985;5221.896;0.0;0.0
1.5227919;2.0710206;3131.5093;-5537.074;-2405.565;5158.2393;0.0;0.0
1.5261765;2.0653548;3136.634;-5542.2563;-2405.6223;5116.744;0.0;0.0
1.5277175;2.0633538;3137.83;-5543.38;-2405.5498;5103.317;0.0;0.0
1.5273383;2.065094;3135.0894;-5540.6978;-2405.6084;5118.395;0.0;0.0
1.525072;2.070626;3128.3618;-5534.032;-2405.6704;5162.3584;0.0;0.0
1.5208399;2.0800502;3117.5896;-5523.249;-2405.6594;5235.8745;0.0;0.0
1.5147105;2.0922503;3103.5679;-5509.091;-2405.523;5331.2;0.0;0.0
1.5074131;2.1054637;3088.5725;-5493.926;-2405.3533;5434.0596;0.0;0.0
1.5003701;2.1171877;3075.5417;-5480.7773;-2405.2356;5524.7773;0.0;0.0
1.4949019;2.1253233;3066.3213;-5471.55;-2405.2285;5588.0835;0.0;0.0
1.4914234;2.129968;3060.777;-5466.1616;-2405.3845;5624.786;0.0;0.0
1.4894372;2.1323743;3057.5774;-5462.9375;-2405.36;5644.456;0.0;0.0
1.4882342;2.1331754;3055.6123;-5461.0254;-2405.413;5652.804;0.0;0.0
1.487486;2.1329634;3054.769;-5460.089;-2405.3198;5653.322;0.0;0.0
1.4874176;2.130653;3055.8528;-5461.0786;-2405.2258;5638.412;0.0;0.0
1.4885514;2.1255991;3059.9502;-5465.0977;-2405.1475;5602.347;0.0;0.0
1.4913858;2.1167917;3067.7998;-5472.972;-2405.1724;5538.076;0.0;0.0
1.4961216;2.1049523;3079.4087;-5484.5283;-2405.1196;5449.567;0.0;0.0
1.5025573;2.0905635;3093.874;-5499.1567;-2405.2827;5341.285;0.0;0.0
1.5100088;2.075635;3109.2734;-5514.66;-2405.3867;5228.158;0.0;0.0
1.517316;2.062093;3123.0288;-5528.6035;-2405.5747;5125.966;0.0;0.0
1.5231988;2.0524035;3132.9282;-5538.53;-2405.6016;5052.732;0.0;0.0
1.5268542;2.0472648;3138.1787;-5543.7583;-2405.5796;5013.892;0.0;0.0
1.5283198;2.0462894;3139.4292;-5544.843;-2405.4136;5006.012;0.0;0.0
1.5281428;2.0479095;3137.8472;-5543.317;-2405.4697;5018.1104;0.0;0.0
1.5268574;2.051862;3134.2087;-5539.6475;-2405.4387;5047.185;0.0;0.0
1.5246822;2.0580268;3128.936;-5534.3384;-2405.4023;5091.7275;0.0;0.0
1.5218544;2.065031;3123.0469;-5528.393;-2405.3462;5142.1323;0.0;0.0
1.519127;2.0714853;3118.3223;-5523.515;-2405.1929;5187.1753;0.0;0.0
1.5173786;2.0760832;3115.7427;-5521.062;-2405.3193;5217.692;0.0;0.0
1.5165958;2.0799885;3114.189;-5519.676;-2405.4868;5242.336;0.0;0.0
1.5157896;2.0854206;3111.7202;-5517.249;-2405.5288;5277.231;0.0;0.0
1.5141817;2.0926151;3107.454;-5513.001;-2405.5469;5325.4385;0.0;0.0
1.5116713;2.1016746;3101.2156;-5506.833;-2405.6174;5387.877;0.0;0.0
1.508112;2.1129436;3092.2012;-5497.9966;-2405.7954;5468.053;0.0;0.0
1.5028784;2.1283681;3078.9697;-5484.789;-2405.8193;5579.579;0.0;0.0
1.4952638;2.1478484;3060.664;-5466.472;-2405.808;5723.6196;0.0;0.0
1.4852349;2.170285;3038.6077;-5444.1885;-2405.5808;5891.465;0.0;0.0
1.474136;2.1919796;3016.6846;-5421.9404;-2405.2559;6054.9536;0.0;0.0
1.4642745;2.2083445;2999.4233;-5404.569;-2405.1455;6179.725;0.0;0.0
1.4575964;2.217493;2989.681;-5394.784;-2405.1033;6249.662;0.0;0.0
1.4548703;2.2183752;2987.9033;-5393.0938;-2405.1904;6258.082;0.0;0.0
1.4557952;2.2123306;2992.9233;-5398.1973;-2405.274;6214.7065;0.0;0.0
1.4595909;2.2009068;3002.8843;-5408.2915;-2405.4072;6131.7847;0.0;0.0
1.4652442;2.186454;3015.399;-5420.9004;-2405.5015;6027.0522;0.0;0.0
1.4714872;2.1712265;3027.9963;-5433.5757;-2405.5793;5917.881;0.0;0.0
1.4772769;2.1565075;3039.3047;-5444.855;-2405.5503;5814.0913;0.0;0.0
1.4823627;2.1426628;3049.398;-5454.882;-2405.484;5717.5547;0.0;0.0
1.4870162;2.1295624;3058.7607;-5464.1616;-2405.401;5626.5825;0.0;0.0
1.4913918;2.116785;3067.4543;-5472.8555;-2405.4011;5538.7305;0.0;0.0
1.495409;2.1048;3075.388;-5480.7476;-2405.3596;5456.769;0.0;0.0
1.4990944;2.093225;3082.9749;-5488.3545;-2405.3796;5377.7603;0.0;0.0
1.5028026;2.081709;3090.9165;-5496.2124;-2405.296;5298.368;0.0;0.0
1.5067965;2.0702856;3099.1646;-5504.6006;-2405.436;5218.8745;0.0;0.0
1.5107317;2.0599844;3106.454;-5512.004;-2405.5498;5147.4873;0.0;0.0
1.5137777;2.0520654;3111.1804;-5516.7305;-2405.55;5094.363;0.0;0.0
1.5152874;2.0472872;3112.8445;-5518.278;-2405.4333;5064.6846;0.0;0.0
1.5154626;2.0438316;3112.7727;-5518.0923;-2405.3196;5045.771;0.0;0.0
1.5153298;2.0403626;3113.1167;-5518.3496;-2405.233;5025.9517;0.0;0.0
1.5158437;2.0354986;3115.0076;-5520.239;-2405.2312;4995.3467;0.0;0.0
1.517116;2.0298474;3117.9995;-5523.3047;-2405.3052;4958.1963;0.0;0.0
1.5186635;2.0242147;3121.0986;-5526.435;-2405.3364;4920.9355;0.0;0.0
1.5200725;2.019005;3123.8948;-5529.1934;-2405.2986;4886.6133;0.0;0.0
1.5213648;2.0138857;3126.6416;-5531.948;-2405.3066;4852.887;0.0;0.0
1.522736;2.0089512;3129.6973;-5534.919;-2405.2217;4819.563;0.0;0.0
1.5243285;2.0034642;3133.2747;-5538.5435;-2405.2688;4782.1484;0.0;0.0
1.5262126;1.9977587;3137.5645;-5542.8135;-2405.249;4742.1045;0.0;0.0
1.5284997;1.9917843;3142.7031;-5547.9893;-2405.2861;4698.88;0.0;0.0
1.5311755;1.9858282;3148.2007;-5553.506;-2405.3052;4655.038;0.0;0.0
1.5337672;1.9806534;3152.808;-5558.2373;-2405.4292;4617.285;0.0;0.0
1.535581;1.9775822;3155.3013;-5560.803;-2405.502;4595.362;0.0;0.0
1.5361743;1.9772378;3155.2288;-5560.6123;-2405.3835;4593.6074;0.0;0.0
1.5355506;1.9788384;3152.8345;-5558.218;-2405.3833;4607.223;0.0;0.0
1.5339177;1.9821159;3148.5723;-5554.0225;-2405.4502;4633.822;0.0;0.0
1.5314903;1.9869108;3142.8633;-5548.286;-2405.4229;4671.683;0.0;0.0
1.5284784;1.9919882;3136.4395;-5541.881;-2405.4414;4712.5312;0.0;0.0
1.5254028;1.996795;3130.8486;-5536.0938;-2405.245;4750.222;0.0;0.0
1.5232131;1.9988809;3127.9492;-5533.1816;-2405.2324;4767.5234;0.0;0.0
1.5226746;1.9976442;3128.6016;-5533.885;-2405.2832;4759.3984;0.0;0.0
1.5238371;1.9933366;3132.4937;-5537.8486;-2405.355;4727.8584;0.0;0.0
1.5263996;1.9872524;3138.9834;-5544.291;-2405.3076;4681.326;0.0;0.0
1.5300448;1.9795518;3147.2197;-5552.618;-2405.3984;4622.3867;0.0;0.0
1.5342457;1.9718406;3155.83;-5561.275;-2405.4448;4562.64;0.0;0.0
1.5382532;1.9653106;3163.478;-5568.926;-2405.4478;4511.333;0.0;0.0
1.5415698;1.9603649;3169.533;-5574.9834;-2405.4504;4471.948;0.0;0.0
1.5440749;1.9573839;3173.8687;-5579.2764;-2405.4077;4446.8374;0.0;0.0
1.5457425;1.9564601;3176.4045;-5581.84;-2405.4353;4436.6714;0.0;0.0
1.5465044;1.9581987;3176.8892;-5582.3086;-2405.4194;4445.29;0.0;0.0
1.5461736;1.9627174;3174.7646;-5580.296;-2405.5312;4474.4585;0.0;0.0
1.5443898;1.9710735;3169.122;-5574.6597;-2405.5376;4531.8257;0.0;0.0
1.5406617;1.9833698;3159.1843;-5564.828;-2405.6438;4619.513;0.0;0.0
1.5347809;1.9997686;3145.2373;-5550.7607;-2405.5234;4737.8433;0.0;0.0
1.5272582;2.0184956;3129.0308;-5534.3643;-2405.3335;4873.5312;0.0;0.0
1.5192435;2.0367036;3113.2688;-5518.4326;-2405.1638;5005.4688;0.0;0.0
1.5121598;2.0516458;3100.8333;-5505.8604;-2405.027;5112.7437;0.0;0.0
1.507334;2.0611806;3093.9849;-5498.9824;-2404.9976;5179.0225;0.0;0.0
1.5055723;2.0645585;3093.401;-5498.5947;-2405.1938;5198.8184;0.0;0.0
1.5066847;2.0634418;3097.5713;-5502.923;-2405.3516;5184.319;0.0;0.0
1.5094419;2.0602155;3103.5615;-5509.0234;-2405.462;5154.5464;0.0;0.0
1.5123335;2.0574214;3108.812;-5514.3174;-2405.5054;5128.637;0.0;0.0
1.5144647;2.0553346;3112.4517;-5517.977;-2405.5254;5109.849;0.0;0.0
1.5158837;2.0540404;3115.1711;-5520.607;-2405.4358;5097.274;0.0;0.0
1.5171375;2.052428;3117.8442;-5523.249;-2405.4048;5083.0347;0.0;0.0
1.5184474;2.0505242;3120.2627;-5525.774;-2405.5112;5067.699;0.0;0.0
1.5194148;2.0496178;3121.5603;-5527.0254;-2405.465;5060.1055;0.0;0.0
1.519677;2.0497003;3121.4849;-5526.9155;-2405.4307;5060.7104;0.0;0.0
1.5193665;2.0501018;3120.688;-5526.051;-2405.3628;5064.5186;0.0;0.0
1.5189426;2.050308;3119.9983;-5525.322;-2405.3235;5067.036;0.0;0.0
1.5187134;2.050139;3119.7366;-5525.0254;-2405.2888;5066.627;0.0;0.0
1.5186824;2.0494194;3119.6;-5524.9727;-2405.3726;5062.931;0.0;0.0
1.5185567;2.0491717;3118.7341;-5524.216;-2405.4817;5063.2974;0.0;0.0
1.5178261;2.05041;3116.202;-5521.752;-2405.55;5075.1904;0.0;0.0
1.5161477;2.0526547;3112.0327;-5517.4727;-2405.44;5095.9087;0.0;0.0
1.5139296;2.054536;3107.9512;-5513.1875;-2405.2363;5114.4478;0.0;0.0
1.5123755;2.0537724;3106.498;-5511.6914;-2405.1934;5113.142;0.0;0.0
1.5126299;2.0489435;3109.2656;-5514.4326;-2405.167;5080.9766;0.0;0.0
1.5150638;2.040029;3116.2397;-5521.484;-2405.2441;5017.866;0.0;0.0
1.5193214;2.028145;3126.2158;-5531.6074;-2405.3916;4932.3765;0.0;0.0
1.524624;2.0153663;3137.3872;-5542.8145;-2405.4272;4839.5615;0.0;0.0
1.5300367;2.0023174;3147.976;-5553.505;-2405.5288;4746.4214;0.0;0.0
1.5348036;1.9905264;3156.8428;-5562.423;-2405.58;4663.6636;0.0;0.0
1.5385947;1.9810009;3163.7551;-5569.252;-2405.4968;4597.307;0.0;0.0
1.541505;1.9732698;3169.0913;-5574.5854;-2405.4941;4543.9995;0.0;0.0
1.543769;1.9671223;3173.059;-5578.586;-2405.5269;4502.1616;0.0;0.0
1.5453249;1.9631442;3175.0674;-5580.6694;-2405.602;4476.2065;0.0;0.0
1.545674;1.9626584;3173.8872;-5579.5713;-2405.684;4475.888;0.0;0.0
1.5441717;1.9664257;3168.5186;-5574.1934;-2405.6748;4507.401;0.0;0.0
1.5405463;1.974032;3159.2446;-5564.8594;-2405.6147;4567.8965;0.0;0.0
1.5353763;1.9835621;3148.3838;-5553.65;-2405.266;4642.175;0.0;0.0
1.5302981;1.9916954;3139.8032;-5544.931;-2405.128;4704.189;0.0;0.0
1.5272424;1.9963228;3136.1558;-5541.3965;-2405.2407;4737.003;0.0;0.0
1.5267122;1.9977331;3136.7893;-5542.169;-2405.3796;4743.5137;0.0;0.0
1.5276947;1.997613;3139.3848;-5544.8574;-2405.4727;4737.66;0.0;0.0
1.5291016;1.9974753;3142.1719;-5547.7646;-2405.5928;4731.3267;0.0;0.0
1.530296;1.9989195;3143.876;-5549.503;-2405.627;4735.8833;0.0;0.0
1.530651;2.0018253;3143.2842;-5548.9634;-2405.6792;4753.092;0.0;0.0
1.5296767;2.0071054;3140.2036;-5545.7695;-2405.566;4788.3716;0.0;0.0
1.5277114;2.0129461;3136.0513;-5541.4775;-2405.4263;4828.8867;0.0;0.0
1.5257056;2.0180087;3132.5195;-5537.8745;-2405.355;4863.869;0.0;0.0
1.524268;2.0214822;3130.1863;-5535.538;-2405.3518;4887.691;0.0;0.0
1.5233759;2.023641;3128.838;-5534.1426;-2405.3047;4902.2944;0.0;0.0
1.5229096;2.0243835;3128.5486;-5533.828;-2405.2795;4906.967;0.0;0.0
1.5230827;2.023177;3130.0186;-5535.1875;-2405.169;4897.373;0.0;0.0
1.5243207;2.0196564;3133.7676;-5539.0146;-2405.247;4870.46;0.0;0.0
1.5266315;2.0148826;3138.8584;-5544.2603;-2405.4019;4833.9517;0.0;0.0
1.5290887;2.0106556;3142.6992;-5548.338;-2405.6387;4802.959;0.0;0.0
1.5301838;2.0102313;3142.49;-5548.177;-2405.6868;4801.0366;0.0;0.0
1.5288132;2.0141246;3137.009;-5542.687;-2405.678;4833.4707;0.0;0.0
1.5249285;2.0219436;3127.2336;-5532.6895;-2405.4558;4896.141;0.0;0.0
1.5194881;2.0312226;3115.689;-5521.0205;-2405.3315;4970.402;0.0;0.0
1.5139084;2.039161;3105.185;-5510.368;-2405.183;5035.1885;0.0;0.0
1.5094475;2.0439587;3097.9678;-5503.0674;-2405.0996;5076.0815;0.0;0.0
1.5070051;2.0443313;3095.4963;-5500.5806;-2405.0842;5083.079;0.0;0.0
1.5070826;2.0402622;3098.3335;-5503.3726;-2405.039;5054.9644;0.0;0.0
1.5097151;2.0317304;3105.9556;-5511.1475;-2405.192;4992.67;0.0;0.0
1.5143628;2.020247;3116.7424;-5522.0635;-2405.321;4907.767;0.0;0.0
1.5200413;2.007588;3128.6406;-5534.0234;-2405.3828;4814.158;0.0;0.0
1.5258034;1.9954652;3140.1392;-5545.5396;-2405.4004;4724.3066;0.0;0.0
1.5311654;1.984196;3150.8079;-5556.233;-2405.425;4640.822;0.0;0.0
1.5361742;1.9736973;3160.891;-5566.283;-2405.392;4562.7573;0.0;0.0
1.5409664;1.9645483;3170.2888;-5575.75;-2405.4612;4493.508;0.0;0.0
1.5452611;1.9576348;3177.6982;-5583.352;-2405.6538;4440.5615;0.0;0.0
1.5480912;1.9552507;3180.8982;-5586.738;-2405.8396;4421.014;0.0;0.0
1.5483497;1.9587252;3178.2583;-5584.1035;-2405.8452;4445.4556;0.0;0.0
1.5456339;1.9682266;3170.0796;-5575.7183;-2405.6387;4514.2104;0.0;0.0
1.5406159;1.9814937;3158.3865;-5563.9253;-2405.5388;4610.7627;0.0;0.0
1.5344809;1.9965861;3145.1943;-5550.7666;-2405.5723;4720.378;0.0;0.0
1.527903;2.0132077;3131.0022;-5536.667;-2405.6648;4840.4263;0.0;0.0
1.5207114;2.0315385;3115.2085;-5520.8276;-2405.6191;4973.1045;0.0;0.0
1.5125995;2.0512016;3097.9507;-5503.5254;-2405.5747;5116.059;0.0;0.0
1.5040678;2.0704355;3081.0908;-5486.4385;-2405.3477;5255.8496;0.0;0.0
1.4963764;2.0864701;3067.3335;-5472.5254;-2405.192;5371.7925;0.0;0.0
1.4908109;2.0976322;3058.748;-5463.911;-2405.163;5450.5195;0.0;0.0
1.4880512;2.1028664;3055.9888;-5461.1494;-2405.1606;5484.904;0.0;0.0
1.4880615;2.1028905;3058.418;-5463.7114;-2405.2935;5480.1777;0.0;0.0
1.4902977;2.099013;3064.71;-5470.0977;-2405.3877;5446.211;0.0;0.0
1.4940498;2.0923498;3073.3315;-5478.764;-2405.4326;5392.221;0.0;0.0
1.4985508;2.084663;3082.6794;-5488.216;-2405.5364;5331.1333;0.0;0.0
1.5030192;2.0771315;3091.2483;-5496.8643;-2405.616;5272.4614;0.0;0.0
1.5067959;2.0714297;3097.9946;-5503.659;-2405.6646;5227.5254;0.0;0.0
1.5095258;2.0675907;3102.3687;-5508.014;-2405.6455;5197.605;0.0;0.0
1.5110122;2.066054;3104.0063;-5509.618;-2405.6118;5185.856;0.0;0.0
1.5110948;2.067354;3102.5798;-5508.2393;-2405.6594;5195.8774;0.0;0.0
1.5096297;2.0716426;3097.9917;-5503.6455;-2405.6538;5228.7056;0.0;0.0
