time;msd;einstein_diffusion;velocity_autocorrelation;green_kubo_diffusion
0.005;0.0;0.0;4.570046;0.0076167434
0.01;0.00011446593;0.0019077656;4.553095;0.015205234
0.015;0.00045701046;0.0050778943;4.5027294;0.022709783
0.02;0.0010250981;0.008542485;4.4206243;0.030077491
0.025;0.0018145916;0.012097277;4.3093214;0.037259694
0.03;0.002819887;0.015666038;4.172091;0.04421318
0.035;0.0040340787;0.019209899;4.0126514;0.050900932
0.04;0.0054491423;0.02270476;3.8349533;0.05729252
0.045;0.007056133;0.026133824;3.6429703;0.06336413
0.05;0.008845419;0.02948473;3.4405427;0.069098376
0.055;0.010806803;0.032747887;3.2312534;0.0744838
0.06;0.012929816;0.035916157;3.0184104;0.07951448
0.065;0.015203748;0.03898397;2.804932;0.08418937
0.07;0.017617892;0.041947365;2.593386;0.088511676
0.075;0.020161683;0.04480374;2.3859544;0.09248827
0.08;0.022824625;0.047551304;2.1844707;0.09612905
0.085;0.025596716;0.050189637;1.9904292;0.09944644
0.09;0.028468167;0.052718826;1.8050097;0.10245478
0.095;0.031429745;0.055139903;1.6291097;0.10516997
0.1;0.034472607;0.057454348;1.463374;0.10760892
0.105;0.03758851;0.059664305;1.3082246;0.1097893
0.11;0.040769566;0.06177207;1.1638876;0.11172911
0.115;0.04400874;0.06378078;1.0304203;0.11344648
0.12;0.04729932;0.0656935;0.9077415;0.11495938
0.125;0.05063504;0.067513384;0.7956428;0.11628545
0.13;0.054010484;0.06924421;0.69382554;0.117441826
0.135;0.057420485;0.07088949;0.60190755;0.11844501
0.14;0.060860567;0.07245306;0.519445;0.11931075
0.145;0.064326584;0.07393861;0.44594675;0.12005399
0.15;0.06781481;0.075349785;0.38088834;0.1206888
0.155;0.07132205;0.07669038;0.32372263;0.121228345
0.16;0.07484557;0.077964135;0.2738895;0.12168483
0.165;0.07838266;0.07917441;0.23082338;0.12206953
0.17;0.08193135;0.08032486;0.19396298;0.1223928
0.175;0.085489854;0.08141891;0.1627543;0.122664064
0.18;0.08905635;0.082459584;0.13665827;0.12289183
0.185;0.09262996;0.083450414;0.11515351;0.12308375
0.19;0.09620934;0.08439416;0.09774129;0.12324665
0.195;0.09979366;0.085293725;0.083946794;0.12338656
0.2;0.103382416;0.08615201;0.07332347;0.12350877
0.205;0.10697499;0.08697154;0.06545365;0.12361786
0.21;0.11057094;0.08775471;0.05994966;0.12371777
0.215;0.11416995;0.08850384;0.056454968;0.12381186
0.22;0.11777207;0.08922127;0.054643907;0.12390294
0.225;0.12137695;0.089908846;0.054221623;0.12399331
0.23;0.12498476;0.09056866;0.054921847;0.124084845
0.235;0.12859555;0.09120252;0.056506757;0.12417902
0.24;0.13220917;0.091811925;0.058765035;0.124276966
0.245;0.13582627;0.09239882;0.061509773;0.12437948
