temperature;pressure;kinetic_energy;potential_energy;total_energy;virial;msd;diffusion;volume
0.29999503;-2.7144012;617.1585;-7380.415;-6763.2563;-16203.688;0.0;0.0;1838.265625
0.2998776;-2.7114503;616.6814;-7379.712;-6763.0303;-16186.46;0.0;0.0;1838.265625
0.2997581;-2.7055776;616.2048;-7378.542;-6762.3374;-16153.12;0.0;0.0;1838.265625
0.2996411;-2.6958282;615.7368;-7376.9316;-6761.195;-16098.419;0.0;0.0;1838.265625
0.2995256;-2.6832483;615.24457;-7374.8154;-6759.571;-16028.059;0.0;0.0;1838.265625
0.29939684;-2.6687016;614.68176;-7372.1904;-6757.509;-15946.711;0.0;0.0;1838.265625
0.299247;-2.6525443;614.02454;-7368.8945;-6754.87;-15856.292;0.0;0.0;1838.265625
0.29907238;-2.6341665;613.2649;-7364.8623;-6751.5977;-15753.422;0.0;0.0;1838.265625
0.29887274;-2.6137261;612.39404;-7359.9727;-6747.5786;-15638.957;0.0;0.0;1838.265625
0.29864424;-2.591248;611.3983;-7354.1104;-6742.712;-15513.004;0.0;0.0;1838.265625
0.29838386;-2.566084;610.2692;-7347.145;-6736.876;-15371.97;0.0;0.0;1838.265625
0.2980909;-2.5383377;609.00006;-7338.926;-6729.926;-15216.417;0.0;0.0;1838.265625
0.29776284;-2.50793;607.58484;-7329.3174;-6721.7324;-15045.894;0.0;0.0;1838.265625
0.29739958;-2.4744127;606.0276;-7318.189;-6712.161;-14857.938;0.0;0.0;1838.265625
0.29700366;-2.4377143;604.34216;-7305.4053;-6701.063;-14652.184;0.0;0.0;1838.265625
0.29657957;-2.397827;602.55304;-7290.9004;-6688.347;-14428.635;0.0;0.0;1838.265625
0.29613575;-2.3546739;600.7011;-7274.5654;-6673.8643;-14186.95;0.0;0.0;1838.265625
0.29568425;-2.3082187;598.84314;-7256.449;-6657.606;-13927.044;0.0;0.0;1838.265625
0.29524127;-2.258693;597.0492;-7236.59;-6639.5405;-13650.332;0.0;0.0;1838.265625
0.29482546;-2.206629;595.3975;-7215.1436;-6619.746;-13359.905;0.0;0.0;1838.265625
0.29445618;-2.152187;593.9647;-7192.327;-6598.3623;-13056.805;0.0;0.0;1838.265625
0.29415172;-2.0958169;592.8243;-7168.4233;-6575.599;-12743.653;0.0;0.0;1838.265625
0.2939292;-2.0381696;592.03925;-7143.794;-6551.755;-12424.17;0.0;0.0;1838.265625
0.29380167;-1.9797628;591.6559;-7118.814;-6527.158;-12101.302;0.0;0.0;1838.265625
0.293778;-1.9212979;591.7086;-7093.925;-6502.2163;-11778.985;0.0;0.0;1838.265625
0.2938654;-1.8634714;592.21466;-7069.5186;-6477.3037;-11461.096;0.0;0.0;1838.265625
0.2940636;-1.8071976;593.16724;-7046.069;-6452.9014;-11152.662;0.0;0.0;1838.265625
0.29436776;-1.7531824;594.54175;-7023.9517;-6429.41;-10857.528;0.0;0.0;1838.265625
0.2947684;-1.7019286;596.28406;-7003.551;-6407.2666;-10578.358;0.0;0.0;1838.265625
0.29524672;-1.6539599;598.3154;-6985.11;-6386.7944;-10317.884;0.0;0.0;1838.265625
0.29578122;-1.6098721;600.54144;-6968.8643;-6368.3228;-10079.2;0.0;0.0;1838.265625
0.29634625;-1.5698256;602.857;-6954.8716;-6352.0146;-9862.983;0.0;0.0;1838.265625
0.29691604;-1.5337496;605.16455;-6943.131;-6337.9663;-9668.646;0.0;0.0;1838.265625
0.29746956;-1.5020567;607.3804;-6933.5933;-6326.213;-9498.299;0.0;0.0;1838.265625
0.29798773;-1.4741707;609.43787;-6926.0786;-6316.6406;-9348.628;0.0;0.0;1838.265625
0.29845902;-1.4501182;611.29407;-6920.3994;-6309.1055;-9219.695;0.0;0.0;1838.265625
0.2988754;-1.4297352;612.925;-6916.343;-6303.418;-9110.549;0.0;0.0;1838.265625
0.2992346;-1.4122041;614.32385;-6913.6904;-6299.3667;-9016.667;0.0;0.0;1838.265625
0.29953688;-1.3976401;615.4912;-6912.2124;-6296.721;-8938.684;0.0;0.0;1838.265625
