time;msd;einstein_diffusion;velocity_autocorrelation;green_kubo_diffusion
0.005;0.0;0.0;0.8733076;0.0014555126
0.01;2.1867412e-05;0.00036445688;0.8707598;0.002906779
0.015;8.734168e-05;0.00097046315;0.8631483;0.0043453593
0.02;0.00019604062;0.0016336719;0.8505708;0.0057629775
0.025;0.00034733326;0.002315555;0.8331781;0.0071516074
0.03;0.0005403464;0.0030019244;0.81118387;0.0085035805
0.035;0.0007739772;0.0036856055;0.7848485;0.009811661
0.04;0.0010469035;0.0043620984;0.7544783;0.0110691255
0.045;0.0013576047;0.0050281654;0.7204229;0.01226983
0.05;0.0017043694;0.005681231;0.6830587;0.013408261
0.055;0.0020853267;0.0063191717;0.64279324;0.014479583
0.06;0.002498455;0.0069401534;0.60004693;0.0154796615
0.065;0.0029416136;0.007542599;0.5552536;0.016405085
0.07;0.0034125568;0.008125135;0.5088529;0.017253172
0.075;0.003908954;0.008686564;0.46128163;0.018021975
0.08;0.004428429;0.009225894;0.4129672;0.018710254
0.085;0.0049685547;0.009742264;0.3643292;0.019317469
0.09;0.005526896;0.010234992;0.3157656;0.019843746
0.095;0.006101014;0.010703534;0.26765725;0.02028984
0.1;0.006688509;0.011147516;0.22035785;0.020657104
0.105;0.007287007;0.011566677;0.17419742;0.020947432
0.11;0.007894197;0.011960904;0.12947506;0.021163225
0.115;0.008507824;0.012330179;0.08646037;0.021307325
0.12;0.009125764;0.012674672;0.045391906;0.021382978
0.125;0.009745947;0.012994596;0.006476098;0.021393772
0.13;0.01036641;0.01329027;-0.030112356;0.021343585
0.135;0.010985335;0.013562142;-0.064230405;0.021236533
0.14;0.011601017;0.013810734;-0.09576606;0.021076923
0.145;0.01221188;0.014036643;-0.124637134;0.020869195
0.15;0.012816466;0.014240517;-0.15079123;0.020617876
0.155;0.013413465;0.01442308;-0.17420241;0.020327538
0.16;0.014001722;0.014585127;-0.19487184;0.020002753
0.165;0.014580178;0.014727452;-0.21282446;0.019648045
0.17;0.015147951;0.014850932;-0.22810762;0.019267866
0.175;0.015704272;0.01495645;-0.24078996;0.01886655
0.18;0.016248496;0.015044903;-0.2509583;0.018448286
0.185;0.01678014;0.015117243;-0.25871557;0.018017093
0.19;0.017298773;0.015174363;-0.2641807;0.017576791
0.195;0.017804135;0.015217209;-0.2674836;0.017130986
0.2;0.01829608;0.015246733;-0.26876628;0.016683042
0.205;0.018774504;0.015263824;-0.26817787;0.016236078
0.21;0.019239483;0.015269432;-0.2658744;0.015792955
0.215;0.019691095;0.015264414;-0.26201728;0.015356259
0.22;0.02012953;0.015249644;-0.25677022;0.014928309
0.225;0.02055506;0.015225971;-0.2502989;0.014511144
0.23;0.02096803;0.015194224;-0.24276692;0.014106533
0.235;0.021368777;0.015155162;-0.23433831;0.0137159685
0.24;0.021757705;0.015109518;-0.2251711;0.013340684
0.245;0.02213535;0.015058061;-0.21542;0.01298165
0.25;0.022502126;0.015001417;-0.20523384;0.012639594
0.255;0.022858592;0.014940256;-0.19475313;0.012315005
0.26;0.023205243;0.014875157;-0.18411201;0.012008152
0.265;0.023542607;0.014806671;-0.17343421;0.011719095
0.27;0.023871245;0.0147353355;-0.16283415;0.011447704
0.275;0.024191648;0.014661605;-0.1524164;0.011193678
0.28;0.024504371;0.0145859355;-0.14227456;0.010956553
0.285;0.024809888;0.0145087065;-0.13249134;0.010735734
0.29;0.02510874;0.014430311;-0.12313856;0.0105305035
0.295;0.025401372;0.014351058;-0.11427661;0.010340042
0.3;0.025688184;0.014271213;-0.105955206;0.010163451
0.305;0.025969591;0.014191033;-0.098212846;0.009999762
0.31;0.026246052;0.01411078;-0.09107812;0.009847965
0.315;0.026517836;0.014030601;-0.08456905;0.009707017
0.32;0.026785342;0.013950699;-0.07869429;0.00957586
0.325;0.027048768;0.013871163;-0.073453516;0.009453437
0.33;0.027308486;0.013792165;-0.068837956;0.009338708
0.335;0.02756465;0.013713757;-0.06483111;0.009230656
0.34;0.027817475;0.013636017;-0.061409596;0.009128306
0.345;0.028067123;0.013558997;-0.05854384;0.009030733
