x;y;z;v_x;v_y;v_z;a_x;a_y;a_z;L_x;L_y;L_z;particles_number;time
-4.7021813;-5.4856176;-5.576172;0.17189568;0.165845;0.600766;-16.239105;0.336001;4.9474864;12.25;12.25;12.25;1372;50.00000000000713
-4.022976;-4.6377554;-5.7324286;0.718037;-0.06329006;-0.04157686;8.472355;-6.9586635;2.9899526;12.25;12.25;12.25;1372;50.00000000000713
-4.552659;-4.5703034;-4.622783;0.035825126;0.55437213;0.27499104;-7.428575;4.514882;-9.338865;12.25;12.25;12.25;1372;50.00000000000713
-3.6998677;-5.7116556;-5.353214;0.36617523;-0.79053324;-1.1902143;6.7660294;-0.79639095;-0.20238836;12.25;12.25;12.25;1372;50.00000000000713
-3.1418967;-5.8459044;5.951017;0.6156997;0.012238447;0.09617231;20.058187;19.084505;3.644174;12.25;12.25;12.25;1372;50.00000000000713
-2.9737875;-4.8637247;-5.5513625;0.47223514;-1.1394341;0.037069947;1.8148826;-4.2011657;-0.5480267;12.25;12.25;12.25;1372;50.00000000000713
-2.8677065;-5.7265935;-4.554576;0.08014952;-0.2766837;-0.8933032;-3.9121044;5.6576047;-5.4388905;12.25;12.25;12.25;1372;50.00000000000713
-3.0746696;5.625328;-5.376429;0.49439186;-1.20483;0.20932774;-3.3942401;-0.24105509;-3.5142143;12.25;12.25;12.25;1372;50.00000000000713
-2.335543;-5.8304386;-5.503162;-0.547884;0.032072738;0.3486855;4.401993;2.3780687;-1.1339959;12.25;12.25;12.25;1372;50.00000000000713
-1.4301443;-5.051014;-5.544561;-0.26321942;0.8077219;0.40473312;-11.559982;9.116793;-0.9629619;12.25;12.25;12.25;1372;50.00000000000713
-2.1789248;-4.8298855;-4.6933994;-0.22139727;-0.98288316;0.07793578;0.2832921;-1.1477076;-2.8545575;12.25;12.25;12.25;1372;50.00000000000713
-1.4483145;-5.8420277;-4.7755914;0.25340232;-0.3834608;0.10087317;-13.795727;5.3640723;12.210713;12.25;12.25;12.25;1372;50.00000000000713
-0.78239965;-5.9014516;-5.542083;0.5896408;-0.37603298;0.8302701;18.192644;-3.6105978;-10.174192;12.25;12.25;12.25;1372;50.00000000000713
