time;msd;einstein_diffusion;velocity_autocorrelation;green_kubo_diffusion
0.005;0.0;0.0;0.777995;0.0012966583
0.01;1.9478099e-05;0.00032463498;0.77573353;0.0025895475
0.015;7.7799064e-05;0.00086443406;0.7689681;0.003871161
0.02;0.000174624;0.0014552;0.75777465;0.0051341187
0.025;0.00030939156;0.0020626104;0.74227566;0.006371245
0.03;0.00048132555;0.0026740308;0.72264016;0.007575645
0.035;0.0006894406;0.0032830504;0.6990782;0.008740775
0.04;0.0009325567;0.0038856529;0.67183864;0.009860506
0.045;0.0012093072;0.0044789156;0.64120525;0.010929182
0.05;0.0015181582;0.0050605275;0.6074871;0.01194166
0.055;0.0018574167;0.0056285355;0.57101935;0.012893359
0.06;0.0022252589;0.006181275;0.532154;0.013780283
0.065;0.0026197324;0.006717263;0.4912545;0.01459904
0.07;0.0030387922;0.0072352197;0.44869202;0.0153468605
0.075;0.0034803012;0.0077340025;0.4048405;0.016021594
0.08;0.003942063;0.008212632;0.36007014;0.01662171
0.085;0.0044218376;0.00867027;0.31474775;0.017146291
0.09;0.0049173497;0.009106203;0.2692261;0.017595
0.095;0.0054263226;0.009519864;0.22384751;0.017968081
0.1;0.005946483;0.009910805;0.17893597;0.018266307
0.105;0.0064755823;0.010278703;0.13479754;0.01849097
0.11;0.0070114136;0.010623354;0.09171657;0.01864383
0.115;0.00755181;0.010944651;0.049955375;0.01872709
0.12;0.008094685;0.011242619;0.009752103;0.018743344
0.125;0.008638037;0.011517383;-0.028679896;0.018695543
0.13;0.009179941;0.011769156;-0.06515286;0.018586954
0.135;0.009718549;0.011998208;-0.09950459;0.018421113
0.14;0.010252183;0.01220498;-0.13159901;0.018201781
0.145;0.010779208;0.012389895;-0.16132513;0.017932907
0.15;0.011298143;0.012553492;-0.18859753;0.017618578
0.155;0.011807638;0.012696385;-0.21335475;0.017262986
0.16;0.012306434;0.012819203;-0.23555888;0.016870389
0.165;0.012793446;0.012922672;-0.255195;0.016445063
0.17;0.01326769;0.01300754;-0.2722689;0.015991282
0.175;0.013728295;0.013074568;-0.2868068;0.015513271
0.18;0.014174567;0.013124598;-0.29885393;0.015015181
0.185;0.0146058705;0.0131584415;-0.3084716;0.014501061
0.19;0.015021743;0.013176968;-0.3157385;0.0139748305
0.195;0.015421826;0.013181048;-0.32074592;0.013440254
0.2;0.01580585;0.0131715415;-0.32360002;0.012900921
0.205;0.016173707;0.0131493565;-0.324416;0.012360227
0.21;0.016525334;0.013115345;-0.3233202;0.01182136
0.215;0.016860794;0.013070383;-0.32044536;0.011287285
0.22;0.017180229;0.013015325;-0.31593192;0.010760732
0.225;0.01748386;0.012951008;-0.30992532;0.01024419
0.23;0.01777201;0.012878268;-0.3025742;0.009739899
0.235;0.018045;0.0127978735;-0.29402798;0.009249852
0.24;0.018303331;0.012710647;-0.2844395;0.0087757865
0.245;0.018547414;0.012617288;-0.27395836;0.00831919
0.25;0.01877782;0.012518547;-0.2627334;0.0078813005
0.255;0.018995102;0.0124151;-0.25091144;0.007463115
0.26;0.019199822;0.012307579;-0.23863293;0.007065393
0.265;0.019392626;0.012196621;-0.22603528;0.0066886675
0.27;0.019574154;0.0120828105;-0.21324879;0.006333253
0.275;0.019745026;0.011966682;-0.20039679;0.0059992583
0.28;0.019905891;0.011848745;-0.1875958;0.005686599
0.285;0.02005737;0.0117294565;-0.17495348;0.0053950096
0.29;0.020200148;0.0116092805;-0.16256857;0.005124062
0.295;0.020334812;0.011488594;-0.1505307;0.0048731775
0.3;0.020461977;0.011367764;-0.13892016;0.0046416437
0.305;0.020582177;0.011247091;-0.12780716;0.004428632
0.31;0.020696046;0.011126907;-0.117251664;0.004233212
0.315;0.020804036;0.011007426;-0.1073037;0.004054373
0.32;0.020906696;0.010888904;-0.09800367;0.0038910336
0.325;0.021004492;0.010771534;-0.0893819;0.0037420637
0.33;0.021097824;0.0106554665;-0.08145905;0.0036062985
0.335;0.021187117;0.010540854;-0.074246734;0.0034825539
0.34;0.021272672;0.01042778;-0.067747444;0.0033696415
0.345;0.021354888;0.010316371;-0.06195551;0.0032663825
0.35;0.021433998;0.010206666;-0.056857247;0.0031716204
0.355;0.021510292;0.010098729;-0.052431688;0.0030842342
0.36;0.021583963;0.009992575;-0.048651177;0.0030031488
0.365;0.021655243;0.009888238;-0.04548189;0.0029273457
0.37;0.0217242;0.009785675;-0.042884946;0.0028558709
0.375;0.021791063;0.0096849175;-0.04081654;0.0027878433
0.38;0.021855874;0.00958591;-0.03922938;0.002722461
0.385;0.021918712;0.00948862;-0.038072836;0.0026590063
0.39;0.02197967;0.009393021;-0.03729422;0.002596849
0.395;0.02203874;0.009299045;-0.03683904;0.0025354507
0.4;0.022095967;0.009206653;-0.03665228;0.0024743637
0.405;0.02215136;0.009115786;-0.036678784;0.0024132323
0.41;0.022204872;0.009026371;-0.03686394;0.0023517925
0.415;0.022256551;0.008938374;-0.037154716;0.002289868
0.42;0.02230637;0.008851734;-0.037499875;0.002227368
0.425;0.022354241;0.008766369;-0.037850726;0.0021642835
0.43;0.022400223;0.008682257;-0.03816171;0.0021006807
0.435;0.022444276;0.00859934;-0.03839083;0.002036696
0.44;0.022486355;0.008517559;-0.038500056;0.0019725293
0.445;0.02252648;0.008436885;-0.038455643;0.0019084365
0.45;0.022564683;0.00835729;-0.038228475;0.0018447224
0.455;0.022600917;0.008278724;-0.03779423;0.001781732
0.46;0.022635205;0.008201161;-0.037133623;0.0017198427
0.465;0.022667602;0.008124588;-0.036232468;0.0016594552
0.47;0.022698158;0.008048993;-0.035081327;0.0016009863
0.475;0.02272694;0.007974365;-0.03367608;0.0015448595
0.48;0.022753969;0.007900683;-0.032017212;0.0014914975
0.485;0.022779388;0.007827968;-0.03010994;0.0014413142
0.49;0.022803262;0.0077562113;-0.027963895;0.0013947078
0.495;0.022825675;0.0076854127;-0.025592757;0.0013520531
0.5;0.022846771;0.0076155905;-0.023014072;0.0013136964
0.505;0.022866724;0.0075467736;-0.020248702;0.0012799485
0.51;0.02288559;0.0074789515;-0.017320542;0.001251081
0.515;0.02290355;0.0074121524;-0.014256043;0.0012273209
0.52;0.022920825;0.007346418;-0.011083824;0.0012088479
0.525;0.022937473;0.007281738;-0.007834128;0.001195791
0.53;0.022953697;0.007218144;-0.004538441;0.001188227
0.535;0.022969674;0.0071556615;-0.0012290021;0.0011861785
0.54;0.02298557;0.0070943115;0.0020616492;0.0011896146
0.545;0.023001533;0.007034108;0.005301115;0.0011984499
0.55;0.023017744;0.006975074;0.008457526;0.0012125458
0.555;0.02303437;0.006917228;0.011499996;0.0012317124
0.56;0.023051541;0.006860578;0.014398976;0.0012557107
0.565;0.023069426;0.0068051405;0.017126558;0.001284255
0.57;0.023088144;0.0067509194;0.019656809;0.0013170163
0.575;0.023107855;0.006697929;0.021966126;0.0013536265
0.58;0.02312863;0.0066461586;0.024033368;0.0013936821
0.585;0.023150591;0.00659561;0.02584016;0.001436749
0.59;0.023173846;0.0065462845;0.027370915;0.0014823673
0.595;0.02319847;0.0064981706;0.02861328;0.001530056
0.6;0.023224559;0.0064512664;0.029557746;0.001579319
0.605;0.023252038;0.00640552;0.030198181;0.0016296493
0.61;0.023281096;0.0063609546;0.03053151;0.0016805351
0.615;0.02331165;0.00631752;0.030557903;0.001731465
0.62;0.02334373;0.006275196;0.030280527;0.0017819325
0.625;0.023377357;0.006233962;0.02970562;0.0018314419
0.63;0.023412466;0.0061937743;0.028842265;0.0018795123
0.635;0.02344901;0.0061545954;0.027702287;0.0019256828
0.64;0.023486942;0.006116391;0.026300045;0.0019695163
0.645;0.023526214;0.006079125;0.024652326;0.0020106034
0.65;0.02356672;0.0060427487;0.022778086;0.002048567
0.655;0.023608364;0.006007218;0.020698156;0.0020830638
0.66;0.023651062;0.00597249;0.018435165;0.002113789
0.665;0.023694674;0.0059385146;0.016013127;0.0021404775
0.67;0.023739096;0.0059052473;0.01345715;0.002162906
0.675;0.023784194;0.0058726408;0.010793423;0.0021808953
0.68;0.023829848;0.005840649;0.008048608;0.0021943096
0.685;0.023875892;0.0058092196;0.0052497406;0.0022030591
0.69;0.02392223;0.005778316;0.0024239041;0.002207099
0.695;0.023968624;0.005747872;-0.0004020552;0.002206429
0.7;0.02401506;0.0057178717;-0.0032017939;0.0022010927
0.705;0.024061283;0.005688247;-0.0059497124;0.0021911764
0.71;0.024107242;0.005658977;-0.008621232;0.0021768077
0.715;0.02415273;0.0056300075;-0.011192943;0.0021581529
0.72;0.024197664;0.0056013106;-0.013642896;0.0021354146
0.725;0.024241913;0.0055728536;-0.015950752;0.00210883
0.73;0.024285318;0.005544593;-0.018097935;0.0020786668
0.735;0.024327839;0.005516517;-0.020067798;0.0020452205
0.74;0.02436928;0.0054885764;-0.02184581;0.0020088109
0.745;0.024409661;0.005460774;-0.023419542;0.0019697782
