temperature;pressure;kinetic_energy;potential_energy;total_energy;virial;msd;diffusion
0.2999;-2.714472;616.963;-7380.415;-6763.452;-16203.688;0.0;0.0
0.2996877;-2.7115927;616.29065;-7379.711;-6763.4204;-16186.465;0.0;0.0
0.29947323;-2.7057924;615.619;-7378.5435;-6762.9243;-16153.134;0.0;0.0
0.29926136;-2.6961188;614.95605;-7376.9375;-6761.9814;-16098.46;0.0;0.0
0.29905102;-2.6836255;614.2693;-7374.8125;-6760.543;-16028.188;0.0;0.0
0.2988276;-2.6691663;613.5126;-7372.196;-6758.683;-15946.935;0.0;0.0
0.29858327;-2.6530905;612.6618;-7368.919;-6756.2573;-15856.578;0.0;0.0
0.2983141;-2.6348076;611.70905;-7364.884;-6753.175;-15753.847;0.0;0.0
0.29802018;-2.614495;610.6463;-7360.01;-6749.3633;-15639.702;0.0;0.0
0.2976977;-2.5921483;609.4596;-7354.164;-6744.7046;-15514.091;0.0;0.0
0.2973437;-2.567091;608.1408;-7347.211;-6739.0703;-15373.267;0.0;0.0
0.2969571;-2.539494;606.6832;-7339.0234;-6732.3403;-15218.159;0.0;0.0
0.2965362;-2.5092428;605.08154;-7329.4595;-6724.378;-15048.127;0.0;0.0
0.29608023;-2.475899;603.33936;-7318.373;-6715.0337;-14860.759;0.0;0.0
0.2955921;-2.4394283;601.4708;-7305.6543;-6704.1836;-14655.893;0.0;0.0
0.2950764;-2.3997617;599.5007;-7291.2026;-6691.702;-14433.199;0.0;0.0
0.29454118;-2.3568668;597.46954;-7274.969;-6677.4995;-14192.581;0.0;0.0
0.293999;-2.3107252;595.4336;-7256.941;-6661.5073;-13934.048;0.0;0.0
0.29346517;-2.2614775;593.4615;-7237.219;-6643.758;-13658.512;0.0;0.0
0.29295844;-2.2097526;591.6312;-7215.9043;-6624.273;-13369.599;0.0;0.0
0.2924982;-2.155735;590.0198;-7193.243;-6603.2236;-13068.48;0.0;0.0
0.29210255;-2.0997193;588.6978;-7169.5176;-6580.82;-12756.921;0.0;0.0
0.2917877;-2.042537;587.72833;-7145.0674;-6557.339;-12439.633;0.0;0.0
0.2915675;-1.9845227;587.1576;-7120.2793;-6533.1216;-12118.555;0.0;0.0
0.29145005;-1.9265106;587.01855;-7095.5664;-6508.548;-11798.352;0.0;0.0
0.29144254;-1.8691317;587.32825;-7071.3604;-6484.032;-11482.538;0.0;0.0
0.2915447;-1.8132927;588.0809;-7048.0693;-6459.9883;-11176.103;0.0;0.0
0.2917522;-1.7596987;589.2511;-7026.1323;-6436.8813;-10882.884;0.0;0.0
0.29205483;-1.7088768;590.7866;-7005.9033;-6415.1167;-10605.682;0.0;0.0
0.29243514;-1.6612955;592.60657;-6987.6064;-6395.0;-10346.921;0.0;0.0
0.29286963;-1.6176294;594.6215;-6971.5;-6376.8784;-10110.141;0.0;0.0
0.2933368;-1.577872;596.72705;-6957.6177;-6360.8906;-9895.098;0.0;0.0
0.29380724;-1.5421609;598.8224;-6945.995;-6347.173;-9702.349;0.0;0.0
0.29426175;-1.5107435;600.8289;-6936.5674;-6335.7383;-9533.102;0.0;0.0
0.29468217;-1.4831358;602.68164;-6929.0996;-6326.418;-9384.557;0.0;0.0
0.29505682;-1.459423;604.3336;-6923.537;-6319.2036;-9257.088;0.0;0.0
0.29537544;-1.4392629;605.7611;-6919.54;-6313.779;-9148.765;0.0;0.0
0.29563877;-1.4220629;606.9612;-6916.948;-6309.9873;-9056.31;0.0;0.0
0.29584506;-1.4076955;607.93005;-6915.5225;-6307.5923;-8979.016;0.0;0.0
0.29599544;-1.395882;608.66986;-6915.0464;-6306.3765;-8915.346;0.0;0.0
0.29609022;-1.3859556;609.1903;-6915.2744;-6306.084;-8861.645;0.0;0.0
0.29613447;-1.3776654;609.50745;-6916.037;-6306.53;-8816.56;0.0;0.0
0.2961312;-1.3707409;609.63275;-6917.144;-6307.511;-8778.623;0.0;0.0
0.29608312;-1.3648919;609.584;-6918.386;-6308.8022;-8746.27;0.0;0.0
0.29599646;-1.3596191;609.37256;-6919.625;-6310.2524;-8716.769;0.0;0.0
0.29587075;-1.354925;609.01385;-6920.729;-6311.7153;-8690.164;0.0;0.0
0.29571405;-1.3502835;608.5303;-6921.5244;-6312.994;-8663.6;0.0;0.0
0.29552987;-1.3457094;607.9425;-6921.951;-6314.009;-8637.199;0.0;0.0
0.29532483;-1.3408942;607.2866;-6921.9243;-6314.6377;-8609.332;0.0;0.0
0.29511067;-1.3356501;606.6124;-6921.4404;-6314.828;-8579.063;0.0;0.0
0.2948997;-1.3299097;605.9618;-6920.4814;-6314.5195;-8546.105;0.0;0.0
0.29469985;-1.323855;605.37744;-6919.1514;-6313.774;-8511.547;0.0;0.0
0.29452327;-1.3176559;604.89355;-6917.5527;-6312.659;-8476.392;0.0;0.0
0.29437348;-1.3113039;604.52136;-6915.792;-6311.2705;-8440.617;0.0;0.0
0.29425138;-1.3048757;604.2583;-6913.9556;-6309.6973;-8404.642;0.0;0.0
0.29415387;-1.2985257;604.0847;-6912.175;-6308.09;-8369.275;0.0;0.0
0.2940738;-1.2922354;603.9698;-6910.458;-6306.4883;-8334.355;0.0;0.0
0.29400322;-1.2864075;603.87915;-6908.8965;-6305.0176;-8302.034;0.0;0.0
0.2939334;-1.2806969;603.78577;-6907.4307;-6303.645;-8270.3545;0.0;0.0
0.29386055;-1.2752967;603.6719;-6906.066;-6302.394;-8240.346;0.0;0.0
0.29377982;-1.2697983;603.5277;-6904.741;-6301.2134;-8209.735;0.0;0.0
0.29369235;-1.2645243;603.35114;-6903.448;-6300.097;-8180.297;0.0;0.0
0.29359582;-1.2593685;603.1438;-6902.171;-6299.0273;-8151.449;0.0;0.0
0.29349363;-1.2541803;602.9091;-6900.8696;-6297.9604;-8122.3677;0.0;0.0
0.29338402;-1.2489767;602.65;-6899.4863;-6296.8364;-8093.153;0.0;0.0
0.29327068;-1.2435769;602.3783;-6898.0425;-6295.664;-8062.83;0.0;0.0
0.29315552;-1.2383054;602.10004;-6896.5547;-6294.4546;-8033.203;0.0;0.0
0.29303962;-1.2330005;601.8241;-6894.9746;-6293.1504;-8003.396;0.0;0.0
0.29292643;-1.2277873;601.56226;-6893.3335;-6291.7715;-7974.122;0.0;0.0
0.29281843;-1.2224476;601.3252;-6891.667;-6290.342;-7944.2007;0.0;0.0
0.29271796;-1.2170694;601.12695;-6890.001;-6288.874;-7914.1445;0.0;0.0
0.29262984;-1.2121223;600.9852;-6888.427;-6287.4414;-7886.579;0.0;0.0
0.29255742;-1.2073269;600.9084;-6886.9473;-6286.039;-7859.979;0.0;0.0
0.2925013;-1.2028745;600.9057;-6885.6675;-6284.7617;-7835.42;0.0;0.0
0.29246506;-1.1986886;600.9812;-6884.6865;-6283.705;-7812.487;0.0;0.0
0.29244623;-1.1950595;601.12994;-6884.0645;-6282.9346;-7792.7705;0.0;0.0
0.29244408;-1.1920727;601.33215;-6883.834;-6282.502;-7776.703;0.0;0.0
0.29244885;-1.1899269;601.5502;-6884.043;-6282.4927;-7765.3057;0.0;0.0
0.29245135;-1.1882025;601.74603;-6884.6367;-6282.8906;-7756.1875;0.0;0.0
0.29244244;-1.1869969;601.8773;-6885.5996;-6283.722;-7749.802;0.0;0.0
0.29241157;-1.1863574;601.92175;-6886.796;-6284.874;-7746.3633;0.0;0.0
0.29235986;-1.1861153;601.8845;-6888.1553;-6286.2705;-7744.954;0.0;0.0
0.29228923;-1.1862406;601.7769;-6889.6123;-6287.8354;-7745.429;0.0;0.0
0.2922038;-1.1866516;601.61646;-6891.13;-6289.5137;-7747.3755;0.0;0.0
0.2921079;-1.1870943;601.42224;-6892.6406;-6291.2183;-7749.4287;0.0;0.0
0.29200673;-1.187637;601.20874;-6894.159;-6292.95;-7751.9937;0.0;0.0
0.29190195;-1.1882566;600.98755;-6895.661;-6294.674;-7754.969;0.0;0.0
0.29179734;-1.1887223;600.77014;-6897.127;-6296.357;-7757.102;0.0;0.0
0.29169473;-1.1893888;600.5613;-6898.6035;-6298.042;-7760.36;0.0;0.0
0.29159448;-1.1902306;600.35974;-6900.0723;-6299.7124;-7764.599;0.0;0.0
0.29149565;-1.1910962;600.1692;-6901.5723;-6301.4033;-7768.9917;0.0;0.0
0.29140064;-1.1921778;599.98663;-6903.104;-6303.117;-7774.5913;0.0;0.0
0.2913056;-1.1932727;599.80396;-6904.6523;-6304.8486;-7780.2646;0.0;0.0
0.29121035;-1.194408;599.62036;-6906.2075;-6306.587;-7786.1587;0.0;0.0
0.29111466;-1.1954734;599.42676;-6907.7773;-6308.3506;-7791.647;0.0;0.0
0.29101425;-1.1970488;599.21576;-6909.368;-6310.1523;-7799.912;0.0;0.0
0.2909098;-1.198206;598.98303;-6910.9033;-6311.9204;-7805.828;0.0;0.0
0.290799;-1.1995502;598.7269;-6912.4116;-6313.6846;-7812.7295;0.0;0.0
0.29068333;-1.2005976;598.4555;-6913.839;-6315.3833;-7817.9634;0.0;0.0
0.2905653;-1.201538;598.17145;-6915.1885;-6317.017;-7822.581;0.0;0.0
0.29044396;-1.2024456;597.88;-6916.446;-6318.566;-7827.0034;0.0;0.0
0.29032257;-1.2034371;597.58704;-6917.63;-6320.043;-7831.8853;0.0;0.0
0.29020062;-1.204392;597.29456;-6918.728;-6321.4336;-7836.5664;0.0;0.0
0.29007933;-1.2049639;596.9979;-6919.7324;-6322.7344;-7839.127;0.0;0.0
0.28995502;-1.2055056;596.6875;-6920.618;-6323.9307;-7841.4937;0.0;0.0
0.2898268;-1.2057322;596.35376;-6921.381;-6325.0273;-7842.076;0.0;0.0
0.28969088;-1.2059528;595.9872;-6922.0073;-6326.02;-7842.5586;0.0;0.0
0.2895468;-1.2059228;595.5842;-6922.422;-6326.838;-7841.5884;0.0;0.0
0.28939384;-1.2055082;595.15063;-6922.594;-6327.4434;-7838.4346;0.0;0.0
0.28923634;-1.20465;594.70905;-6922.5327;-6327.8237;-7832.8184;0.0;0.0
0.28908128;-1.2035967;594.28827;-6922.286;-6327.998;-7826.1675;0.0;0.0
0.28893587;-1.2023574;593.9213;-6921.842;-6327.9204;-7818.5996;0.0;0.0
0.288809;-1.201097;593.64355;-6921.334;-6327.6904;-7811.0933;0.0;0.0
0.28870782;-1.19989;593.47363;-6920.84;-6327.366;-7804.0967;0.0;0.0
0.28863344;-1.1987824;593.40894;-6920.5166;-6327.1074;-7797.8594;0.0;0.0
0.28858232;-1.1978545;593.4342;-6920.4297;-6326.9956;-7792.793;0.0;0.0
0.28854978;-1.197261;593.5174;-6920.6494;-6327.132;-7789.6855;0.0;0.0
0.28852454;-1.1969182;593.61414;-6921.127;-6327.5127;-7787.9893;0.0;0.0
0.28849682;-1.197283;593.6888;-6921.907;-6328.2183;-7790.1504;0.0;0.0
0.2884593;-1.1979667;593.71985;-6922.9404;-6329.2207;-7793.9824;0.0;0.0
0.28840974;-1.1990325;593.6997;-6924.1377;-6330.438;-7799.8203;0.0;0.0
0.28834715;-1.2001779;593.6261;-6925.483;-6331.857;-7805.9893;0.0;0.0
0.288272;-1.201594;593.51013;-6926.9023;-6333.392;-7813.567;0.0;0.0
0.28818956;-1.203123;593.3727;-6928.384;-6335.011;-7821.724;0.0;0.0
0.28810474;-1.2048601;593.2299;-6929.9478;-6336.718;-7831.0186;0.0;0.0
0.28801996;-1.2066752;593.0916;-6931.5596;-6338.468;-7840.752;0.0;0.0
0.28793722;-1.2085758;592.95667;-6933.255;-6340.2983;-7850.9634;0.0;0.0
0.28785363;-1.2105082;592.8168;-6935.0063;-6342.1895;-7861.3403;0.0;0.0
0.2877679;-1.2126783;592.65967;-6936.834;-6344.1743;-7872.994;0.0;0.0
0.28767502;-1.2149645;592.46643;-6938.6484;-6346.182;-7885.2153;0.0;0.0
0.2875711;-1.2171979;592.2211;-6940.4414;-6348.22;-7897.0415;0.0;0.0
0.28745282;-1.219265;591.9131;-6942.133;-6350.2197;-7907.825;0.0;0.0
0.28731883;-1.2211319;591.546;-6943.6426;-6352.0967;-7917.386;0.0;0.0
0.28717288;-1.2226772;591.13586;-6944.9463;-6353.8105;-7925.0884;0.0;0.0
0.2870197;-1.2240052;590.7113;-6946.043;-6355.3315;-7931.5625;0.0;0.0
0.2868683;-1.2247725;590.30316;-6946.9526;-6356.6494;-7934.978;0.0;0.0
0.28672412;-1.2255386;589.9343;-6947.6494;-6357.715;-7938.465;0.0;0.0
0.2865922;-1.2260993;589.619;-6948.274;-6358.655;-7940.9263;0.0;0.0
0.2864735;-1.2265997;589.3541;-6948.8364;-6359.4824;-7943.1567;0.0;0.0
0.28636548;-1.226985;589.13226;-6949.386;-6360.254;-7944.838;0.0;0.0
0.28626704;-1.2274032;588.94995;-6949.9385;-6360.9883;-7946.7793;0.0;0.0
0.2861775;-1.227837;588.8007;-6950.5713;-6361.7705;-7948.873;0.0;0.0
0.28609425;-1.2281889;588.6699;-6951.261;-6362.5913;-7950.552;0.0;0.0
0.28601274;-1.2286704;588.53784;-6952.033;-6363.495;-7952.9434;0.0;0.0
0.28592825;-1.2295033;588.3932;-6952.877;-6364.484;-7957.247;0.0;0.0
0.2858403;-1.230352;588.2311;-6953.7573;-6365.5264;-7961.6035;0.0;0.0
0.28574753;-1.2312136;588.05414;-6954.656;-6366.6016;-7966.001;0.0;0.0
0.28565302;-1.2320905;587.8758;-6955.591;-6367.715;-7970.4805;0.0;0.0
0.28556043;-1.2331371;587.71216;-6956.554;-6368.842;-7975.9253;0.0;0.0
0.28547376;-1.2343591;587.57715;-6957.6084;-6370.0312;-7982.394;0.0;0.0
0.28539553;-1.2356474;587.47675;-6958.759;-6371.282;-7989.298;0.0;0.0
0.28532532;-1.2372813;587.41174;-6960.04;-6372.6284;-7998.178;0.0;0.0
0.28526357;-1.2392956;587.3711;-6961.509;-6374.1377;-8009.206;0.0;0.0
0.28520396;-1.2413951;587.3329;-6963.1426;-6375.8096;-8020.708;0.0;0.0
0.28514212;-1.2438002;587.27905;-6964.926;-6377.6465;-8033.8633;0.0;0.0
0.28507388;-1.2463946;587.1936;-6966.8223;-6379.629;-8048.001;0.0;0.0
0.28499585;-1.2490821;587.06287;-6968.7866;-6381.7236;-8062.5596;0.0;0.0
0.28490523;-1.2518194;586.8827;-6970.8;-6383.917;-8077.295;0.0;0.0
0.28480327;-1.2543622;586.65814;-6972.779;-6386.1206;-8090.869;0.0;0.0
0.28469133;-1.2570086;586.39355;-6974.6904;-6388.297;-8104.934;0.0;0.0
0.28457052;-1.2596471;586.10004;-6976.537;-6390.437;-8118.898;0.0;0.0
0.28444508;-1.2620165;585.7914;-6978.276;-6392.4844;-8131.347;0.0;0.0
0.28431734;-1.2643111;585.47626;-6979.8774;-6394.4014;-8143.371;0.0;0.0
0.28418952;-1.2664894;585.1625;-6981.4062;-6396.2437;-8154.7563;0.0;0.0
0.28406295;-1.2685106;584.85236;-6982.812;-6397.9595;-8165.283;0.0;0.0
0.28393704;-1.2701327;584.55035;-6984.1284;-6399.578;-8173.6245;0.0;0.0
0.28381467;-1.2718337;584.2549;-6985.343;-6401.088;-8182.414;0.0;0.0
0.28369188;-1.273183;583.9616;-6986.478;-6402.5166;-8189.2686;0.0;0.0
0.28357077;-1.2745353;583.67236;-6987.536;-6403.864;-8196.147;0.0;0.0
0.2834499;-1.275592;583.38025;-6988.4985;-6405.118;-8201.392;0.0;0.0
0.28332746;-1.2763448;583.08044;-6989.37;-6406.2896;-8204.943;0.0;0.0
0.2832029;-1.2768815;582.77185;-6990.1396;-6407.3677;-8207.285;0.0;0.0
0.28307632;-1.2773587;582.4521;-6990.8125;-6408.3604;-8209.277;0.0;0.0
0.28294653;-1.2777257;582.12115;-6991.325;-6409.204;-8210.64;0.0;0.0
0.28281486;-1.2778069;581.7796;-6991.743;-6409.9634;-8210.404;0.0;0.0
0.28268027;-1.277541;581.4254;-6991.977;-6410.552;-8208.23;0.0;0.0
0.28254306;-1.2769289;581.0662;-6992.0605;-6410.994;-8204.137;0.0;0.0
0.28240687;-1.2760001;580.71423;-6992.0254;-6411.311;-8198.31;0.0;0.0
0.28227395;-1.2752376;580.3801;-6991.835;-6411.455;-8193.437;0.0;0.0
0.28214726;-1.2740828;580.078;-6991.554;-6411.476;-8186.4634;0.0;0.0
0.28203067;-1.2726945;579.82104;-6991.202;-6411.381;-8178.2935;0.0;0.0
0.2819263;-1.2714281;579.614;-6990.8975;-6411.283;-8170.896;0.0;0.0
0.28183377;-1.2700337;579.4555;-6990.588;-6411.1323;-8162.8887;0.0;0.0
0.28175253;-1.2689201;579.33685;-6990.407;-6411.0703;-8156.51;0.0;0.0
0.2816782;-1.2676532;579.2417;-6990.3213;-6411.0796;-8149.3335;0.0;0.0
0.28160706;-1.2666988;579.1482;-6990.342;-6411.1934;-8143.8833;0.0;0.0
0.2815322;-1.2657832;579.03265;-6990.463;-6411.43;-8138.6025;0.0;0.0
0.28144908;-1.2648406;578.87445;-6990.6367;-6411.762;-8133.0884;0.0;0.0
0.2813528;-1.2638316;578.6597;-6990.792;-6412.1323;-8127.094;0.0;0.0
0.2812421;-1.2627838;578.38684;-6990.884;-6412.497;-8120.7695;0.0;0.0
0.28111804;-1.26162;578.0657;-6990.8496;-6412.784;-8113.7095;0.0;0.0
0.2809849;-1.2602195;577.7159;-6990.7;-6412.9844;-8105.2866;0.0;0.0
0.2808481;-1.2586178;577.3611;-6990.3667;-6413.006;-8095.743;0.0;0.0
0.28071374;-1.256687;577.0167;-6989.9062;-6412.8896;-8084.407;0.0;0.0
0.28058282;-1.25471;576.69824;-6989.336;-6412.6377;-8072.867;0.0;0.0
0.28046182;-1.2526609;576.42004;-6988.6963;-6412.2764;-8061.0103;0.0;0.0
0.28035063;-1.25033;576.1815;-6988.0166;-6411.835;-8047.679;0.0;0.0
0.28024888;-1.248091;575.9829;-6987.3545;-6411.3716;-8034.934;0.0;0.0
0.2801568;-1.2459751;575.81464;-6986.715;-6410.9004;-8022.9287;0.0;0.0
0.28006947;-1.2438122;575.66266;-6986.126;-6410.4634;-8010.6973;0.0;0.0
0.27998444;-1.241926;575.5194;-6985.6396;-6410.12;-8000.0083;0.0;0.0
0.27990064;-1.2398874;575.3678;-6985.161;-6409.7935;-7988.4624;0.0;0.0
0.279811;-1.2381129;575.19507;-6984.7354;-6409.54;-7978.3315;0.0;0.0
0.27971658;-1.2361665;574.9993;-6984.3184;-6409.319;-7967.206;0.0;0.0
0.27961552;-1.2341905;574.7779;-6983.883;-6409.105;-7955.8657;0.0;0.0
0.27950904;-1.2321938;574.53876;-6983.4287;-6408.89;-7944.376;0.0;0.0
0.2793999;-1.2302861;574.2959;-6982.921;-6408.625;-7933.3696;0.0;0.0
0.2792926;-1.2282736;574.0707;-6982.3906;-6408.32;-7921.821;0.0;0.0
0.2791929;-1.2262939;573.8765;-6981.8867;-6408.0103;-7910.5146;0.0;0.0
0.27910113;-1.2244698;573.7251;-6981.418;-6407.693;-7900.152;0.0;0.0
0.27902272;-1.2228631;573.6305;-6981.0654;-6407.435;-7891.1025;0.0;0.0
0.27895853;-1.221307;573.5942;-6980.885;-6407.2905;-7882.4487;0.0;0.0
0.27890813;-1.2202052;573.6107;-6980.9365;-6407.3257;-7876.4053;0.0;0.0
0.27886885;-1.2194129;573.6688;-6981.256;-6407.587;-7872.152;0.0;0.0
0.27883774;-1.219077;573.7578;-6981.846;-6408.0884;-7870.4775;0.0;0.0
0.2788124;-1.2192408;573.86707;-6982.7773;-6408.91;-7871.599;0.0;0.0
0.27879003;-1.2199352;573.98596;-6984.0146;-6410.029;-7875.6665;0.0;0.0
0.27876827;-1.2210112;574.0993;-6985.574;-6411.475;-7881.827;0.0;0.0
0.278742;-1.2225742;574.1904;-6987.4414;-6413.251;-7890.6294;0.0;0.0
0.27870828;-1.2244984;574.2467;-6989.579;-6415.3325;-7901.3535;0.0;0.0
0.278664;-1.2269232;574.2543;-6991.912;-6417.6577;-7914.7407;0.0;0.0
0.2786058;-1.2295687;574.20233;-6994.4165;-6420.2144;-7929.2266;0.0;0.0
0.27853206;-1.232191;574.0796;-6996.9824;-6422.903;-7943.442;0.0;0.0
0.2784393;-1.2350609;573.878;-6999.581;-6425.703;-7958.866;0.0;0.0
0.27832767;-1.2377568;573.6036;-7002.0874;-6428.484;-7973.1846;0.0;0.0
0.27820048;-1.2403932;573.27356;-7004.4775;-6431.204;-7987.063;0.0;0.0
0.27806306;-1.2427734;572.907;-7006.6846;-6433.7773;-7999.457;0.0;0.0
0.27791965;-1.245071;572.5248;-7008.7354;-6436.2104;-8011.3633;0.0;0.0
0.27777603;-1.2468868;572.1471;-7010.6177;-6438.4707;-8020.6216;0.0;0.0
0.27763596;-1.2486871;571.79175;-7012.339;-6440.547;-8029.8394;0.0;0.0
0.27750403;-1.2499758;571.4707;-7013.9507;-6442.48;-8036.3037;0.0;0.0
0.27738088;-1.251201;571.1803;-7015.4707;-6444.2905;-8042.48;0.0;0.0
0.27726367;-1.2524233;570.91205;-7016.936;-6446.024;-8048.684;0.0;0.0
0.27715096;-1.2534909;570.6558;-7018.3574;-6447.7017;-8054.059;0.0;0.0
0.27703902;-1.2546251;570.40076;-7019.7134;-6449.3125;-8059.804;0.0;0.0
0.27692667;-1.2556574;570.1372;-7021.0264;-6450.889;-8064.9697;0.0;0.0
0.27681038;-1.2564499;569.85693;-7022.2593;-6452.4023;-8068.7803;0.0;0.0
0.2766902;-1.257183;569.56604;-7023.4053;-6453.8394;-8072.2407;0.0;0.0
0.27656925;-1.2577459;569.2786;-7024.453;-6455.1743;-8074.77;0.0;0.0
0.27645123;-1.2581532;569.00073;-7025.463;-6456.462;-8076.4604;0.0;0.0
0.27633512;-1.2582936;568.73804;-7026.3926;-6457.6543;-8076.71;0.0;0.0
0.27622482;-1.2586921;568.4988;-7027.297;-6458.798;-8078.429;0.0;0.0
0.27611992;-1.258841;568.27893;-7028.1855;-6459.9067;-8078.8105;0.0;0.0
0.27601883;-1.2589749;568.07166;-7029.0664;-6460.9946;-8079.1343;0.0;0.0
0.27591947;-1.2592986;567.872;-7029.968;-6462.0957;-8080.52;0.0;0.0
0.27582192;-1.2593569;567.67566;-7030.861;-6463.185;-8080.4487;0.0;0.0
0.2757239;-1.2595668;567.4766;-7031.774;-6464.2974;-8081.2085;0.0;0.0
0.2756253;-1.2595562;567.2783;-7032.6826;-6465.4043;-8080.753;0.0;0.0
0.27552783;-1.2596556;567.08673;-7033.614;-6466.527;-8080.918;0.0;0.0
0.27543283;-1.2597922;566.9038;-7034.5674;-6467.6636;-8081.3057;0.0;0.0
0.2753397;-1.2598841;566.7335;-7035.549;-6468.8154;-8081.4717;0.0;0.0
0.27525088;-1.260182;566.5796;-7036.6035;-6470.024;-8082.8066;0.0;0.0
0.27516535;-1.2605982;566.4347;-7037.685;-6471.2505;-8084.8125;0.0;0.0
0.2750806;-1.2610039;566.2867;-7038.88;-6472.5933;-8086.754;0.0;0.0
0.27499273;-1.2613581;566.12085;-7040.0703;-6473.949;-8088.3755;0.0;0.0
0.27489898;-1.2617491;565.9259;-7041.279;-6475.353;-8090.142;0.0;0.0
0.27479643;-1.2621294;565.6945;-7042.465;-6476.7705;-8091.777;0.0;0.0
0.2746849;-1.2623118;565.4231;-7043.5815;-6478.158;-8092.2397;0.0;0.0
0.27456313;-1.2622346;565.11255;-7044.6113;-6479.499;-8091.1924;0.0;0.0
0.27443314;-1.2620119;564.772;-7045.494;-6480.722;-8089.283;0.0;0.0
0.27429712;-1.2615387;564.40936;-7046.203;-6481.794;-8085.9487;0.0;0.0
0.2741573;-1.2608186;564.0376;-7046.7764;-6482.739;-8081.234;0.0;0.0
0.27401742;-1.2599088;563.66797;-7047.169;-6483.501;-8075.4766;0.0;0.0
0.2738794;-1.2586404;563.31104;-7047.4;-6484.089;-8067.7686;0.0;0.0
0.27374658;-1.2574233;562.9827;-7047.5225;-6484.5396;-8060.3994;0.0;0.0
0.27362323;-1.2558327;562.6997;-7047.569;-6484.869;-8051.061;0.0;0.0
0.27351284;-1.2543223;562.4697;-7047.5635;-6485.0938;-8042.2725;0.0;0.0
0.27341565;-1.2527568;562.29596;-7047.621;-6485.325;-8033.2915;0.0;0.0
0.2733324;-1.251354;562.17664;-7047.754;-6485.577;-8025.316;0.0;0.0
0.27326113;-1.2502755;562.1021;-7048.0117;-6485.9097;-8019.219;0.0;0.0
0.27319857;-1.2492747;562.0574;-7048.44;-6486.383;-8013.6113;0.0;0.0
0.27314094;-1.2483943;562.0225;-7049.056;-6487.0337;-8008.686;0.0;0.0
0.27308244;-1.2479501;561.98193;-7049.8335;-6487.8516;-8006.155;0.0;0.0
0.27302116;-1.2475635;561.9257;-7050.7236;-6488.798;-8003.9106;0.0;0.0
0.27295467;-1.2478102;561.84625;-7051.7744;-6489.928;-8005.1123;0.0;0.0
0.27288178;-1.2480627;561.7447;-7052.919;-6491.1743;-8006.302;0.0;0.0
0.27280468;-1.2486092;561.624;-7054.1597;-6492.5356;-8009.0737;0.0;0.0
0.27272263;-1.2491776;561.48914;-7055.465;-6493.9756;-8011.9385;0.0;0.0
0.27263895;-1.2499415;561.34827;-7056.8193;-6495.471;-8015.8696;0.0;0.0
0.27255452;-1.2508905;561.21265;-7058.2607;-6497.048;-8020.8325;0.0;0.0
0.27247345;-1.2520158;561.0896;-7059.79;-6498.7;-8026.792;0.0;0.0
0.27239543;-1.2532017;560.9851;-7061.397;-6500.412;-8033.1235;0.0;0.0
0.27232316;-1.254719;560.9022;-7063.146;-6502.2437;-8041.325;0.0;0.0
0.2722555;-1.2562697;560.8398;-7065.04;-6504.2;-8049.7515;0.0;0.0
0.27219254;-1.2581114;560.79517;-7067.075;-6506.2803;-8059.819;0.0;0.0
0.27213293;-1.2604239;560.75806;-7069.2915;-6508.533;-8072.4976;0.0;0.0
0.2720728;-1.2629924;560.7197;-7071.684;-6510.9644;-8086.586;0.0;0.0
0.27201158;-1.2657079;560.6688;-7074.218;-6513.549;-8101.4595;0.0;0.0
0.27194443;-1.2685784;560.5893;-7076.894;-6516.3047;-8117.1313;0.0;0.0
0.27186817;-1.2716562;560.4641;-7079.6484;-6519.1846;-8133.8535;0.0;0.0
0.27177808;-1.2746359;560.2816;-7082.426;-6522.144;-8149.9214;0.0;0.0
0.2716736;-1.2775908;560.0366;-7085.16;-6525.1235;-8165.7266;0.0;0.0
0.27155325;-1.2803401;559.7268;-7087.7866;-6528.0596;-8180.269;0.0;0.0
0.2714178;-1.2829556;559.35815;-7090.2583;-6530.9004;-8193.956;0.0;0.0
0.27126944;-1.2851937;558.9407;-7092.536;-6533.5957;-8205.463;0.0;0.0
0.27111134;-1.2869912;558.48615;-7094.5303;-6536.044;-8214.467;0.0;0.0
0.27094623;-1.2885158;558.0094;-7096.2534;-6538.244;-8221.922;0.0;0.0
0.2707785;-1.2893653;557.5239;-7097.7227;-6540.1987;-8225.636;0.0;0.0
0.27061024;-1.2895993;557.0417;-7098.873;-6541.8315;-8225.962;0.0;0.0
0.2704454;-1.289668;556.5802;-7099.8066;-6543.2266;-8225.417;0.0;0.0
0.27028817;-1.2893076;556.1507;-7100.4946;-6544.3438;-8222.571;0.0;0.0
0.27013975;-1.2888515;555.762;-7101.0166;-6545.2544;-8219.278;0.0;0.0
0.27000293;-1.2877667;555.4199;-7101.3735;-6545.9536;-8212.611;0.0;0.0
0.2698774;-1.2867361;555.12427;-7101.666;-6546.542;-8206.337;0.0;0.0
0.2697631;-1.2855583;554.86914;-7101.8975;-6547.0283;-8199.331;0.0;0.0
0.26965714;-1.2844186;554.64764;-7102.131;-6547.4834;-8192.603;0.0;0.0
0.26955867;-1.2831473;554.4518;-7102.3486;-6547.897;-8185.2007;0.0;0.0
0.26946494;-1.281787;554.27026;-7102.618;-6548.3477;-8177.336;0.0;0.0
