time;msd;einstein_diffusion;velocity_autocorrelation;green_kubo_diffusion
0.005;0.0;0.0;3.8019807e-05;6.336634e-08
0.01;1.0597635e-09;1.7662726e-08;3.801814e-05;1.2672992e-07
0.015;4.2388253e-09;4.709806e-08;3.801507e-05;1.9008836e-07
0.02;9.536849e-09;7.947374e-08;3.8011123e-05;2.5344025e-07
0.025;1.6953475e-08;1.1302316e-07;3.8006638e-05;3.1678462e-07
0.03;2.6488301e-08;1.4715724e-07;3.8001857e-05;3.8012107e-07
0.035;3.814086e-08;1.8162315e-07;3.7997026e-05;4.4344944e-07
0.04;5.1910828e-08;2.1629512e-07;3.799216e-05;5.067697e-07
0.045;6.779763e-08;2.511023e-07;3.798739e-05;5.70082e-07
0.05;8.580104e-08;2.8600346e-07;3.798273e-05;6.3338655e-07
0.055;1.05920435e-07;3.2097103e-07;3.7978218e-05;6.9668357e-07
0.06;1.2815572e-07;3.559881e-07;3.797387e-05;7.599734e-07
0.065;1.5250603e-07;3.910411e-07;3.7969665e-05;8.2325613e-07
0.07;1.7897146e-07;4.2612254e-07;3.796565e-05;8.8653223e-07
0.075;2.0755122e-07;4.6122491e-07;3.7961792e-05;9.498019e-07
0.08;2.3824545e-07;4.963447e-07;3.795809e-05;1.0130653e-06
0.085;2.7105304e-07;5.3147653e-07;3.7954465e-05;1.0763229e-06
0.09;3.0597405e-07;5.666186e-07;3.7951046e-05;1.1395746e-06
0.095;3.4300822e-07;6.017688e-07;3.7947702e-05;1.2028207e-06
0.1;3.8215555e-07;6.369259e-07;3.794447e-05;1.2660615e-06
0.105;4.23415e-07;6.720873e-07;3.7941387e-05;1.3292971e-06
0.11;4.6678608e-07;7.072516e-07;3.793834e-05;1.3925277e-06
0.115;5.122693e-07;7.424193e-07;3.7935366e-05;1.4557534e-06
0.12;5.598635e-07;7.775882e-07;3.7932474e-05;1.5189742e-06
0.125;6.0956853e-07;8.1275806e-07;3.7929698e-05;1.5821903e-06
0.13;6.613856e-07;8.479303e-07;3.792691e-05;1.6454018e-06
0.135;7.15312e-07;8.831012e-07;3.7924194e-05;1.7086088e-06
0.14;7.713484e-07;9.1827195e-07;3.7921473e-05;1.7718112e-06
0.145;8.2949373e-07;9.534411e-07;3.791881e-05;1.8350092e-06
0.15;8.8975065e-07;9.886118e-07;3.791611e-05;1.8982028e-06
0.155;9.5211504e-07;1.0237795e-06;3.791352e-05;1.961392e-06
0.16;1.0165869e-06;1.0589447e-06;3.791086e-05;2.0245768e-06
0.165;1.0831701e-06;1.0941111e-06;3.7908212e-05;2.0877571e-06
0.17;1.1518588e-06;1.1292733e-06;3.790555e-05;2.150933e-06
0.175;1.2226566e-06;1.1644348e-06;3.7902897e-05;2.2141046e-06
0.18;1.2955633e-06;1.1995955e-06;3.7900256e-05;2.2772715e-06
0.185;1.3705755e-06;1.2347527e-06;3.7897553e-05;2.340434e-06
0.19;1.4476946e-06;1.2699076e-06;3.789483e-05;2.4035921e-06
0.195;1.5269187e-06;1.3050587e-06;3.7892096e-05;2.4667456e-06
0.2;1.6082505e-06;1.3402088e-06;3.7889295e-05;2.5298946e-06
0.205;1.6916887e-06;1.3753566e-06;3.7886482e-05;2.5930387e-06
0.21;1.7772315e-06;1.4105012e-06;3.7883678e-05;2.6561781e-06
0.215;1.8648788e-06;1.4456425e-06;3.788079e-05;2.7193128e-06
0.22;1.9546312e-06;1.4807813e-06;3.7877908e-05;2.7824426e-06
0.225;2.046488e-06;1.515917e-06;3.7874936e-05;2.8455675e-06
0.23;2.1404485e-06;1.5510496e-06;3.787194e-05;2.9086875e-06
0.235;2.2365125e-06;1.5861791e-06;3.7868893e-05;2.9718024e-06
0.24;2.3346797e-06;1.6213054e-06;3.7865797e-05;3.034912e-06
0.245;2.4349522e-06;1.6564301e-06;3.786265e-05;3.0980164e-06
0.25;2.5373238e-06;1.6915492e-06;3.7859456e-05;3.1611155e-06
0.255;2.6417986e-06;1.7266658e-06;3.7856207e-05;3.2242092e-06
0.26;2.7483743e-06;1.7617784e-06;3.785292e-05;3.2872972e-06
0.265;2.8570532e-06;1.7968889e-06;3.784959e-05;3.35038e-06
0.27;2.9678351e-06;1.831997e-06;3.7846137e-05;3.4134569e-06
0.275;3.0807162e-06;1.8671007e-06;3.7842685e-05;3.476528e-06
0.28;3.195695e-06;1.9021994e-06;3.783918e-05;3.5395933e-06
0.285;3.3127758e-06;1.9372958e-06;3.7835627e-05;3.6026527e-06
