time;msd;einstein_diffusion;velocity_autocorrelation;green_kubo_diffusion
0.005;0.0;0.0;0.60250866;0.0010041811
0.01;1.5088428e-05;0.0002514738;0.60071963;0.0020053806
0.015;6.0264047e-05;0.0006696005;0.5953705;0.0029976645
0.02;0.00013525861;0.001127155;0.58652383;0.003975204
0.025;0.00023962896;0.0015975264;0.5742825;0.004932342
0.03;0.00037276043;0.0020708914;0.5587869;0.0058636535
0.035;0.0005338769;0.0025422708;0.5402156;0.006764013
0.04;0.00072204624;0.003008526;0.5187779;0.0076286425
0.045;0.00093619304;0.0034673815;0.49471107;0.008453161
0.05;0.0011751106;0.003917035;0.46827832;0.009233625
0.055;0.0014374745;0.0043559833;0.439762;0.009966562
0.06;0.0017218494;0.0047829156;0.4094591;0.010648994
0.065;0.002026721;0.005196721;0.37767813;0.011278457
0.07;0.0023504912;0.0055964077;0.34473208;0.01185301
0.075;0.0026915113;0.005981136;0.31093693;0.012371238
0.08;0.0030480856;0.0063501787;0.2766051;0.012832247
0.085;0.0034184856;0.0067029125;0.24204233;0.013235651
0.09;0.0038009873;0.0070388652;0.2075448;0.013581559
0.095;0.0041938564;0.0073576425;0.1733954;0.013870551
0.1;0.004595381;0.0076589687;0.13986038;0.014103652
0.105;0.0050038802;0.007942667;0.107188754;0.0142823
0.11;0.005417712;0.008208655;0.075608574;0.014408315
0.115;0.0058352915;0.008456944;0.04532606;0.014483858
0.12;0.006255117;0.008687662;0.016524542;0.014511399
0.125;0.006675728;0.008900971;-0.010636791;0.01449367
0.13;0.007095768;0.009097138;-0.036022816;0.014433633
0.135;0.007513959;0.0092764925;-0.0595232;0.014334427
0.14;0.007929135;0.009439447;-0.081051625;0.014199342
0.145;0.008340208;0.009586446;-0.10054626;0.014031764
0.15;0.00874621;0.00971801;-0.11796807;0.013835151
0.155;0.009146252;0.009834679;-0.1333008;0.013612983
0.16;0.009539578;0.009937061;-0.1465492;0.013368734
0.165;0.009925527;0.010025783;-0.15773843;0.013105837
0.17;0.010303541;0.010101511;-0.16691175;0.012827651
0.175;0.010673138;0.010164894;-0.17413051;0.012537433
0.18;0.011033979;0.010216647;-0.1794705;0.012238315
0.185;0.011385784;0.010257463;-0.18302207;0.011933278
0.19;0.011728387;0.01028806;-0.1848875;0.0116251325
0.195;0.012061695;0.010309141;-0.1851794;0.011316501
0.2;0.012385686;0.010321405;-0.18401879;0.011009802
0.205;0.012700436;0.010325558;-0.18153363;0.010707246
0.21;0.013006045;0.010322258;-0.17785683;0.010410818
0.215;0.013302731;0.010312195;-0.17312458;0.010122278
0.22;0.013590698;0.010295983;-0.16747473;0.009843153
0.225;0.01387024;0.010274253;-0.16104533;0.009574744
0.23;0.014141699;0.010247609;-0.15397254;0.009318123
0.235;0.01440542;0.01021661;-0.1463899;0.009074139
0.24;0.014661787;0.010181797;-0.13842706;0.008843428
0.245;0.014911175;0.010143656;-0.13020803;0.008626414
0.25;0.015154026;0.010102685;-0.12185016;0.008423331
0.255;0.01539076;0.01005932;-0.113463715;0.008234225
0.26;0.015621789;0.010013968;-0.10515075;0.008058974
0.265;0.01584753;0.009967;-0.09700398;0.007897301
0.27;0.01606838;0.009918753;-0.08910733;0.007748788
0.275;0.01628476;0.009869551;-0.08153433;0.0076128975
0.28;0.01649702;0.009819655;-0.07434874;0.0074889828
0.285;0.016705533;0.009769319;-0.067603715;0.00737631
0.29;0.01691065;0.009718765;-0.061342336;0.007274073
0.295;0.017112672;0.009668177;-0.055597614;0.00718141
0.3;0.017311893;0.009617718;-0.05039249;0.0070974226
0.305;0.01750855;0.009567513;-0.045740418;0.0070211887
0.31;0.017702905;0.009517691;-0.04164589;0.0069517787
0.315;0.017895155;0.009468336;-0.038104698;0.006888271
0.32;0.018085469;0.009419516;-0.03510487;0.006829763
0.325;0.018273981;0.009371272;-0.03262715;0.0067753843
0.33;0.018460844;0.009323658;-0.03064587;0.006724308
0.335;0.018646162;0.009276697;-0.029129777;0.0066757584
