temperature;pressure;kinetic_energy;potential_energy;total_energy;virial;msd;diffusion;volume
0.99244356;0.8187864;2041.4287;-6059.8;-4018.371;432.58316;0.0;0.0;1838.265625
0.9923157;0.81360245;2040.9521;-6063.375;-4022.4229;404.94806;0.0;0.0;1838.265625
0.9921004;0.8091486;2040.1871;-6066.277;-4026.0898;381.9158;0.0;0.0;1838.265625
0.9918451;0.8051135;2039.3452;-6068.661;-4029.316;361.3471;0.0;0.0;1838.265625
0.99160445;0.80192876;2038.641;-6070.4746;-4031.8335;345.19235;0.0;0.0;1838.265625
0.9914273;0.79951257;2038.2612;-6072.0674;-4033.8062;332.6271;0.0;0.0;1838.265625
0.9913487;0.796966;2038.2875;-6073.9355;-4035.648;318.53085;0.0;0.0;1838.265625
0.9913584;0.7939383;2038.5616;-6076.344;-4037.7827;301.28497;0.0;0.0;1838.265625
0.9913777;0.79073477;2038.7036;-6079.091;-4040.3872;283.33435;0.0;0.0;1838.265625
0.9913005;0.78747785;2038.3405;-6081.7266;-4043.3862;266.0994;0.0;0.0;1838.265625
0.99106705;0.7852241;2037.3419;-6083.5435;-4046.2017;255.66734;0.0;0.0;1838.265625
0.9906911;0.78470135;2035.8577;-6084.051;-4048.193;255.75316;0.0;0.0;1838.265625
0.9902436;0.7861191;2034.214;-6083.0986;-4048.8848;266.8593;0.0;0.0;1838.265625
0.9898144;0.789223;2032.7512;-6080.895;-4048.1438;286.90222;0.0;0.0;1838.265625
0.98947173;0.7939352;2031.6691;-6077.827;-4046.1582;315.053;0.0;0.0;1838.265625
0.98923504;0.79941857;2030.9469;-6074.227;-4043.2803;346.73727;0.0;0.0;1838.265625
0.9890629;0.80562764;2030.3392;-6070.3086;-4039.9692;382.19446;0.0;0.0;1838.265625
0.9888734;0.8125649;2029.5466;-6065.745;-4036.1985;422.03726;0.0;0.0;1838.265625
0.9886157;0.8206107;2028.5193;-6060.3516;-4031.8323;468.46283;0.0;0.0;1838.265625
0.9883365;0.8297929;2027.6178;-6054.206;-4026.5884;520.90375;0.0;0.0;1838.265625
0.9881749;0.8389663;2027.4452;-6048.164;-4020.7188;571.83856;0.0;0.0;1838.265625
0.98825884;0.8475683;2028.2719;-6043.12;-4014.8481;617.623;0.0;0.0;1838.265625
0.98853666;0.8544449;2029.5261;-6039.632;-4010.1057;653.03784;0.0;0.0;1838.265625
0.98875475;0.8600931;2030.2339;-6037.025;-4006.791;682.77124;0.0;0.0;1838.265625
0.9887338;0.8652842;2030.0696;-6034.462;-4004.3923;711.72754;0.0;0.0;1838.265625
0.9885448;0.87086016;2029.5476;-6031.4834;-4001.9358;743.52155;0.0;0.0;1838.265625
0.988385;0.8764398;2029.4083;-6028.588;-3999.1797;774.57104;0.0;0.0;1838.265625
0.988397;0.88122696;2030.0004;-6026.4697;-3996.4692;799.7869;0.0;0.0;1838.265625
0.98857677;0.8842007;2031.0828;-6025.6963;-3994.6135;814.02167;0.0;0.0;1838.265625
0.9887966;0.8858221;2032.1509;-6026.171;-3994.02;820.8273;0.0;0.0;1838.265625
0.98895174;0.8855871;2032.9116;-6027.662;-3994.7505;818.0097;0.0;0.0;1838.265625
0.98902506;0.8843198;2033.4448;-6029.844;-3996.3994;809.9544;0.0;0.0;1838.265625
0.98907715;0.88194776;2033.9088;-6032.6924;-3998.7837;795.94507;0.0;0.0;1838.265625
0.9891117;0.87849826;2034.2104;-6036.115;-4001.9048;776.3185;0.0;0.0;1838.265625
0.9890677;0.8749082;2034.047;-6039.5;-4005.4531;756.8471;0.0;0.0;1838.265625
0.9888675;0.8714357;2033.208;-6042.3613;-4009.1533;739.3749;0.0;0.0;1838.265625
0.98850477;0.8693752;2031.812;-6043.957;-4012.145;730.8036;0.0;0.0;1838.265625
0.9880599;0.86888653;2030.2267;-6044.179;-4013.9526;731.2795;0.0;0.0;1838.265625
0.98763454;0.8697151;2028.8314;-6043.1187;-4014.287;738.63934;0.0;0.0;1838.265625
0.9873042;0.87098736;2027.8932;-6041.416;-4013.523;747.5318;0.0;0.0;1838.265625
0.9871142;0.8729149;2027.5691;-6039.533;-4011.964;758.81036;0.0;0.0;1838.265625
0.98708975;0.8736696;2027.9575;-6038.294;-4010.3364;762.19556;0.0;0.0;1838.265625
0.9872448;0.87277806;2029.0667;-6038.342;-4009.2751;755.0605;0.0;0.0;1838.265625
0.9875613;0.8692636;2030.7932;-6040.2817;-4009.4885;732.2258;0.0;0.0;1838.265625
0.9880014;0.8625071;2032.9835;-6044.6553;-4011.6719;690.5845;0.0;0.0;1838.265625
0.98852116;0.8522468;2035.3982;-6051.688;-4016.2898;629.17163;0.0;0.0;1838.265625
0.9890386;0.8385642;2037.6165;-6061.1934;-4023.577;549.27856;0.0;0.0;1838.265625
0.98942405;0.82270133;2039.0891;-6072.376;-4033.2869;458.8526;0.0;0.0;1838.265625
0.98955065;0.80545735;2039.3817;-6084.1006;-4044.7188;363.17017;0.0;0.0;1838.265625
0.9893569;0.7884451;2038.3937;-6095.0854;-4056.692;271.32724;0.0;0.0;1838.265625
0.98887765;0.7737392;2036.3889;-6104.1523;-4067.7634;194.23682;0.0;0.0;1838.265625
0.98822135;0.7618311;2033.8181;-6110.7837;-4076.9656;133.70757;0.0;0.0;1838.265625
0.987501;0.7529694;2031.1655;-6115.0303;-4083.8647;90.142265;0.0;0.0;1838.265625
0.98683524;0.7473126;2028.8555;-6117.1396;-4088.2842;63.566208;0.0;0.0;1838.265625
0.98630345;0.74423546;2027.1589;-6117.685;-4090.5261;49.989475;0.0;0.0;1838.265625
0.9859465;0.7424782;2026.1685;-6117.552;-4091.3833;42.27951;0.0;0.0;1838.265625
0.9857535;0.74140495;2025.7454;-6117.2046;-4091.4592;37.207085;0.0;0.0;1838.265625
0.985652;0.741265;2025.4695;-6116.7544;-4091.285;36.98695;0.0;0.0;1838.265625
0.9855032;0.74167687;2024.798;-6115.9766;-4091.1787;40.601467;0.0;0.0;1838.265625
0.9851944;0.7438251;2023.4586;-6113.961;-4090.5024;55.127087;0.0;0.0;1838.265625
0.9847383;0.7477827;2021.7339;-6110.362;-4088.628;80.402;0.0;0.0;1838.265625
0.98427755;0.7535628;2020.2488;-6105.525;-4085.2761;115.24827;0.0;0.0;1838.265625
0.98396516;0.76065546;2019.4663;-6100.124;-4080.6577;155.9278;0.0;0.0;1838.265625
0.9838482;0.7681518;2019.3855;-6094.847;-4075.4617;197.43028;0.0;0.0;1838.265625
0.98385924;0.7756918;2019.6338;-6090.0293;-4070.3955;238.51506;0.0;0.0;1838.265625
0.98387915;0.78271836;2019.75;-6085.5923;-4065.8423;277.0329;0.0;0.0;1838.265625
0.98381233;0.79027987;2019.4784;-6081.0713;-4061.5928;319.27606;0.0;0.0;1838.265625
0.98364615;0.79823416;2018.8364;-6076.1123;-4057.276;364.42642;0.0;0.0;1838.265625
0.9834135;0.80720294;2018.0625;-6070.5503;-4052.4878;415.43515;0.0;0.0;1838.265625
0.98319745;0.8170836;2017.4092;-6064.495;-4047.086;471.23175;0.0;0.0;1838.265625
0.9830277;0.82713944;2016.9489;-6058.2764;-4041.3276;527.6082;0.0;0.0;1838.265625
0.982899;0.8377811;2016.5876;-6051.896;-4035.3083;587.0171;0.0;0.0;1838.265625
0.9827704;0.8485831;2016.205;-6045.3394;-4029.1343;647.3536;0.0;0.0;1838.265625
0.9826323;0.8595235;2015.8148;-6038.539;-4022.724;708.46765;0.0;0.0;1838.265625
0.982511;0.8701396;2015.5878;-6031.744;-4016.1562;767.4675;0.0;0.0;1838.265625
0.9824652;0.8803351;2015.7588;-6025.3047;-4009.546;823.3515;0.0;0.0;1838.265625
0.98254704;0.889326;2016.4995;-6019.8096;-4003.31;871.4532;0.0;0.0;1838.265625
0.98277354;0.896295;2017.7568;-6015.8125;-3998.0557;907.37115;0.0;0.0;1838.265625
0.9830883;0.9002657;2019.2827;-6013.5674;-3994.2847;926.2171;0.0;0.0;1838.265625
0.98342377;0.9018414;2020.8308;-6013.004;-3992.173;931.8106;0.0;0.0;1838.265625
0.9837351;0.9004681;2022.2881;-6014.1533;-3991.8652;921.3226;0.0;0.0;1838.265625
0.98401624;0.89647186;2023.6508;-6016.8555;-3993.2046;896.5586;0.0;0.0;1838.265625
0.9842728;0.8899554;2024.9161;-6021.0195;-3996.1035;858.09094;0.0;0.0;1838.265625
0.98449564;0.88150364;2026.0059;-6026.428;-4000.4224;809.3019;0.0;0.0;1838.265625
0.9846548;0.871283;2026.7534;-6032.901;-4006.1475;751.44196;0.0;0.0;1838.265625
0.9847018;0.8599193;2026.9946;-6039.815;-4012.8203;688.29095;0.0;0.0;1838.265625
0.9846158;0.8481499;2026.718;-6046.589;-4019.8708;623.93823;0.0;0.0;1838.265625
0.9844227;0.83648866;2026.0745;-6052.9746;-4026.9001;560.916;0.0;0.0;1838.265625
0.98417264;0.8253416;2025.269;-6058.703;-4033.434;501.05322;0.0;0.0;1838.265625
0.9839159;0.81497145;2024.4811;-6063.84;-4039.359;445.4398;0.0;0.0;1838.265625
0.98368436;0.80512124;2023.8291;-6068.5464;-4044.7173;392.4221;0.0;0.0;1838.265625
0.98349667;0.7956694;2023.3169;-6072.958;-4049.641;341.32114;0.0;0.0;1838.265625
0.9833295;0.7865607;2022.8466;-6077.1133;-4054.2666;292.0294;0.0;0.0;1838.265625
0.9831575;0.77784956;2022.3314;-6080.921;-4058.5894;245.01947;0.0;0.0;1838.265625
0.98296744;0.7697031;2021.7915;-6084.4717;-4062.6802;201.17303;0.0;0.0;1838.265625
0.9827862;0.7617746;2021.3317;-6087.715;-4066.3833;158.36888;0.0;0.0;1838.265625
0.98263705;0.7545268;2021.0411;-6090.833;-4069.792;118.979576;0.0;0.0;1838.265625
0.98253214;0.7476697;2020.8881;-6094.05;-4073.1616;81.47029;0.0;0.0;1838.265625
0.98243636;0.741232;2020.6625;-6097.243;-4076.5806;46.418842;0.0;0.0;1838.265625
0.9822839;0.7354843;2020.1514;-6100.176;-4080.0244;15.743762;0.0;0.0;1838.265625
0.9820484;0.7307098;2019.318;-6102.411;-4083.0933;-8.919946;0.0;0.0;1838.265625
0.9817512;0.727162;2018.3176;-6103.8994;-4085.5818;-26.484482;0.0;0.0;1838.265625
0.981451;0.7249251;2017.3734;-6104.614;-4087.2402;-36.932133;0.0;0.0;1838.265625
0.981195;0.72392094;2016.6467;-6104.819;-4088.172;-41.016438;0.0;0.0;1838.265625
0.98100865;0.72401196;2016.197;-6104.7354;-4088.5383;-39.615047;0.0;0.0;1838.265625
0.98088706;0.7243647;2015.9425;-6104.664;-4088.7217;-37.160683;0.0;0.0;1838.265625
0.9807927;0.72496545;2015.7562;-6104.6465;-4088.8901;-33.475155;0.0;0.0;1838.265625
0.9807022;0.7260889;2015.561;-6104.587;-4089.026;-26.8893;0.0;0.0;1838.265625
0.98060626;0.7273998;2015.3506;-6104.5596;-4089.209;-19.238924;0.0;0.0;1838.265625
0.98051256;0.72936046;2015.1731;-6104.53;-4089.3567;-8.071396;0.0;0.0;1838.265625
0.98043627;0.7312052;2015.0795;-6104.623;-4089.5435;2.2894135;0.0;0.0;1838.265625
0.9803817;0.73344576;2015.0195;-6104.86;-4089.8403;14.765249;0.0;0.0;1838.265625
0.9803118;0.73584986;2014.8164;-6105.165;-4090.3486;28.429562;0.0;0.0;1838.265625
0.9801764;0.73914534;2014.2692;-6105.1104;-4090.8413;47.6982;0.0;0.0;1838.265625
0.97993255;0.7431209;2013.239;-6104.2373;-4090.9983;71.68277;0.0;0.0;1838.265625
0.9795664;0.74895513;2011.7478;-6102.042;-4090.2942;106.83991;0.0;0.0;1838.265625
0.9791114;0.75649387;2009.9633;-6098.276;-4088.3125;151.98344;0.0;0.0;1838.265625
0.9786208;0.76620376;2008.1375;-6092.8867;-4084.7493;209.18321;0.0;0.0;1838.265625
0.978164;0.7779419;2006.5194;-6086.0312;-4079.5117;277.1525;0.0;0.0;1838.265625
0.9777883;0.7911254;2005.2471;-6078.146;-4072.899;352.40176;0.0;0.0;1838.265625
0.9775069;0.80502856;2004.4104;-6069.65;-4065.2395;430.74817;0.0;0.0;1838.265625
0.97735727;0.8188527;2004.21;-6061.107;-4056.897;507.38638;0.0;0.0;1838.265625
0.9773985;0.83170944;2004.8422;-6053.4424;-4048.6;577.0244;0.0;0.0;1838.265625
0.97764724;0.84242415;2006.2372;-6047.366;-4041.129;633.3238;0.0;0.0;1838.265625
0.97802985;0.85055226;2007.9971;-6043.2944;-4035.2974;674.6289;0.0;0.0;1838.265625
0.97842044;0.85557944;2009.6799;-6041.1323;-4031.4524;698.98694;0.0;0.0;1838.265625
0.9787436;0.8583164;2011.1112;-6040.551;-4029.4395;711.2184;0.0;0.0;1838.265625
0.97900116;0.858525;2012.3217;-6041.4004;-4029.0786;709.9475;0.0;0.0;1838.265625
0.9792083;0.85634243;2013.3398;-6043.483;-4030.143;695.87506;0.0;0.0;1838.265625
0.9793661;0.8524303;2014.1858;-6046.5454;-4032.3596;672.6083;0.0;0.0;1838.265625
0.97949046;0.84659743;2014.9409;-6050.646;-4035.705;638.93097;0.0;0.0;1838.265625
0.97960734;0.83923995;2015.6962;-6055.644;-4039.9478;596.84564;0.0;0.0;1838.265625
0.979733;0.83017504;2016.4688;-6061.623;-4045.1543;545.3091;0.0;0.0;1838.265625
0.9798519;0.8200506;2017.1313;-6068.522;-4051.3906;488.14978;0.0;0.0;1838.265625
0.97991097;0.8085491;2017.4268;-6075.975;-4058.5483;424.13065;0.0;0.0;1838.265625
0.9798396;0.7972681;2017.1138;-6083.2725;-4066.1587;362.54416;0.0;0.0;1838.265625
0.9796032;0.786628;2016.1349;-6089.796;-4073.6611;305.82382;0.0;0.0;1838.265625
0.97921914;0.7777387;2014.6324;-6094.982;-4080.3496;259.80594;0.0;0.0;1838.265625
0.97874683;0.7709827;2012.8649;-6098.6157;-4085.751;226.08315;0.0;0.0;1838.265625
0.97825617;0.7662528;2011.1545;-6100.74;-4089.5857;203.4195;0.0;0.0;1838.265625
0.9778324;0.7634968;2009.7749;-6101.63;-4091.855;190.97992;0.0;0.0;1838.265625
0.97751045;0.76224655;2008.7572;-6101.7803;-4093.023;186.1206;0.0;0.0;1838.265625
0.9772527;0.7622475;2007.814;-6101.2183;-4093.4043;188.01212;0.0;0.0;1838.265625
0.9769512;0.7636854;2006.5535;-6099.645;-4093.0916;198.46289;0.0;0.0;1838.265625
0.97653985;0.7671876;2004.9238;-6096.546;-4091.622;221.03601;0.0;0.0;1838.265625
0.976085;0.7723969;2003.3394;-6092.118;-4088.7788;252.9335;0.0;0.0;1838.265625
0.9757214;0.77934617;2002.2568;-6086.7383;-4084.4814;293.422;0.0;0.0;1838.265625
0.9755039;0.7873555;2001.6272;-6081.0513;-4079.424;338.85107;0.0;0.0;1838.265625
0.9753315;0.79577446;2001.0522;-6074.9443;-4073.892;386.4299;0.0;0.0;1838.265625
0.9751278;0.80499893;2000.3816;-6068.42;-4068.0383;438.6424;0.0;0.0;1838.265625
0.9749145;0.8146074;1999.7572;-6061.386;-4061.629;492.88;0.0;0.0;1838.265625
0.9747414;0.8246638;1999.3682;-6054.229;-4054.8608;549.11725;0.0;0.0;1838.265625
0.97465134;0.8344212;1999.4128;-6047.2637;-4047.8508;602.8378;0.0;0.0;1838.265625
0.97470236;0.8429263;2000.165;-6041.3154;-4041.1504;648.2373;0.0;0.0;1838.265625
0.9749674;0.84922194;2001.8784;-6037.1494;-4035.271;679.5296;0.0;0.0;1838.265625
0.97548515;0.8522191;2004.61;-6035.9023;-4031.2925;690.5953;0.0;0.0;1838.265625
0.976223;0.85031265;2008.0803;-6038.5605;-4030.4802;673.1409;0.0;0.0;1838.265625
0.9770542;0.84397626;2011.6222;-6044.883;-4033.2607;631.1133;0.0;0.0;1838.265625
0.9777718;0.83319044;2014.3691;-6054.2373;-4039.8682;566.1379;0.0;0.0;1838.265625
0.97817177;0.81985056;2015.6375;-6065.048;-4049.4104;490.03455;0.0;0.0;1838.265625
0.9781609;0.80620664;2015.2758;-6075.7603;-4060.4844;415.51434;0.0;0.0;1838.265625
0.97779155;0.79382277;2013.6553;-6084.952;-4071.2969;350.46085;0.0;0.0;1838.265625
0.9772118;0.7837037;2011.4286;-6092.0654;-4080.6367;299.1094;0.0;0.0;1838.265625
0.9765897;0.7760232;2009.2068;-6097.1465;-4087.9397;261.19666;0.0;0.0;1838.265625
0.9760403;0.77013975;2007.3264;-6100.58;-4093.2537;232.51157;0.0;0.0;1838.265625
0.9755963;0.76647466;2005.8384;-6102.7363;-4096.898;215.2754;0.0;0.0;1838.265625
0.9752394;0.7639232;2004.6284;-6103.8887;-4099.2603;203.62463;0.0;0.0;1838.265625
0.9749351;0.76244664;2003.64;-6104.2373;-4100.597;197.45825;0.0;0.0;1838.265625
0.9746981;0.7612226;2003.0336;-6104.25;-4101.2163;191.921;0.0;0.0;1838.265625
0.97459424;0.76011294;2003.0732;-6104.378;-4101.3047;185.72194;0.0;0.0;1838.265625
0.9746745;0.75764006;2003.8442;-6105.5923;-4101.748;170.54242;0.0;0.0;1838.265625
0.9749038;0.7535705;2005.0469;-6108.208;-4103.161;145.69449;0.0;0.0;1838.265625
0.97515166;0.74819195;2006.0396;-6112.0664;-4106.027;114.047676;0.0;0.0;1838.265625
0.97523445;0.742101;2006.1473;-6116.2783;-4110.131;80.24175;0.0;0.0;1838.265625
0.9750277;0.736691;2005.021;-6119.5537;-4114.5327;52.659122;0.0;0.0;1838.265625
0.97451586;0.733574;2002.7974;-6120.763;-4117.966;39.916687;0.0;0.0;1838.265625
0.9738061;0.7336446;1999.9998;-6119.38;-4119.38;45.901493;0.0;0.0;1838.265625
0.9730509;0.7374601;1997.1919;-6115.302;-4118.11;72.558655;0.0;0.0;1838.265625
