x;y;z;v_x;v_y;v_z;a_x;a_y;a_z;L_x;L_y;L_z;particles_number;time
-3.8709226;-5.6392274;-6.909772;0.3720557;-0.15280116;0.40564635;5.8512845;-8.100047;-9.113805;12.25;12.25;12.25;1372;99.99999999998154
-3.8700895;-4.9018426;-6.177459;0.42423454;-0.10565684;0.0056725815;1.0186981;5.5759068;0.2601606;12.25;12.25;12.25;1372;99.99999999998154
-4.671737;-4.9384427;-5.4655356;-0.069927454;-0.3191297;-0.009479199;-8.371664;13.898135;10.735764;12.25;12.25;12.25;1372;99.99999999998154
-3.933309;-5.690101;-5.4460464;0.43869802;0.66326314;0.53665787;9.841432;2.7612467;7.7005963;12.25;12.25;12.25;1372;99.99999999998154
-3.0486104;-5.721899;-6.1244717;0.18867292;0.24048316;0.1182574;-6.6037145;0.5116911;-6.366323;12.25;12.25;12.25;1372;99.99999999998154
-2.230869;-4.9534535;-6.085386;-0.15313815;-0.21313353;-0.1968384;-5.2305403;1.2501546;0.33379617;12.25;12.25;12.25;1372;99.99999999998154
-3.1027348;-4.973373;-5.3664846;0.3024294;-0.22882757;-0.89694047;0.41820395;5.053757;-3.7897236;12.25;12.25;12.25;1372;99.99999999998154
-2.8577762;-5.9911523;-5.0589542;0.07881972;0.33365157;-0.4679951;-9.455512;-11.139726;-9.077652;12.25;12.25;12.25;1372;99.99999999998154
-2.061115;-5.9867225;-5.788971;-0.4839993;0.13849154;0.96645564;5.440096;-7.7132807;-8.128341;12.25;12.25;12.25;1372;99.99999999998154
-1.2010931;-5.2501655;-5.6884017;0.40649438;0.09760301;0.8087531;-9.595986;-12.8009205;-18.131594;12.25;12.25;12.25;1372;99.99999999998154
-2.0930786;-5.23877;-5.001451;0.29224432;0.3543073;-0.6086847;7.1594086;8.781159;-3.6735013;12.25;12.25;12.25;1372;99.99999999998154
-1.3468938;-6.119925;-5.006199;-0.21623845;-0.7344622;-0.4272516;12.424708;21.963291;13.168573;12.25;12.25;12.25;1372;99.99999999998154
-0.4685516;-6.089272;-5.7729354;-0.36487332;1.0557239;-0.060717102;8.309814;14.150414;16.493073;12.25;12.25;12.25;1372;99.99999999998154
0.30275378;-5.2378345;-5.741241;0.41474074;-0.9039737;-0.03344111;16.823235;-15.977828;-0.8175989;12.25;12.25;12.25;1372;99.99999999998154
-0.41322818;-5.331991;-4.988805;0.06427877;0.06572707;-0.896381;-9.111627;-0.77489054;18.147322;12.25;12.25;12.25;1372;99.99999999998154
0.3325855;-6.111255;-4.935043;0.32612464;0.10744982;-0.8091403;-5.6982045;-7.3717856;-2.661349;12.25;12.25;12.25;1372;99.99999999998154
1.1584322;-6.1071396;-5.712535;0.3706137;-0.43698668;-0.0006971925;-2.310957;-2.8842084;-0.56024206;12.25;12.25;12.25;1372;99.99999999998154
1.2123611;-4.527265;-5.655657;-0.8488147;-0.4094285;-0.60335326;-15.363231;3.6122181;3.1189108;12.25;12.25;12.25;1372;99.99999999998154
1.0908992;-5.3918;-4.8707404;0.07842973;-0.17512986;-0.596744;2.4455001;8.871545;-0.5171793;12.25;12.25;12.25;1372;99.99999999998154
1.9303373;-6.125079;-4.8948193;0.5367697;0.01884912;-0.28701463;-5.7204194;-6.5482855;6.2508726;12.25;12.25;12.25;1372;99.99999999998154
1.2570405;-6.102587;-7.275306;0.1854686;-1.0953213;-1.5308737;-1.7659551;0.6113952;11.440173;12.25;12.25;12.25;1372;99.99999999998154
2.8164792;-5.289267;-6.3389387;-0.38119003;-0.07935451;0.2472753;-1.7109907;-13.518061;7.437517;12.25;12.25;12.25;1372;99.99999999998154
2.0246215;-6.1202083;-6.4587145;-0.42817086;0.2851935;-0.8724239;-3.8111415;-0.6605087;6.7628036;12.25;12.25;12.25;1372;99.99999999998154
3.5023098;-7.0704765;-5.61808;-0.647591;-0.33673093;-0.364487;5.430888;9.560455;7.066598;12.25;12.25;12.25;1372;99.99999999998154
5.081399;-6.3146634;-6.1949277;0.17791325;-0.6468902;0.3086466;1.8904706;15.8952;-18.373116;12.25;12.25;12.25;1372;99.99999999998154
6.0245047;-4.683525;-7.031847;-0.27150854;0.55046713;-0.3148171;-3.970712;-5.0688734;-1.0662292;12.25;12.25;12.25;1372;99.99999999998154
1.8921547;-5.326797;-5.600434;-0.5440634;-0.83913106;0.072998434;11.50755;-4.4696755;-8.224048;12.25;12.25;12.25;1372;99.99999999998154
7.52776;-5.6679916;-6.19034;-0.27529263;-0.14248367;-0.25300664;-1.7218747;1.9347961;-4.205596;12.25;12.25;12.25;1372;99.99999999998154
-4.6494927;-4.0773387;-6.1584053;0.87757313;0.26561874;-0.18037504;1.4089202;1.9049002;-3.817643;12.25;12.25;12.25;1372;99.99999999998154
