time;temperature;pressure;kinetic_energy;potential_energy;total_energy;virial;msd;diffusion;volume
0.005;0.29995;-2.7144349;617.066;-7984.8584;-7367.7925;-16203.688;0.0;0.0;1838.2656
0.01;0.2997876;-2.7115178;616.4962;-7984.0225;-7367.5264;-16186.462;0.0;0.0;1838.2656
0.015;0.29962322;-2.7056792;615.92737;-7981.1094;-7365.182;-16153.126;0.0;0.0;1838.2656
0.02;0.2994612;-2.6959662;615.36694;-7974.411;-7359.044;-16098.439;0.0;0.0;1838.2656
0.025;0.29930076;-2.683432;614.7825;-7965.8643;-7351.082;-16028.147;0.0;0.0;1838.2656
0.03;0.2991272;-2.6689186;614.128;-7957.115;-7342.9873;-15946.8;0.0;0.0;1838.2656
0.035;0.29893264;-2.6528049;613.3791;-7948.905;-7335.526;-15856.4375;0.0;0.0;1838.2656
0.04;0.29871324;-2.63447;612.52795;-7940.174;-7327.646;-15753.622;0.0;0.0;1838.2656
0.045;0.29846898;-2.61409;611.5663;-7931.3525;-7319.786;-15639.308;0.0;0.0;1838.2656
0.05;0.2981959;-2.5916646;610.48016;-7922.5654;-7312.0854;-15513.464;0.0;0.0;1838.2656
0.055;0.29789123;-2.5665624;609.2612;-7912.7715;-7303.5103;-15372.593;0.0;0.0;1838.2656
0.06;0.2975539;-2.5388954;607.9029;-7902.253;-7294.35;-15217.298;0.0;0.0;1838.2656
0.065;0.29718184;-2.5085478;606.3993;-7890.9707;-7284.5713;-15046.931;0.0;0.0;1838.2656
0.07;0.29677463;-2.4751153;604.7543;-7878.248;-7273.4937;-14859.267;0.0;0.0;1838.2656
0.075;0.29633504;-2.438539;602.9821;-7864.0366;-7261.0547;-14654.012;0.0;0.0;1838.2656
0.08;0.29586762;-2.3987465;601.1075;-7848.2314;-7247.124;-14430.814;0.0;0.0;1838.2656
0.085;0.29538056;-2.3557117;599.1707;-7830.748;-7231.577;-14189.613;0.0;0.0;1838.2656
0.09;0.29488602;-2.309395;597.22815;-7811.3955;-7214.1675;-13930.301;0.0;0.0;1838.2656
0.095;0.29439992;-2.2600145;595.34985;-7790.324;-7194.9746;-13654.222;0.0;0.0;1838.2656
0.1;0.29394117;-2.2081094;593.6137;-7768.158;-7174.5444;-13364.502;0.0;0.0;1838.2656
0.105;0.29352877;-2.1538832;592.09644;-7744.808;-7152.712;-13062.422;0.0;0.0;1838.2656
0.11;0.29318127;-2.0976553;590.87;-7720.311;-7129.441;-12749.884;0.0;0.0;1838.2656
0.115;0.29291478;-2.0402317;589.9971;-7695.3867;-7105.3896;-12431.458;0.0;0.0;1838.2656
0.12;0.29274333;-1.9819995;589.52496;-7669.9688;-7080.444;-12109.374;0.0;0.0;1838.2656
0.125;0.29267526;-1.9237552;589.48755;-7644.6455;-7055.158;-11788.094;0.0;0.0;1838.2656
0.13;0.29271802;-1.866159;589.90045;-7619.783;-7029.883;-11471.288;0.0;0.0;1838.2656
0.135;0.2928704;-1.8100797;590.75757;-7596.057;-7005.3;-11163.736;0.0;0.0;1838.2656
0.14;0.29312873;-1.7562708;592.0353;-7573.891;-6981.856;-10869.547;0.0;0.0;1838.2656
0.145;0.29348296;-1.7052376;593.6797;-7553.423;-6959.743;-10591.398;0.0;0.0;1838.2656
0.15;0.2939148;-1.6574684;595.61115;-7534.88;-6939.2686;-10331.824;0.0;0.0;1838.2656
0.155;0.2944021;-1.6134999;597.7368;-7518.6562;-6920.9194;-10093.598;0.0;0.0;1838.2656
0.16;0.2949205;-1.5736024;599.9531;-7504.735;-6904.7817;-9878.004;0.0;0.0;1838.2656
0.165;0.2954437;-1.5377264;602.161;-7492.8545;-6890.6934;-9684.57;0.0;0.0;1838.2656
0.17;0.29595014;-1.506154;604.2768;-7483.464;-6879.187;-9514.687;0.0;0.0;1838.2656
0.175;0.2964218;-1.4784462;606.2369;-7475.9043;-6869.6675;-9365.805;0.0;0.0;1838.2656
0.18;0.29684722;-1.454527;607.9962;-7470.2236;-6862.2275;-9237.413;0.0;0.0;1838.2656
