time;temperature;pressure;kinetic_energy;potential_energy;total_energy;virial;msd;diffusion;volume
0.005;0.049994998;-2.901766;102.851326;-7985.04;-7882.1885;-16208.353;0.0;0.0;1838.2656
0.01;0.049971357;-2.9012918;102.764145;-7984.9346;-7882.1704;-16205.563;0.0;0.0;1838.2656
0.015;0.049947634;-2.9004772;102.6765;-7984.7515;-7882.075;-16200.8955;0.0;0.0;1838.2656
0.02;0.049923755;-2.8993235;102.58807;-7984.459;-7881.871;-16194.356;0.0;0.0;1838.2656
0.025;0.04989966;-2.8977633;102.499405;-7983.993;-7881.4937;-16185.574;0.0;0.0;1838.2656
0.03;0.04987564;-2.8956745;102.411766;-7983.084;-7880.6724;-16173.88;0.0;0.0;1838.2656
0.035;0.049852043;-2.892994;102.32579;-7981.6357;-7879.31;-16158.926;0.0;0.0;1838.2656
0.04;0.04982884;-2.889704;102.24086;-7979.628;-7877.387;-16140.612;0.0;0.0;1838.2656
0.045;0.049805745;-2.8857262;102.156494;-7976.876;-7874.7197;-16118.507;0.0;0.0;1838.2656
0.05;0.04978283;-2.8812716;102.07109;-7973.829;-7871.758;-16093.7705;0.0;0.0;1838.2656
0.055;0.049759205;-2.8762472;101.98317;-7970.2773;-7868.294;-16065.885;0.0;0.0;1838.2656
0.06;0.049735066;-2.8710418;101.890976;-7966.947;-7865.0557;-16036.995;0.0;0.0;1838.2656
0.065;0.049709357;-2.8652933;101.79416;-7963.171;-7861.377;-16005.099;0.0;0.0;1838.2656
0.07;0.049682997;-2.8593616;101.692955;-7959.616;-7857.9233;-15972.185;0.0;0.0;1838.2656
0.075;0.049655132;-2.853304;101.5855;-7956.3857;-7854.8003;-15938.5625;0.0;0.0;1838.2656
0.08;0.04962574;-2.846867;101.472755;-7953.04;-7851.5674;-15902.84;0.0;0.0;1838.2656
0.085;0.049595304;-2.8402202;101.35519;-7949.8525;-7848.4976;-15865.948;0.0;0.0;1838.2656
0.09;0.04956357;-2.8330753;101.23328;-7946.289;-7845.0557;-15826.302;0.0;0.0;1838.2656
0.095;0.04953103;-2.8256989;101.10723;-7942.909;-7841.802;-15785.37;0.0;0.0;1838.2656
0.1;0.04949729;-2.817903;100.9771;-7939.2954;-7838.3184;-15742.117;0.0;0.0;1838.2656
0.105;0.049462788;-2.8099582;100.84308;-7935.9727;-7835.1294;-15698.035;0.0;0.0;1838.2656
0.11;0.049427178;-2.8015888;100.705826;-7932.396;-7831.69;-15651.605;0.0;0.0;1838.2656
0.115;0.049391128;-2.7930956;100.56593;-7929.158;-7828.5923;-15604.486;0.0;0.0;1838.2656
0.12;0.049354263;-2.784124;100.42413;-7925.5845;-7825.16;-15554.727;0.0;0.0;1838.2656
0.125;0.049317338;-2.774887;100.28203;-7922.043;-7821.7607;-15503.503;0.0;0.0;1838.2656
0.13;0.049280386;-2.765396;100.14017;-7918.578;-7818.438;-15450.878;0.0;0.0;1838.2656
0.135;0.049243644;-2.755625;99.999985;-7915.064;-7815.064;-15396.713;0.0;0.0;1838.2656
0.14;0.04920758;-2.7454274;99.86342;-7911.254;-7811.3906;-15340.201;0.0;0.0;1838.2656
0.145;0.049172714;-2.7349834;99.731964;-7907.467;-7807.735;-15282.342;0.0;0.0;1838.2656
0.15;0.049139228;-2.7244174;99.60698;-7903.855;-7804.248;-15223.823;0.0;0.0;1838.2656
0.155;0.04910764;-2.7134798;99.49076;-7899.9824;-7800.4917;-15163.271;0.0;0.0;1838.2656
0.16;0.049078558;-2.7023516;99.385315;-7896.1387;-7796.7534;-15101.69;0.0;0.0;1838.2656
0.165;0.04905236;-2.6909945;99.29254;-7892.1797;-7792.887;-15038.873;0.0;0.0;1838.2656
0.17;0.04902961;-2.6795535;99.2144;-7888.3535;-7789.139;-14975.622;0.0;0.0;1838.2656
0.175;0.049010683;-2.6678855;99.1528;-7884.3633;-7785.2104;-14911.151;0.0;0.0;1838.2656
0.18;0.048996173;-2.6561863;99.109604;-7880.48;-7781.3706;-14846.548;0.0;0.0;1838.2656
0.185;0.048986346;-2.6442907;99.08629;-7876.37;-7777.2837;-14780.898;0.0;0.0;1838.2656
0.19;0.048981678;-2.6324618;99.08411;-7872.4297;-7773.3457;-14715.66;0.0;0.0;1838.2656
0.195;0.048982263;-2.6206973;99.103645;-7868.6475;-7769.544;-14650.82;0.0;0.0;1838.2656
0.2;0.048988294;-2.608949;99.14544;-7864.8516;-7765.706;-14586.115;0.0;0.0;1838.2656
0.205;0.048999798;-2.5974247;99.20979;-7861.3096;-7762.0996;-14522.689;0.0;0.0;1838.2656
0.21;0.049016844;-2.5860603;99.29628;-7857.8633;-7758.567;-14460.19;0.0;0.0;1838.2656
0.215;0.04903916;-2.5748167;99.40403;-7854.436;-7755.032;-14398.398;0.0;0.0;1838.2656
0.22;0.04906653;-2.563828;99.53188;-7851.1475;-7751.6157;-14338.055;0.0;0.0;1838.2656
0.225;0.049098544;-2.5531607;99.67819;-7848.0547;-7748.3765;-14279.519;0.0;0.0;1838.2656
0.23;0.04913478;-2.5428085;99.840836;-7845.11;-7745.269;-14222.754;0.0;0.0;1838.2656
0.235;0.04917457;-2.5328698;100.01727;-7842.4883;-7742.471;-14168.297;0.0;0.0;1838.2656
0.24;0.049217343;-2.5233269;100.20502;-7840.028;-7739.8228;-14116.046;0.0;0.0;1838.2656
0.245;0.049262393;-2.5141356;100.40102;-7837.6377;-7737.237;-14065.75;0.0;0.0;1838.2656
0.25;0.049308904;-2.5054288;100.60176;-7835.5596;-7734.958;-14018.135;0.0;0.0;1838.2656
0.255;0.04935602;-2.4971871;100.80408;-7833.689;-7732.885;-13973.088;0.0;0.0;1838.2656
0.26;0.049402993;-2.4895244;101.005554;-7832.247;-7731.2417;-13931.231;0.0;0.0;1838.2656
0.265;0.049449414;-2.4821837;101.20301;-7830.772;-7729.569;-13891.1455;0.0;0.0;1838.2656
0.27;0.04949419;-2.4753644;101.39375;-7829.5576;-7728.164;-13853.92;0.0;0.0;1838.2656
0.275;0.0495371;-2.4689412;101.57604;-7828.4688;-7726.8926;-13818.861;0.0;0.0;1838.2656
0.28;0.049577534;-2.462983;101.7473;-7827.589;-7725.842;-13786.346;0.0;0.0;1838.2656
0.285;0.04961491;-2.4575644;101.90578;-7827.0806;-7725.175;-13756.779;0.0;0.0;1838.2656
0.29;0.049648963;-2.4524539;102.05057;-7826.5273;-7724.4766;-13728.886;0.0;0.0;1838.2656
0.295;0.049679574;-2.447826;102.18138;-7826.3447;-7724.1636;-13703.625;0.0;0.0;1838.2656
0.3;0.049706727;-2.4435055;102.29796;-7826.162;-7723.8643;-13680.033;0.0;0.0;1838.2656
0.305;0.049730364;-2.4396331;102.39926;-7826.3467;-7723.9473;-13658.88;0.0;0.0;1838.2656
0.31;0.049750067;-2.4359617;102.485596;-7826.456;-7723.9707;-13638.806;0.0;0.0;1838.2656
0.315;0.049766436;-2.4325268;102.558205;-7826.5293;-7723.971;-13620.008;0.0;0.0;1838.2656
0.32;0.049779467;-2.4292982;102.61694;-7826.631;-7724.0137;-13602.32;0.0;0.0;1838.2656
0.325;0.049789116;-2.426353;102.662094;-7826.923;-7724.2607;-13586.168;0.0;0.0;1838.2656
0.33;0.04979559;-2.4236717;102.694595;-7827.3726;-7724.6777;-13571.447;0.0;0.0;1838.2656
0.335;0.049799155;-2.4210584;102.71562;-7827.718;-7725.002;-13557.076;0.0;0.0;1838.2656
0.34;0.049800105;-2.4186916;102.726395;-7828.2764;-7725.55;-13544.045;0.0;0.0;1838.2656
0.345;0.049798746;-2.4164262;102.72747;-7828.8086;-7726.081;-13531.555;0.0;0.0;1838.2656
0.35;0.049795073;-2.4141505;102.71975;-7829.205;-7726.4854;-13518.988;0.0;0.0;1838.2656
0.355;0.049789503;-2.4120443;102.70471;-7829.742;-7727.0376;-13507.343;0.0;0.0;1838.2656
