time;msd;einstein_diffusion;vaf;gk_diffusion
0.005;0.0;0.0;8.3568325;0.013928054
0.01;0.00020947742;0.0034912904;8.312964;0.027782995
0.015;0.0008356863;0.009285403;8.183766;0.041422606
0.02;0.0018720807;0.015600674;7.9760413;0.054716006
0.025;0.003308147;0.022054313;7.6999087;0.06754919
0.03;0.0051299175;0.028499542;7.367502;0.07982836
0.035;0.007320623;0.034860108;6.9916053;0.09148104
0.04;0.009861307;0.04108878;6.5847187;0.102455564
0.045;0.012731458;0.047153547;6.158415;0.11271959
0.05;0.015909646;0.053032152;5.722861;0.122257695
0.055;0.019373966;0.058708988;5.286781;0.13106899
0.06;0.023102539;0.06417372;4.8573613;0.1391646
0.065;0.027073829;0.06942008;4.4403634;0.1465652
0.07;0.031266913;0.07444503;4.040259;0.15329896
0.075;0.035661735;0.079248294;3.6603754;0.1593996
0.08;0.04023944;0.08383217;3.3030148;0.16490461
0.085;0.04498184;0.08819969;2.9696527;0.16985403
0.09;0.049872532;0.09235653;2.6610792;0.17428917
0.095;0.05489599;0.09630875;2.3774881;0.17825165
0.1;0.060038008;0.10006335;2.1186247;0.1817827
0.105;0.0652856;0.103627935;1.8838567;0.18492246
0.11;0.07062716;0.10701085;1.6722842;0.18770958
0.115;0.07605204;0.11022035;1.4827983;0.19018093
0.12;0.081550665;0.113264814;1.3141388;0.19237116
0.125;0.08711485;0.11615313;1.1649401;0.19431272
0.13;0.092737004;0.11889359;1.0337884;0.1960357
0.135;0.09841082;0.12149483;0.9192453;0.19756778
0.14;0.10412999;0.12396428;0.819875;0.19893424
0.145;0.10989038;0.1263108;0.73427314;0.20015803
0.15;0.11568709;0.1285412;0.6610785;0.20125982
0.155;0.12151695;0.1306634;0.59898895;0.20225814
0.16;0.12737635;0.13268371;0.5467734;0.20316942
0.165;0.13326286;0.13460894;0.50327003;0.2040082
0.17;0.13917473;0.1364458;0.46739537;0.2047872
0.175;0.14510946;0.1381995;0.43814385;0.20551744
