time;temperature;pressure;kinetic_energy;potential_energy;total_energy;virial;msd;diffusion;volume
0.005;0.29999605;-2.7144005;617.1605;-7984.8584;-7367.6978;-16203.688;0.0;0.0;1838.2656
0.01;0.29987964;-2.7114487;616.6855;-7984.0244;-7367.339;-16186.46;0.0;0.0;1838.2656
0.015;0.2997611;-2.7055752;616.211;-7981.109;-7364.898;-16153.119;0.0;0.0;1838.2656
0.02;0.29964504;-2.695825;615.7449;-7974.4077;-7358.663;-16098.418;0.0;0.0;1838.2656
0.025;0.2995306;-2.6832442;615.2549;-7965.8467;-7350.592;-16028.057;0.0;0.0;1838.2656
0.03;0.29940283;-2.6686969;614.6941;-7957.1187;-7342.425;-15946.709;0.0;0.0;1838.2656
0.035;0.29925403;-2.6525388;614.03894;-7948.8955;-7334.8564;-15856.29;0.0;0.0;1838.2656
0.04;0.2990803;-2.63416;613.2811;-7940.163;-7326.882;-15753.42;0.0;0.0;1838.2656
0.045;0.29888174;-2.6137187;612.4126;-7931.325;-7318.9126;-15638.952;0.0;0.0;1838.2656
0.05;0.29865417;-2.59124;611.4187;-7922.541;-7311.122;-15512.999;0.0;0.0;1838.2656
0.055;0.29839483;-2.566074;610.2917;-7912.7197;-7302.428;-15371.96;0.0;0.0;1838.2656
0.06;0.29810283;-2.5383248;609.02435;-7902.201;-7293.177;-15216.3955;0.0;0.0;1838.2656
0.065;0.29777566;-2.5079165;607.6111;-7890.91;-7283.299;-15045.872;0.0;0.0;1838.2656
0.07;0.2974135;-2.4743955;606.05597;-7878.1646;-7272.1084;-14857.9;0.0;0.0;1838.2656
0.075;0.29701844;-2.4376945;604.372;-7863.881;-7259.509;-14652.135;0.0;0.0;1838.2656
0.08;0.2965954;-2.3977983;602.5846;-7848.082;-7245.4976;-14428.54;0.0;0.0;1838.2656
0.085;0.29615223;-2.3546531;600.73474;-7830.559;-7229.824;-14186.903;0.0;0.0;1838.2656
0.09;0.29570216;-2.3081913;598.8793;-7811.155;-7212.2754;-13926.964;0.0;0.0;1838.2656
0.095;0.29525998;-2.258662;597.08716;-7790.0166;-7192.9297;-13650.236;0.0;0.0;1838.2656
0.1;0.29484513;-2.2065988;595.4374;-7767.791;-7172.3535;-13359.818;0.0;0.0;1838.2656
0.105;0.2944769;-2.1521504;594.0066;-7744.3364;-7150.33;-13056.686;0.0;0.0;1838.2656
0.11;0.29417336;-2.0957673;592.8677;-7719.8066;-7126.939;-12743.466;0.0;0.0;1838.2656
0.115;0.29395166;-2.0381258;592.0847;-7694.7393;-7102.6543;-12424.019;0.0;0.0;1838.2656
0.12;0.29382527;-1.9797125;591.7034;-7669.2656;-7077.562;-12101.119;0.0;0.0;1838.2656
0.125;0.29380256;-1.9212451;591.7581;-7643.843;-7052.0845;-11778.793;0.0;0.0;1838.2656
0.13;0.29389092;-1.8634069;592.26575;-7618.8877;-7026.622;-11460.842;0.0;0.0;1838.2656
0.135;0.29409006;-1.8071333;593.2207;-7595.0586;-7001.838;-11152.414;0.0;0.0;1838.2656
0.14;0.29439527;-1.7531143;594.5973;-7572.8467;-6978.2495;-10857.265;0.0;0.0;1838.2656
0.145;0.29479694;-1.7018614;596.34204;-7552.2764;-6955.9346;-10578.1045;0.0;0.0;1838.2656
0.15;0.29527643;-1.6538734;598.37573;-7533.6064;-6935.2305;-10317.527;0.0;0.0;1838.2656
0.155;0.2958119;-1.6097996;600.60376;-7517.3643;-6916.7607;-10078.926;0.0;0.0;1838.2656
0.16;0.29637787;-1.5697334;602.92084;-7503.4297;-6900.509;-9862.603;0.0;0.0;1838.2656
0.165;0.2969485;-1.5336486;605.23016;-7491.46;-6886.23;-9668.221;0.0;0.0;1838.2656
0.17;0.29750302;-1.5019524;607.4487;-7482.08;-6874.6313;-9497.86;0.0;0.0;1838.2656
0.175;0.29802257;-1.4740813;609.5095;-7474.4263;-6864.917;-9348.278;0.0;0.0;1838.2656
0.18;0.29849505;-1.4500059;611.3673;-7468.663;-6857.296;-9219.223;0.0;0.0;1838.2656
0.185;0.29891205;-1.4296415;612.9999;-7464.914;-6851.914;-9110.183;0.0;0.0;1838.2656
0.19;0.29927248;-1.4121046;614.4015;-7461.9717;-6847.5703;-9016.272;0.0;0.0;1838.2656
0.195;0.2995757;-1.3975306;615.57056;-7460.504;-6844.9336;-8938.238;0.0;0.0;1838.2656
0.2;0.29982245;-1.3854805;616.5088;-7460.223;-6843.7144;-8873.661;0.0;0.0;1838.2656
0.205;0.30001342;-1.3753213;617.22534;-7460.338;-6843.1123;-8819.068;0.0;0.0;1838.2656
0.21;0.30015275;-1.3668016;617.736;-7460.9863;-6843.2505;-8773.105;0.0;0.0;1838.2656
0.215;0.30024436;-1.3595849;618.05383;-7461.947;-6843.893;-8733.942;0.0;0.0;1838.2656
