msd;diffusion
7.499584568939503e-09;2.4998615229798343e-07
7.511457546765856e-09;1.2519095911276426e-07
2.984891924927608e-08;3.316546583252898e-07
2.98663884081826e-08;2.488865700681883e-07
6.336661761098187e-08;4.224441174065458e-07
6.3390481289527e-08;3.521693404973722e-07
9.856906023401406e-08;4.6937647730482886e-07
9.859987662318735e-08;4.108328192632806e-07
1.3427463254530405e-07;4.973134538714964e-07
1.343101851208643e-07;4.4770061706954763e-07
1.7608205229925997e-07;5.335819766644242e-07
1.7611992364133621e-07;4.892220101148229e-07
2.2704155995098537e-07;5.821578460281675e-07
2.2708304586830933e-07;5.406739187340698e-07
2.7906447983069787e-07;6.201432885126619e-07
2.791110442535211e-07;5.814813421948356e-07
3.259343417631747e-07;6.390869446336758e-07
3.259849165420381e-07;6.036757713741445e-07
3.737853928828527e-07;6.557638471628994e-07
3.738407338354335e-07;6.230678897257225e-07
4.305651097754891e-07;6.83436682183316e-07
4.306275977234787e-07;6.524660571567859e-07
4.959310685088263e-07;7.187406789982989e-07
4.960047778456278e-07;6.888955247855941e-07
5.605927557469233e-07;7.474570076625645e-07
5.606771611690559e-07;7.188168732936614e-07
6.248966512967381e-07;7.714773472799236e-07
6.249928754468044e-07;7.440391374366718e-07
6.978040510377443e-07;8.020736218824647e-07
6.979166078373947e-07;7.754628975971052e-07
7.858101195870887e-07;8.449571178355792e-07
7.85945055132872e-07;8.186927657634082e-07
8.850726259419531e-07;8.940127534767202e-07
8.852329067796299e-07;8.678753988035587e-07
9.897263173268995e-07;9.425964926922853e-07
9.899111514598774e-07;9.165843994998865e-07
1.1035620358534943e-06;9.942000323004452e-07
1.1037752697709547e-06;9.682239208517146e-07
1.2342548205086498e-06;1.054918650007393e-06
1.2345037517733082e-06;1.0287531264777567e-06
1.3838879068024843e-06;1.1251121193516132e-06
1.3841774108630783e-06;1.0985535006849827e-06
1.5481169508097852e-06;1.2000906595424692e-06
1.5484468426479537e-06;1.1730657898848135e-06
1.7248479110454234e-06;1.2776651192929064e-06
1.7252188609964553e-06;1.2501585949249677e-06
1.9169017641057693e-06;1.3595047972381344e-06
1.917318166003267e-06;1.3314709486133797e-06
2.126665976621159e-06;1.4467115487218769e-06
2.1271320837731056e-06;1.418088055848737e-06
2.352980281703338e-06;1.53789560895643e-06
2.3534979451348807e-06;1.508652528932616e-06
2.5938560189091566e-06;1.6313559867353188e-06
2.5944268285019314e-06;1.6014980422851428e-06
2.8491304282315303e-06;1.7267457140797153e-06
2.849756619760292e-06;1.696283702238269e-06
3.1196279371283587e-06;1.8243438228820808e-06
3.120312085680665e-06;1.7932828078624513e-06
3.4056094327634316e-06;1.924073125855046e-06
3.406354561226424e-06;1.8924192006813468e-06
3.706658274512656e-06;2.025496324870304e-06
3.707466805179344e-06;1.9932617232147006e-06
4.022412124369503e-06;2.1282603832642874e-06
4.023286321523991e-06;2.095461625793745e-06
4.352838543062338e-06;2.232224893878122e-06
4.353780803452267e-06;2.198879193662761e-06
4.697998388304493e-06;2.3373126309972605e-06
4.699011280741711e-06;2.3034369023243684e-06
5.057913178056787e-06;2.4434363179018293e-06
5.058999734156158e-06;2.4090474924553133e-06
5.432565492016347e-06;2.55050023099359e-06
5.433728287108839e-06;2.515614947735573e-06
5.8218935493346664e-06;2.6583988809747333e-06
5.823134963632658e-06;2.6230337674020983e-06
6.225905682758058e-06;2.7670691923369148e-06
6.2272280541019326e-06;2.7312403746061104e-06
6.644675500052543e-06;2.8764829004556463e-06
6.646081411947213e-06;2.8402057316013727e-06
7.078206178090529e-06;2.986584885270265e-06
7.079698951111438e-06;2.949874562963099e-06
7.52651538356359e-06;3.0973314335652627e-06
7.528097529572056e-06;3.0602022477935184e-06
7.989631395402825e-06;3.2086873073906924e-06
7.991305006818295e-06;3.1711527804834496e-06
8.467538890081681e-06;3.3206034863065414e-06
8.469307354506678e-06;3.2826772691886346e-06
8.960283931259549e-06;3.4330589774940798e-06
8.962150505509699e-06;3.3947539793597346e-06
9.467869837952029e-06;3.546018665899636e-06
9.46983677592692e-06;3.507346954047008e-06
9.990349939114196e-06;3.659468842166372e-06
9.992419839918267e-06;3.620441970984879e-06
1.0527760136068259e-05;3.7733907297735692e-06
1.0529935432265082e-05;3.7340196568315893e-06
1.1080073271363188e-05;3.887745007495855e-06
1.1082356981542979e-05;3.848040618591312e-06
1.1647302787313714e-05;4.002509548905056e-06
1.1649697117527351e-05;3.962482012764405e-06
1.222946627336592e-05;4.1176654119077165e-06
1.2231974845058816e-05;4.0773249483529385e-06
1.2826590733556629e-05;4.2331982618998776e-06
1.2829215169859185e-05;4.192553977078165e-06
1.343868105191098e-05;4.3490877190650416e-06
1.34414251718245e-05;4.308149093533494e-06
1.4065725460823465e-05;4.4653096701026875e-06
1.4068592172726778e-05;4.424085588907792e-06
1.4707748365829259e-05;4.581853073467059e-06
1.4710739832605731e-05;4.540351800186954e-06
1.53647976469673e-05;4.69871487674841e-06
