time;temperature;pressure;kinetic_energy;potential_energy;total_energy;virial;msd;diffusion;volume
330.005;0.00011042441;-0.56826216;0.22710471;-9451.431;-9451.203;-3134.3047;0.0;0.0;1838.2656
330.01;1.0252512e-05;-0.56835085;0.020704765;-9451.432;-9451.411;-3134.381;0.0;0.0;1838.2656
330.015;0.00011032981;-0.5682804;0.22677292;-9451.436;-9451.209;-3134.4045;0.0;0.0;1838.2656
330.02;1.0245497e-05;-0.5683528;0.020750802;-9451.428;-9451.407;-3134.3918;0.0;0.0;1838.2656
330.025;0.00011047268;-0.56830597;0.2275043;-9451.435;-9451.207;-3134.5469;0.0;0.0;1838.2656
330.03;1.032225e-05;-0.5683432;0.021095855;-9451.43;-9451.408;-3134.3396;0.0;0.0;1838.2656
330.035;0.000110793226;-0.5682554;0.22884661;-9451.424;-9451.195;-3134.271;0.0;0.0;1838.2656
330.04;1.0426343e-05;-0.56837875;0.02152979;-9451.432;-9451.41;-3134.5364;0.0;0.0;1838.2656
330.045;0.0001111232;-0.56829685;0.23008534;-9451.434;-9451.203;-3134.502;0.0;0.0;1838.2656
330.05;1.050144e-05;-0.56838626;0.02177732;-9451.438;-9451.417;-3134.5781;0.0;0.0;1838.2656
330.055;0.00011122335;-0.5683276;0.2304883;-9451.445;-9451.215;-3134.6724;0.0;0.0;1838.2656
330.06;1.051564e-05;-0.56839085;0.02172852;-9451.4375;-9451.416;-3134.6038;0.0;0.0;1838.2656
330.065;0.00011105501;-0.5683193;0.22969736;-9451.439;-9451.21;-3134.625;0.0;0.0;1838.2656
330.07;1.0437914e-05;-0.56839985;0.021390874;-9451.441;-9451.42;-3134.6523;0.0;0.0;1838.2656
330.075;0.000110758774;-0.5683334;0.22847475;-9451.445;-9451.217;-3134.7002;0.0;0.0;1838.2656
330.08;1.0345008e-05;-0.56840175;0.021011477;-9451.441;-9451.42;-3134.6624;0.0;0.0;1838.2656
