time;msd;einstein_diffusion;velocity_autocorrelation;green_kubo_diffusion
0.005;0.0;0.0;2.511394;0.0041856566
0.01;6.287256e-05;0.0010478761;2.504559;0.008359922
0.015;0.00025114644;0.002790516;2.4841993;0.0125002535
0.02;0.0005637977;0.0046983142;2.4507434;0.016584827
0.025;0.000999145;0.006660966;2.404867;0.020592937
0.03;0.0015548808;0.008638226;2.3474653;0.02450538
0.035;0.0022281224;0.010610106;2.2796035;0.028304718
0.04;0.0030154586;0.01256441;2.2024899;0.031975534
0.045;0.0039130272;0.014492692;2.1173918;0.035504524
0.05;0.0049165403;0.016388468;2.0256257;0.038880564
0.055;0.0060214126;0.018246705;1.9285098;0.04209475
0.06;0.0072227586;0.02006322;1.8273215;0.045140285
0.065;0.008515507;0.021834634;1.723292;0.048012435
0.07;0.009894436;0.023558183;1.6175716;0.05070839
0.075;0.011354277;0.025231725;1.511226;0.0532271
0.08;0.012889657;0.026853453;1.4052213;0.055569135
0.085;0.014495312;0.02842218;1.3004229;0.05773651
0.09;0.016165974;0.029936988;1.197596;0.0597325
0.095;0.017896505;0.031397376;1.0974;0.0615615
0.1;0.019681908;0.03280318;1.0003978;0.06322883
0.105;0.021517295;0.034154437;0.9070581;0.06474059
0.11;0.02339805;0.03545159;0.81775665;0.06610352
0.115;0.025319641;0.036695134;0.73279244;0.06732484
0.12;0.027277933;0.03788602;0.65238386;0.06841215
0.125;0.029268837;0.039025117;0.5766813;0.06937329
0.13;0.031288568;0.04011355;0.5057746;0.07021624
0.135;0.03333361;0.041152604;0.4396944;0.07094906
0.14;0.0354007;0.04214369;0.37842652;0.07157978
0.145;0.0374867;0.04308816;0.3219109;0.07211629
0.15;0.03958884;0.043987595;0.27005303;0.07256638
0.155;0.041704513;0.044843562;0.22272642;0.07293759
0.16;0.043831374;0.045657683;0.17977954;0.073237225
0.165;0.04596729;0.0464316;0.14103898;0.07347229
0.17;0.048110217;0.04716688;0.10631517;0.07364948
0.175;0.050258532;0.04786527;0.07540522;0.07377516
0.18;0.05241065;0.048528377;0.048097488;0.07385532
0.185;0.054565255;0.049157888;0.024174226;0.07389561
0.19;0.05672105;0.049755305;0.0034143773;0.0739013
0.195;0.058877062;0.05032228;-0.014404038;0.0738773
0.2;0.0610324;0.05086033;-0.029501822;0.07382812
0.205;0.063186325;0.051370993;-0.042096913;0.07375796
0.21;0.06533809;0.05185563;-0.052403007;0.073670626
0.215;0.06748726;0.052315705;-0.060628127;0.07356958
0.22;0.06963337;0.052752554;-0.06697356;0.07345796
0.225;0.07177621;0.053167563;-0.07163315;0.07333857
0.23;0.07391542;0.0535619;-0.074792504;0.07321391
0.235;0.07605103;0.0539369;-0.07662826;0.0730862
0.24;0.07818274;0.054293573;-0.07730809;0.07295735
0.245;0.08031072;0.05463314;-0.07698992;0.07282904
0.25;0.082434714;0.054956477;-0.07582208;0.07270267
0.255;0.084555134;0.055264797;-0.073942915;0.07257943
0.26;0.08667188;0.055558898;-0.071480535;0.072460294
0.265;0.08878507;0.05583967;-0.06855334;0.07234604
0.27;0.09089498;0.056108013;-0.06526975;0.07223725
0.275;0.093001805;0.056364726;-0.0617283;0.072134376
0.28;0.09510551;0.056610424;-0.05801818;0.072037674
0.285;0.09720643;0.056845866;-0.054219414;0.071947314
0.29;0.09930485;0.05707175;-0.050403155;0.07186331
0.295;0.10140071;0.05728854;-0.04663165;0.071785584
0.3;0.103494376;0.05749687;-0.04295883;0.07171399
0.305;0.10558586;0.05769719;-0.03943043;0.07164827
0.31;0.10767551;0.057890054;-0.036084186;0.07158813
0.315;0.10976334;0.058075838;-0.03295019;0.07153322
0.32;0.1118498;0.058255106;-0.030051133;0.07148313
0.325;0.11393479;0.0584281;-0.027402986;0.071437456
0.33;0.11601847;0.058595184;-0.02501525;0.07139576
0.335;0.11810077;0.0587566;-0.02289166;0.071357615
0.34;0.12018211;0.0589128;-0.021030866;0.07132256
0.345;0.12226234;0.059063934;-0.019427003;0.07129018
0.35;0.12434164;0.059210304;-0.018070284;0.071260065
0.355;0.12642018;0.059352204;-0.016947815;0.07123182
0.36;0.12849785;0.059489742;-0.016044037;0.07120508
0.365;0.13057457;0.059623092;-0.015341273;0.07117951
