time;msd;einstein_diffusion;velocity_autocorrelation;green_kubo_diffusion
0.005;0.0;0.0;2.9129262;0.004854877
0.01;7.2929986e-05;0.0012154998;2.9043884;0.009695524
0.015;0.00029129066;0.0032365632;2.8789754;0.0144938165
0.02;0.00065380434;0.00544837;2.8372662;0.019222593
0.025;0.0011583745;0.0077224965;2.7801936;0.02385625
0.03;0.0018021304;0.010011835;2.7089856;0.028371226
0.035;0.0025814916;0.012292817;2.625091;0.03274638
0.04;0.0034922455;0.014551024;2.5301147;0.036963236
0.045;0.004529617;0.016776359;2.4257607;0.04100617
0.05;0.0056883637;0.018961212;2.3137467;0.044862416
0.055;0.0069628665;0.021099595;2.1957734;0.048522037
0.06;0.008347189;0.023186635;2.073483;0.051977843
0.065;0.009835222;0.025218518;1.9484236;0.055225216
0.07;0.011420669;0.02719207;1.8220192;0.058261912
0.075;0.013097193;0.029104872;1.695583;0.061087884
0.08;0.014858452;0.030955108;1.5702777;0.06370501
0.085;0.01669816;0.032741487;1.4471375;0.06611691
0.09;0.01861016;0.03446326;1.3270502;0.06832866
0.095;0.020588452;0.03612009;1.2107745;0.070346616
0.1;0.02262715;0.037711915;1.0989388;0.072178185
0.105;0.024720725;0.039239246;0.99205345;0.0738316
0.11;0.026863782;0.0407027;0.89051557;0.075315796
0.115;0.029051254;0.04210327;0.79461724;0.07664016
0.12;0.03127837;0.043442182;0.7045591;0.07781442
0.125;0.03354065;0.04472087;0.62045807;0.07884852
0.13;0.03583376;0.045940723;0.5423602;0.07975245
0.135;0.038153924;0.047103606;0.47024179;0.080536194
0.14;0.04049749;0.048211295;0.4040257;0.08120957
0.145;0.04286111;0.049265645;0.34358484;0.08178221
0.15;0.045241874;0.050268747;0.28875202;0.08226346
0.155;0.047636937;0.051222514;0.2393246;0.08266234
0.16;0.050043847;0.052129008;0.19507381;0.08298746
0.165;0.052460402;0.052990306;0.15574645;0.083247036
0.17;0.054884605;0.053808436;0.121073715;0.08344883
0.175;0.05731485;0.054585572;0.09077403;0.08360012
0.18;0.059749447;0.05532356;0.06455716;0.08370771
0.185;0.062187083;0.0560244;0.042128444;0.08377793
0.19;0.06462693;0.05669029;0.023191677;0.08381658
0.195;0.06706767;0.057322796;0.0074522947;0.083829
0.2;0.06950875;0.05792396;-0.005379986;0.08382003
0.205;0.07194955;0.058495566;-0.015588691;0.08379405
0.21;0.07438945;0.05903925;-0.023448303;0.08375497
0.215;0.07682801;0.059556596;-0.029222326;0.08370627
0.22;0.07926509;0.06004931;-0.033161372;0.083651
0.225;0.081700355;0.060518783;-0.03550223;0.083591826
0.23;0.0841337;0.060966447;-0.03646671;0.08353105
0.235;0.08656517;0.061393734;-0.036261193;0.08347061
0.24;0.08899473;0.061801895;-0.0350765;0.083412156
