time;msd;einstein_diffusion;velocity_autocorrelation;green_kubo_diffusion
0.005;0.0;0.0;2.9869902;0.004978317
0.01;7.478523e-05;0.0012464206;2.9783041;0.009942157
0.015;0.0002987049;0.0033189433;2.9524379;0.014862887
0.02;0.0006704589;0.0055871573;2.9100096;0.019712903
0.025;0.0011879139;0.007919426;2.8519762;0.024466196
0.03;0.0018481518;0.01026751;2.7796066;0.029098874
0.035;0.0026475363;0.0126073165;2.694393;0.03358953
0.04;0.0035817905;0.014924128;2.597996;0.03791952
0.045;0.0046460778;0.017207695;2.4921513;0.04207311
0.05;0.005835073;0.019450244;2.378629;0.04603749
0.055;0.007143077;0.021645688;2.25916;0.049802758
0.06;0.008564112;0.0237892;2.135418;0.053361785
0.065;0.010091975;0.025876861;2.0089686;0.056710068
0.07;0.011720307;0.027905494;1.8812608;0.059845503
0.075;0.013442738;0.02987275;1.7536013;0.06276817
0.08;0.015252836;0.03177674;1.6271588;0.065480106
0.085;0.017144276;0.033616226;1.5029532;0.06798502
0.09;0.019110864;0.035390485;1.3818667;0.07028814
0.095;0.021146467;0.037099067;1.2646368;0.07239586
0.1;0.02324528;0.038742132;1.1518761;0.07431566
0.105;0.025401624;0.04032004;1.0440776;0.07605579
0.11;0.02761009;0.041833468;0.9416198;0.077625155
0.115;0.029865537;0.043283384;0.84477794;0.079033114
0.12;0.032163125;0.04467101;0.7537404;0.08028935
0.125;0.034498267;0.04599769;0.6686117;0.0814037
0.13;0.036866747;0.047265064;0.58942306;0.08238608
0.135;0.03926457;0.048474777;0.516144;0.08324631
0.14;0.04168802;0.049628597;0.4486901;0.08399413
0.145;0.0441338;0.05072851;0.38692787;0.08463901
0.15;0.04659878;0.05177642;0.33068696;0.085190155
0.155;0.049080167;0.052774373;0.27976295;0.08565643
0.16;0.051575378;0.053724352;0.23392636;0.0860463
0.165;0.054082245;0.05462853;0.19292572;0.086367846
0.17;0.056598645;0.055488866;0.15649554;0.086628675
0.175;0.059122752;0.056307387;0.12435988;0.08683594
0.18;0.06165296;0.057086073;0.09623632;0.08699633
0.185;0.064187944;0.057826977;0.071840495;0.08711607
0.19;0.0667264;0.058531933;0.050888974;0.08720088
0.195;0.069267415;0.05920292;0.0331024;0.08725605
0.2;0.071810134;0.059841778;0.018207721;0.0872864
0.205;0.07435376;0.060450215;0.0059399125;0.0872963
0.21;0.07689756;0.061029814;-0.003956248;0.087289706
0.215;0.07944125;0.06158236;-0.0117251305;0.08727016
0.22;0.08198449;0.062109463;-0.01759916;0.08724083
0.225;0.0845268;0.062612444;-0.021798044;0.0872045
0.23;0.08706816;0.06309287;-0.02452823;0.08716362
0.235;0.089608364;0.06355203;-0.02598271;0.08712032
0.24;0.0921474;0.063991256;-0.026340885;0.08707642
0.245;0.09468524;0.06441173;-0.02576915;0.087033466
0.25;0.09722195;0.064814635;-0.02442086;0.08699276
0.255;0.09975752;0.065201;-0.022437163;0.08695537
0.26;0.10229219;0.06557192;-0.019946968;0.086922124
0.265;0.104826085;0.065928355;-0.017067572;0.08689368
0.27;0.10735924;0.06627113;-0.013904859;0.08687051
0.275;0.10989192;0.066601165;-0.010553747;0.086852916
0.28;0.11242438;0.066919275;-0.007098659;0.086841084
0.285;0.114956535;0.067226045;-0.0036140222;0.08683506
0.29;0.1174888;0.0675223;-0.0001647826;0.08683479
0.295;0.120021336;0.067808665;0.0031931954;0.08684011
0.3;0.12255426;0.06808569;0.006412725;0.08685079
0.305;0.12508763;0.0683539;0.0094549265;0.08686655
0.31;0.12762164;0.06861378;0.012288862;0.08688703
0.315;0.13015646;0.06886585;0.014891112;0.08691186
0.32;0.13269229;0.069110565;0.01724544;0.086940594
0.325;0.13522913;0.06934827;0.019342177;0.08697283
0.33;0.13776724;0.069579415;0.021177653;0.087008126
0.335;0.1403065;0.06980423;0.022753416;0.08704605
0.34;0.14284697;0.07002303;0.024075378;0.08708618
0.345;0.14538898;0.07023622;0.025153046;0.087128095
0.35;0.14793238;0.07044399;0.025998825;0.08717143
0.355;0.15047708;0.07064652;0.026627464;0.08721581
0.36;0.15302312;0.07084403;0.027055489;0.0872609
0.365;0.15557106;0.07103701;0.02730071;0.0873064
0.37;0.15812029;0.07122535;0.027381985;0.08735204
0.375;0.16067094;0.07140931;0.027318478;0.08739757
0.38;0.16322315;0.0715891;0.027129566;0.087442786
0.385;0.16577683;0.071764864;0.026834136;0.08748751
0.39;0.16833165;0.07193661;0.026450248;0.0875316
0.395;0.17088836;0.0721048;0.025994914;0.08757492
