x;y;z;v_x;v_y;v_z;a_x;a_y;a_z;L_x;L_y;L_z;particles_number;time
-7.018367;-3.8263326;-8.082928;0.64014196;-0.9300644;0.7501006;6.034131;-2.674842;-1.2835783;12.25;12.25;12.25;1372;199.9999999998906
-6.22105;-3.2565103;-8.67072;-0.6592102;0.6378834;-0.4989425;-7.412721;-10.448151;-6.1675167;12.25;12.25;12.25;1372;199.9999999998906
-6.438331;-6.4669404;-3.802896;0.4265424;-0.9661938;0.30307308;14.084035;-10.540003;-7.6011186;12.25;12.25;12.25;1372;199.9999999998906
-6.179486;-5.51463;-4.7417903;0.029349744;0.45500982;-1.3097914;-7.3697596;-6.648663;-6.310104;12.25;12.25;12.25;1372;199.9999999998906
-3.174169;-5.592628;-5.6751227;0.62183166;-1.3546429;0.947274;7.481775;-6.213601;-3.1367698;12.25;12.25;12.25;1372;199.9999999998906
-3.2216253;-3.7565804;-7.7562428;-0.41510305;-0.391703;-0.73202175;3.2973838;0.36649838;-3.5240676;12.25;12.25;12.25;1372;199.9999999998906
-7.374627;-6.869472;-3.3590822;-0.5116188;-0.2551947;0.17137058;5.8449745;-2.8066144;3.4021256;12.25;12.25;12.25;1372;199.9999999998906
-5.010218;-7.4136176;-4.7331867;-1.1526232;-0.0010978486;-0.64546037;-2.397902;5.529933;-16.586441;12.25;12.25;12.25;1372;199.9999999998906
-4.1432366;-5.1602664;-5.635004;-0.5340567;-0.52452826;-0.22686248;-11.929617;8.632152;3.650991;12.25;12.25;12.25;1372;199.9999999998906
-2.2559025;-3.6985784;-4.0535083;-0.1922706;-0.4253074;-0.5093746;-2.586072;-4.0198684;-4.427193;12.25;12.25;12.25;1372;199.9999999998906
-3.5621476;-1.9015758;-5.855197;-0.9076203;-0.66000295;-0.66527516;3.7339692;0.25856158;-2.5667636;12.25;12.25;12.25;1372;199.9999999998906
