time;msd;einstein_diffusion;velocity_autocorrelation;green_kubo_diffusion
0.005;0.0;0.0;3.0042114;0.0050070193
0.01;7.521711e-05;0.0012536185;2.9953396;0.009999252
0.015;0.00030042234;0.003338026;2.9689357;0.014947478
0.02;0.00067428715;0.00561906;2.9256217;0.019823514
0.025;0.0011946321;0.007964214;2.8663814;0.024600817
0.03;0.0018584831;0.010324907;2.7925174;0.029255012
0.035;0.0026621192;0.012676758;2.7055597;0.033764277
0.04;0.0036011853;0.0150049385;2.6072009;0.03810961
0.045;0.0046707187;0.017298957;2.4992235;0.042274985
0.05;0.0058653196;0.019551067;2.3834338;0.046247374
0.055;0.007179142;0.021754976;2.2616081;0.050016724
0.06;0.008606116;0.023905879;2.13545;0.053575806
0.065;0.0101398835;0.025999703;2.00656;0.056920074
0.07;0.011773979;0.028033284;1.8764176;0.060047437
0.075;0.013501874;0.030004164;1.7463641;0.06295804
0.08;0.015317041;0.0319105;1.617591;0.065654024
0.085;0.017213056;0.03375109;1.4911432;0.06813926
0.09;0.01918356;0.03552511;1.3679298;0.07041915
0.095;0.021222338;0.03723217;1.2487086;0.07250033
0.1;0.023323512;0.038872518;1.1341141;0.07439052
0.105;0.025481239;0.040446416;1.0246441;0.07609826
0.11;0.027690066;0.041954648;0.9206952;0.077632755
0.115;0.029944843;0.043398324;0.82255286;0.07900368
0.12;0.032240596;0.044778608;0.7304046;0.08022101
0.125;0.03457271;0.046096947;0.6443569;0.08129495
0.13;0.036936905;0.047355007;0.5644457;0.08223569
0.135;0.039329167;0.048554525;0.4906334;0.08305341
0.14;0.041745838;0.049697425;0.42282945;0.08375812
0.145;0.04418354;0.05078568;0.3608962;0.084359616
0.15;0.046639185;0.051821318;0.30465218;0.08486737
0.155;0.04910987;0.052806307;0.25388542;0.085290514
0.16;0.051593103;0.053742815;0.20835388;0.08563777
0.165;0.054086573;0.0546329;0.16779634;0.08591743
0.17;0.056588385;0.055478808;0.13193555;0.086137325
0.175;0.059096687;0.05628256;0.10048289;0.08630479
0.18;0.061609942;0.057046242;0.07314441;0.086426705
0.185;0.0641267;0.057771802;0.04962267;0.08650941
0.19;0.066645846;0.05846127;0.029621493;0.086558774
0.195;0.06916641;0.05911659;0.012848294;0.08658019
0.2;0.071687505;0.05973959;-0.0009836282;0.08657855
0.205;0.074208476;0.060332093;-0.012152834;0.0865583
0.21;0.07672896;0.060896005;-0.0209282;0.08652341
0.215;0.07924826;0.061432756;-0.027567497;0.086477466
0.22;0.08176606;0.06194399;-0.032316264;0.086423606
0.225;0.084282376;0.06243139;-0.035406858;0.0863646
0.23;0.08679678;0.062896214;-0.037058093;0.08630283
0.235;0.08930945;0.06334003;-0.037474614;0.08624037
0.24;0.09182019;0.06376402;-0.036846776;0.086178966
0.245;0.09432904;0.06416941;-0.035350546;0.08612005
0.25;0.096836396;0.0645576;-0.03314765;0.0860648
0.255;0.0993419;0.06492935;-0.030385867;0.08601416
0.26;0.101846;0.0652859;-0.027199326;0.08596882
0.265;0.104348876;0.06562822;-0.023708701;0.08592931
0.27;0.106850736;0.06595724;-0.020021968;0.08589594
0.275;0.10935159;0.06627369;-0.016234614;0.08586888
0.28;0.111851476;0.06657826;-0.012430523;0.08584817
0.285;0.11435111;0.06687199;-0.008682099;0.0858337
0.29;0.1168505;0.067155465;-0.0050510895;0.08582528
0.295;0.11934937;0.06742903;-0.0015888244;0.08582263
0.3;0.12184852;0.06769362;0.001663078;0.0858254
0.305;0.12434791;0.067949675;0.004672214;0.085833184
0.31;0.12684746;0.06819756;0.0074147354;0.085845545
0.315;0.12934785;0.068438016;0.009874598;0.085862
0.32;0.1318486;0.068671145;0.012042861;0.085882075
0.325;0.13434996;0.06889742;0.013916824;0.08590527
0.33;0.1368524;0.06911737;0.01549939;0.0859311
0.335;0.13935558;0.06933114;0.016798167;0.0859591
0.34;0.14185952;0.06953898;0.017824788;0.085988805
0.345;0.14436473;0.06974141;0.018594222;0.0860198
0.35;0.14687096;0.069938555;0.019124122;0.08605167
0.355;0.149378;0.07013052;0.01943414;0.08608406
0.36;0.1518864;0.070317775;0.01954549;0.086116634
0.365;0.15439552;0.07050023;0.019480444;0.086149104
0.37;0.15690632;0.070678525;0.019261785;0.08618121
0.375;0.15941785;0.07085238;0.018912444;0.086212724
0.38;0.1619302;0.07102202;0.018455163;0.08624349
0.385;0.16444364;0.07118773;0.017912043;0.08627334
0.39;0.16695827;0.07134969;0.017304594;0.08630218
0.395;0.16947365;0.07150786;0.016653007;0.08632994
0.4;0.17199007;0.07166253;0.01597649;0.086356565
0.405;0.17450717;0.07181365;0.015292732;0.086382054
0.41;0.17702527;0.07196149;0.014617978;0.08640642
0.415;0.17954412;0.07210607;0.013966852;0.08642969
0.42;0.18206371;0.072247505;0.013352359;0.08645195
0.425;0.18458399;0.07238588;0.01278575;0.08647326
0.43;0.18710516;0.07252138;0.01227658;0.086493716
0.435;0.1896266;0.072653875;0.011832606;0.08651344
0.44;0.19214882;0.07278365;0.01145987;0.08653254
0.445;0.194672;0.07291086;0.011162674;0.086551145
0.45;0.19719562;0.07303542;0.010943719;0.086569384
0.455;0.19971952;0.07315733;0.010804132;0.08658739
0.46;0.20224442;0.07327696;0.010743623;0.086605296
0.465;0.20476997;0.073394254;0.010760593;0.08662323
0.47;0.20729566;0.0735091;0.010852131;0.08664132
0.475;0.20982231;0.07362186;0.011014168;0.08665967
0.48;0.21234937;0.07373242;0.011241488;0.08667841
0.485;0.21487671;0.07384079;0.011527915;0.08669762
0.49;0.21740535;0.0739474;0.011866306;0.0867174
0.495;0.2199341;0.07405189;0.0122488495;0.08673781
0.5;0.22246328;0.07415443;0.012667139;0.08675893
0.505;0.2249937;0.07425535;0.013112307;0.08678078
0.51;0.22752431;0.07435435;0.013575299;0.08680341
0.515;0.23005545;0.07445161;0.014046939;0.086826816
0.52;0.23258731;0.07454722;0.01451808;0.086851016
0.525;0.23512015;0.07464132;0.01497991;0.08687598
0.53;0.23765337;0.07473377;0.015424071;0.08690169
0.535;0.24018699;0.0748246;0.01584294;0.08692809
0.54;0.24272187;0.07491416;0.016229823;0.086955145
0.545;0.24525693;0.07500211;0.016579181;0.08698277
0.55;0.24779344;0.07508892;0.0168866;0.08701092
0.555;0.25033027;0.07517426;0.017148951;0.0870395
0.56;0.2528675;0.07525818;0.017364228;0.08706844
0.565;0.255406;0.075341;0.017531613;0.08709766
0.57;0.25794464;0.07542241;0.017651383;0.087127075
0.575;0.26048455;0.07550277;0.017724913;0.087156616
0.58;0.26302513;0.07558194;0.01775459;0.08718621
0.585;0.26556665;0.07566002;0.017743798;0.08721578
0.59;0.26810867;0.07573692;0.017696688;0.08724528
0.595;0.270651;0.0758126;0.017618196;0.08727464
0.6;0.2731949;0.07588747;0.017513728;0.08730383
0.605;0.2757391;0.07596119;0.017389048;0.087332815
0.61;0.27828377;0.076033816;0.017250115;0.08736157
0.615;0.28082916;0.07610546;0.017102785;0.087390065
0.62;0.28337607;0.07617636;0.016952844;0.087418325
0.625;0.28592297;0.07624613;0.01680573;0.08744633
0.63;0.2884713;0.076315165;0.016666332;0.08747411
0.635;0.29101944;0.076383054;0.016539067;0.087501675
0.64;0.29356903;0.076450266;0.016427701;0.087529056
0.645;0.29611844;0.0765164;0.016335044;0.08755628
0.65;0.29866925;0.07658186;0.016263342;0.087583385
0.655;0.30122;0.07664631;0.016213916;0.08761041
0.66;0.30377254;0.07671023;0.01618721;0.08763739
0.665;0.3063247;0.07677311;0.016183;0.08766436
0.67;0.30887774;0.07683525;0.016200371;0.08769136
0.675;0.31143156;0.07689668;0.016237972;0.08771842
0.68;0.3139864;0.07695745;0.016294029;0.08774558
0.685;0.31654075;0.07701721;0.016366601;0.08777285
0.69;0.3190967;0.0770765;0.016453538;0.08780028
0.695;0.32165292;0.077135;0.01655296;0.08782787
0.7;0.3242104;0.077192955;0.016662948;0.08785564
0.705;0.32676813;0.07725015;0.016781777;0.08788361
0.71;0.32932648;0.07730669;0.016907772;0.087911785
0.715;0.33188596;0.0773627;0.017039414;0.087940186
0.72;0.3344453;0.07741789;0.017175162;0.08796881
0.725;0.33700648;0.077472754;0.017313553;0.08799767
0.73;0.3395677;0.07752687;0.017453115;0.088026755
0.735;0.34213075;0.07758067;0.017592227;0.08805608
0.74;0.34469342;0.07763366;0.017729472;0.08808563
0.745;0.34725693;0.077686116;0.017862963;0.0881154
0.75;0.34982175;0.077738166;0.01799101;0.08814538
0.755;0.3523871;0.07778965;0.01811166;0.08817557
0.76;0.35495418;0.07784083;0.01822274;0.08820594
0.765;0.35752136;0.077891365;0.018321881;0.08823647
0.77;0.36008912;0.07794137;0.018406603;0.088267155
0.775;0.3626589;0.07799116;0.018474478;0.08829795
0.78;0.36522865;0.07804031;0.018523082;0.088328816
0.785;0.3678001;0.078089185;0.018550301;0.088359736
0.79;0.37037218;0.07813759;0.018554328;0.088390656
0.795;0.3729442;0.078185365;0.018533794;0.088421546
0.8;0.37551877;0.07823308;0.018488137;0.08845236
0.805;0.37809253;0.07828003;0.018417383;0.08848306
0.81;0.3806688;0.07832691;0.018322453;0.0885136
0.815;0.38324428;0.07837306;0.018204851;0.08854394
0.82;0.38582188;0.07841908;0.018067243;0.088574044
0.825;0.38839984;0.07846461;0.017912688;0.0886039
0.83;0.3909787;0.07850978;0.017745227;0.08863348
0.835;0.39355797;0.07855449;0.017569473;0.08866276
0.84;0.39613822;0.07859886;0.017390642;0.08869174
0.845;0.39871994;0.07864298;0.017214196;0.08872043
0.85;0.4013013;0.07868653;0.017045798;0.08874884
0.855;0.40388393;0.078729816;0.016890809;0.088777
0.86;0.40646747;0.07877276;0.016754434;0.08880492
0.865;0.40905163;0.07881534;0.016641196;0.088832654
