time;msd;einstein_diffusion;velocity_autocorrelation;green_kubo_diffusion
0.005;0.0;0.0;2.998878;0.00499813
0.01;7.508425e-05;0.0012514043;2.9899814;0.009981432
0.015;0.00029988936;0.003332104;2.9635022;0.014920603
0.02;0.0006730831;0.005609026;2.920059;0.019787367
0.025;0.0011924807;0.007949871;2.8606486;0.024555115
0.03;0.0018550997;0.01030611;2.7865818;0.029199418
0.035;0.0026572072;0.012653368;2.6993885;0.0336984
0.04;0.0035944302;0.014976792;2.6007726;0.03803302
0.045;0.004661808;0.017265955;2.4925196;0.042187218
0.05;0.0058539184;0.019513061;2.3764377;0.04614795
0.055;0.00716491;0.021711849;2.2543144;0.04990514
0.06;0.008588684;0.023857456;2.12785;0.053451557
0.065;0.010118863;0.025945803;1.9986529;0.056782644
0.07;0.0117489975;0.027973803;1.8682047;0.05989632
0.075;0.013472542;0.029938981;1.7378508;0.06279274
0.08;0.015282944;0.031839468;1.6087787;0.06547403
0.085;0.01717374;0.033673998;1.482042;0.0679441
0.09;0.01913858;0.035441812;1.3585451;0.07020835
0.095;0.021171317;0.03714266;1.2390462;0.072273426
0.1;0.023265889;0.03877648;1.1241758;0.07414705
0.105;0.025416588;0.04034379;1.0144401;0.07583778
0.11;0.027617972;0.04184541;0.9102283;0.07735483
0.115;0.029864734;0.043282222;0.81182307;0.07870787
0.12;0.032151982;0.04465553;0.7194147;0.079906896
0.125;0.0344751;0.0459668;0.6331116;0.08096208
0.13;0.03682975;0.04721763;0.5529422;0.08188365
0.135;0.039211933;0.04840979;0.47887462;0.082681775
0.14;0.04161802;0.04954526;0.41081557;0.08336647
0.145;0.04404452;0.050625887;0.3486291;0.08394752
0.15;0.046488408;0.051653784;0.2921342;0.084434405
0.155;0.04894666;0.052630816;0.24111736;0.08483627
0.16;0.051417023;0.053559404;0.19533911;0.085161835
0.165;0.053897053;0.054441463;0.15453824;0.085419394
0.17;0.056384612;0.055279028;0.11843822;0.0856168
0.175;0.05887815;0.05607443;0.086751126;0.085761376
0.18;0.061375897;0.056829534;0.059182342;0.085860014
0.185;0.06387656;0.05754645;0.03543431;0.085919075
0.19;0.06637896;0.058227155;0.0152101135;0.08594442
0.195;0.06888204;0.058873538;-0.0017840265;0.08594145
0.2;0.07138502;0.059487518;-0.015836183;0.08591506
0.205;0.0738871;0.060070816;-0.02722641;0.08586968
0.21;0.07638791;0.060625326;-0.036225025;0.085809305
0.215;0.078886785;0.061152544;-0.043091096;0.08573749
0.22;0.08138342;0.06165411;-0.04807088;0.085657366
0.225;0.08387782;0.062131718;-0.051396977;0.08557171
0.23;0.08636959;0.06258666;-0.05328781;0.085482895
0.235;0.088858604;0.06302029;-0.053946327;0.08539298
0.24;0.091344945;0.06343399;-0.053560484;0.08530372
0.245;0.09382873;0.06382907;-0.052302655;0.085216545
0.25;0.09630999;0.06420666;-0.050329775;0.08513266
0.255;0.09878869;0.064567775;-0.04778393;0.08505302
0.26;0.10126492;0.06491341;-0.044792082;0.084978364
0.265;0.103739135;0.06524474;-0.041467674;0.08490925
0.27;0.10621127;0.06556251;-0.037910454;0.08484607
0.275;0.10868158;0.065867625;-0.034207553;0.08478906
0.28;0.11115027;0.06616087;-0.030434461;0.08473834
0.285;0.11361716;0.06644278;-0.02665557;0.08469391
0.29;0.1160833;0.06671454;-0.022925366;0.0846557
0.295;0.118548036;0.066976294;-0.019289155;0.08462355
0.3;0.12101207;0.06722893;-0.015784124;0.084597245
0.305;0.12347521;0.06747279;-0.012439962;0.08457651
0.31;0.12593782;0.0677085;-0.009279683;0.08456104
0.315;0.12840018;0.0679366;-0.0063202605;0.08455051
0.32;0.13086209;0.06815734;-0.0035732947;0.084544554
0.325;0.13332398;0.06837127;-0.0010454978;0.08454281
0.33;0.13578553;0.06857855;0.0012607129;0.08454491
0.335;0.13824786;0.06878003;0.0033466346;0.08455049
0.34;0.14071009;0.06897553;0.0052167615;0.08455919
0.345;0.1431723;0.06916536;0.006878278;0.08457065
0.35;0.14563501;0.069350004;0.008340512;0.08458455
0.355;0.14809833;0.06952974;0.009614383;0.084600575
0.36;0.15056199;0.06970462;0.010712077;0.08461843
0.365;0.1530261;0.069874935;0.01164645;0.084637836
0.37;0.15549085;0.07004092;0.012430822;0.084658556
0.375;0.15795603;0.070202686;0.013078549;0.084680356
0.38;0.16042195;0.070360504;0.013602883;0.08470303
0.385;0.16288859;0.070514545;0.014016682;0.084726386
0.39;0.16535597;0.07066494;0.014332384;0.08475027
0.395;0.16782372;0.0708117;0.014561675;0.08477455
0.4;0.17029242;0.07095517;0.014715526;0.084799066
0.405;0.1727617;0.07109535;0.014804022;0.08482374
0.41;0.17523172;0.07123241;0.01483641;0.08484847
0.415;0.17770247;0.07136646;0.014820907;0.08487317
0.42;0.18017378;0.07149754;0.014765059;0.08489778
0.425;0.18264578;0.07162579;0.014675563;0.08492224
0.43;0.18511845;0.07175134;0.014558419;0.084946506
0.435;0.18759182;0.07187426;0.014419176;0.084970534
0.44;0.19006601;0.0719947;0.014262888;0.08499431
0.445;0.19254045;0.07211253;0.014094188;0.0850178
0.45;0.19501595;0.07222813;0.013917514;0.085040994
0.455;0.19749181;0.07234132;0.013736919;0.08506389
0.46;0.19996807;0.072452195;0.013556172;0.08508648
0.465;0.20244531;0.07256104;0.013378758;0.08510878
0.47;0.2049228;0.07266766;0.013207809;0.085130796
0.475;0.2074008;0.07277221;0.01304624;0.08515254
0.48;0.20987964;0.072874874;0.012896701;0.08517403
0.485;0.21235886;0.07297555;0.012761664;0.0851953
0.49;0.21483879;0.073074415;0.012643524;0.08521637
0.495;0.21731931;0.07317148;0.012544579;0.08523728
0.5;0.2198003;0.07326677;0.012467129;0.08525806
0.505;0.22228174;0.07336032;0.012413385;0.08527875
0.51;0.22476362;0.07345217;0.012385417;0.08529939
0.515;0.22724643;0.073542535;0.012385055;0.08532003
0.52;0.22972956;0.07363127;0.012413807;0.08534072
0.525;0.232213;0.07371842;0.012472712;0.08536151
0.53;0.23469754;0.07380426;0.012562317;0.08538245
0.535;0.23718189;0.073888436;0.012682605;0.085403584
0.54;0.23966773;0.07397152;0.012832943;0.085424975
0.545;0.24215366;0.0740531;0.013012149;0.08544666
0.55;0.24464056;0.0741335;0.013218241;0.08546869
0.555;0.24712761;0.07421249;0.013448834;0.085491106
0.56;0.2496157;0.07429039;0.013700813;0.08551394
0.565;0.25210363;0.07436685;0.013970461;0.085537225
0.57;0.25459322;0.07444246;0.014253441;0.08556098
0.575;0.2570831;0.07451684;0.014544891;0.08558522
0.58;0.2595732;0.07459;0.014839383;0.08560995
0.585;0.26206458;0.074662276;0.015131047;0.08563517
0.59;0.2645557;0.07473325;0.015413814;0.08566086
0.595;0.26704848;0.074803494;0.015681423;0.085687
0.6;0.2695416;0.074872665;0.015927708;0.08571354
0.605;0.27203524;0.07494084;0.016146807;0.085740454
0.61;0.27452967;0.0750081;0.016333297;0.08576768
0.615;0.27702433;0.075074345;0.016482426;0.08579515
0.62;0.27951968;0.0751397;0.016590064;0.0858228
