msd;diffusion
0.00011265545882369416;0.0037551819607898056
0.0004496851494842847;0.0074947524914047445
0.0010084577100148674;0.011205085666831859
0.001784794296860571;0.014873285807171423
0.0027731667159526774;0.01848777810635118
0.0039670822667911354;0.02203934592661742
0.005359070328295034;0.025519382515690636
0.006941075409395727;0.028921147539148866
0.008704124357839892;0.032237497621629224
0.01063888608671003;0.03546295362236677
0.012735408276614957;0.0385921462927726
0.014983826020398673;0.041621738945551864
0.017373902292614932;0.04454846741696136
0.019895913166082663;0.04737122182400633
0.022540375616734342;0.05008972359274298
0.02529883647962967;0.052705909332561814
0.028162831484308867;0.055221238204527186
0.031124392372885418;0.05763776365349152
0.03417520754717213;0.05995650446872305
0.03730735156601846;0.06217891927669743
0.040512343908236874;0.06430530779085217
0.0437819610176547;0.06633630457220409
0.04710732750504692;0.06827148913774916
0.05048009301053622;0.07011124029241142
0.05389202197031409;0.07185602929375212
0.057336559944152175;0.07350841018481048
0.06080833914686204;0.07507202363810128
0.06430394150122375;0.07655231131098064
0.06782058704558247;0.07795469775354306
0.07135708231230416;0.07928564701367129
0.0749127116713903;0.08055130287246268
0.07848764017785255;0.08175795851859641
0.08208154193150857;0.08291064841566523
0.08569444046489148;0.08401415731852105
0.08932539239849681;0.08507180228428267
0.09297335908169484;0.0860864435941619
0.096635979739255;0.08705944120653603
0.10031046265021629;0.0879916339036985
0.10399315651316172;0.08888303975483908
0.10768167422851449;0.08973472852376208
0.1113743206028366;0.09054822813238747
0.11507079122540241;0.09132602478206542
0.11877074318693026;0.0920703435557599
0.12247459976436616;0.09278378770027738
0.12618242349517297;0.09346846184827629
0.12989461497758206;0.09412653259245075
0.1336103653875847;0.09475912438835794
0.13732861623966494;0.09536709461087843
0.1410471128314483;0.0959504168921417
0.14476378724340772;0.09650919149560515
0.14847613923733324;0.09704322825969493
0.15218261228741634;0.09755295659449764
0.15588214821634144;0.09803908692851664
0.15957566790096003;0.09850349870429632
0.16326485483981218;0.09894839687261343
0.16695255423302915;0.09937652037680307
0.1706411232717638;0.09979013056828293
0.17433278635586266;0.10019125652635787
0.17802797853590754;0.10058077883384606
0.18172605802715558;0.10095892112619755
0.18542447780540547;0.10132485125978441
0.18912058434570575;0.10167773351919662
0.1928114660462186;0.10201664870170296
0.19649552714538862;0.10234142038822323
0.20017175059739978;0.10265217979353834
0.20384083246131923;0.10294991538450465
0.20750378461374527;0.10323571373818172
0.2111622481638522;0.10351090596267265
0.21481653049212251;0.1037761016870157
0.21846645510473423;0.10403164528796868
0.22211058199097664;0.1042772685403646
0.22574797946057476;0.10451295345396978
0.22937763169279;0.1047386446085799
0.23299970966179998;0.10495482417198196
0.23661469855621015;0.1051620882472045
0.2402245123774173;0.10536162823570933
0.24383107852171151;0.10555457944662835
0.2474368847312622;0.10574225843216335
0.25104386347905744;0.10592568079285124
0.25465417062554074;0.10610590442730863
0.25826906041466147;0.1062835639566508
0.26189004498435975;0.10645936787982103
0.26551803852182326;0.10663375041037079
0.26915430438813365;0.10680726364608477
0.2727993054382582;0.10698011977970909
0.2764541895584932;0.10715278665057876
0.2801204279123353;0.10732583444917063
0.28380128799676807;0.10750048787756367
0.287500195450053;0.1076779758239899
0.2912206518067262;0.10785950066915784
