time;temperature;pressure;kinetic_energy;potential_energy;total_energy;virial;msd;diffusion;volume
0.005;0.19989999;-2.7894192;411.2403;-7984.9346;-7573.6943;-16205.561;0.0;0.0;1838.2656
0.01;0.19972523;-2.787572;410.72412;-7984.457;-7573.733;-16194.342;0.0;0.0;1838.2656
0.015;0.1995492;-2.7840405;410.20645;-7983.078;-7572.8716;-16173.83;0.0;0.0;1838.2656
0.02;0.19937369;-2.778168;409.69482;-7979.5957;-7569.901;-16140.422;0.0;0.0;1838.2656
0.025;0.19920051;-2.7698119;409.18576;-7973.761;-7564.5757;-16093.321;0.0;0.0;1838.2656
0.03;0.19902629;-2.7596674;408.6589;-7966.8755;-7558.217;-16036.323;0.0;0.0;1838.2656
0.035;0.19884445;-2.7479942;408.09552;-7959.435;-7551.3394;-15970.82;0.0;0.0;1838.2656
0.04;0.1986525;-2.7355623;407.48273;-7952.8887;-7545.406;-15901.036;0.0;0.0;1838.2656
0.045;0.19844665;-2.7216468;406.81616;-7945.979;-7539.163;-15822.961;0.0;0.0;1838.2656
0.05;0.19822852;-2.7063012;406.09686;-7938.7676;-7532.671;-15736.8955;0.0;0.0;1838.2656
0.055;0.19799706;-2.6896703;405.31903;-7931.66;-7526.3413;-15643.623;0.0;0.0;1838.2656
0.06;0.19775051;-2.6717927;404.4778;-7924.7188;-7520.2407;-15543.351;0.0;0.0;1838.2656
0.065;0.19748841;-2.6521518;403.57318;-7917.0806;-7513.5073;-15433.226;0.0;0.0;1838.2656
0.07;0.19721113;-2.6308053;402.60504;-7908.851;-7506.246;-15313.566;0.0;0.0;1838.2656
0.075;0.19691834;-2.6078265;401.57343;-7900.2427;-7498.6694;-15184.779;0.0;0.0;1838.2656
0.08;0.19661067;-2.5831356;400.48254;-7891.1143;-7490.632;-15046.434;0.0;0.0;1838.2656
0.085;0.19628951;-2.5565588;399.34088;-7881.144;-7481.803;-14897.585;0.0;0.0;1838.2656
0.09;0.19595794;-2.5280654;398.16327;-7870.258;-7472.0947;-14738.094;0.0;0.0;1838.2656
0.095;0.19562022;-2.497709;396.9666;-7858.5415;-7461.5747;-14568.292;0.0;0.0;1838.2656
0.1;0.19528069;-2.465569;395.7744;-7845.9873;-7450.213;-14388.661;0.0;0.0;1838.2656
0.105;0.19494668;-2.431655;394.61658;-7832.5205;-7437.904;-14199.315;0.0;0.0;1838.2656
0.11;0.19462562;-2.396125;393.52347;-7818.245;-7424.7217;-14001.189;0.0;0.0;1838.2656
0.115;0.19432515;-2.3591118;392.5287;-7803.13;-7410.601;-13795.079;0.0;0.0;1838.2656
