x;y;z;v_x;v_y;v_z;a_x;a_y;a_z;L_x;L_y;L_z;particles_number;time
-2.8216847351019485;-13.579165605612022;1.259789517548461;1.9497862074657648e-05;-6.993914303420808e-05;3.4944411314152743e-05;0.009534744767647457;-0.00921366564837904;0.01615287833240462;12.25;12.25;12.25;1372;199.9999999998906
7.611681298155447;3.2892720194184077;-12.074647586978678;-4.7196621653874726e-05;-3.33670036787847e-05;-6.652437862091335e-07;0.004925406088581861;-0.012194979318672717;0.011045768693351006;12.25;12.25;12.25;1372;199.9999999998906
-2.2956964253174816;-5.58130018013617;-7.5902066011303315;1.8432917618241295e-05;-4.2387161720477226e-05;7.676889747914957e-06;0.005763641032823955;-0.01787060608484753;0.006182456049491178;12.25;12.25;12.25;1372;199.9999999998906
-12.353330326987829;-16.237571241323828;-0.7607660310561674;4.226310017315502e-05;1.3948778261900855e-05;-3.465161674238934e-05;0.015643565084632327;0.004125636028358859;-0.010892881950039124;12.25;12.25;12.25;1372;199.9999999998906
-0.39262647482553564;0.0940165573323321;3.01722109038475;5.746468946321077e-05;-5.033510394984393e-05;-7.016111337645397e-05;0.011008516000935442;-0.013770528843032093;-0.016858838825443367;12.25;12.25;12.25;1372;199.9999999998906
-13.876523304389186;-11.22285474045378;0.985180411241971;-2.0046012139570237e-05;1.1202108524916449e-05;9.297716909933671e-06;-0.0033046985536638873;0.0027202876258369257;0.0028783214180080063;12.25;12.25;12.25;1372;199.9999999998906
5.873055082111606;-2.5625824250425717;5.230408756723993;-3.685160476661275e-05;-6.800902294078311e-06;3.5641275845537275e-05;-0.012403677506885119;0.0037238617915521244;0.0060076187339177245;12.25;12.25;12.25;1372;199.9999999998906
11.458565143665318;-6.204476973832297;-4.982471854348104;2.587372142977167e-05;-4.843357280653017e-05;-1.736656445494248e-05;0.0036768687526986255;-0.02049865914644622;-0.012002498407289362;12.25;12.25;12.25;1372;199.9999999998906
-5.599260783038299;-1.8276497593704324;3.8779409110562875;-9.474647403465084e-06;-3.077604040537529e-05;3.367475461054854e-05;-0.01037709854791731;-0.006639880696982209;-0.002646394357168628;12.25;12.25;12.25;1372;199.9999999998906
-4.41896851926141;-4.306879538929408;-4.444341068314197;6.469420149877817e-05;1.2884797106885911e-06;-2.750818328215094e-05;0.015021943950147998;-0.0016503454802655193;-0.004453043026833803;12.25;12.25;12.25;1372;199.9999999998906
-1.9835965116967653;-4.966235368002823;-12.75554873475315;6.434820369004827e-05;-4.649807723315592e-05;-4.788837756507256e-05;0.005022437188235224;-0.011641497609628512;-0.01151495863507808;12.25;12.25;12.25;1372;199.9999999998906
4.141534890688642;-0.28709007983106116;-6.179828924173665;3.835871264861451e-05;-2.808153920752145e-06;4.715783111077993e-05;0.006996995954645729;0.002594931363791131;0.0070715226898068195;12.25;12.25;12.25;1372;199.9999999998906
-3.7237908824035286;4.171503966638815;-6.6874436388223515;-4.001985697491309e-05;6.621795370586979e-05;-0.00011263278191408387;-0.007978184502066263;0.013289767536324826;-0.02250506859692565;12.25;12.25;12.25;1372;199.9999999998906
