time;msd;einstein_diffusion;velocity_autocorrelation;green_kubo_diffusion
0.005;0.0;0.0;8.411685857878375;0.014019476429797291
0.01;0.00021085478582179035;0.0035142464303631726;8.3671856659465;0.027964785873041458
0.015;0.0008411616979575715;0.00934624108841746;8.236150396973008;0.041691703201329804
0.02;0.0018842770957716672;0.01570230913143056;8.025552513373391;0.05506762405695212
0.025;0.0033295344445000165;0.022196896296666775;7.74576823970676;0.06797723778979672
0.03;0.005162782674829859;0.028682125971276996;7.409171835173579;0.08032585751508603
0.035;0.007367022689543289;0.03508106042639661;7.028817431303509;0.09204055323392521
0.04;0.00992307305212921;0.04134613771720504;6.617419390435668;0.10306958555131798
0.045;0.012810213520071946;0.04744523525952573;6.186678303768387;0.11338071605759863
0.05;0.0160067733042744;0.053355911014248;5.746906937475042;0.1229588942867237
0.055;0.019490648052231344;0.059062569855246494;5.306876934450847;0.13180368917747512
0.06;0.02323973939926525;0.06455483166462571;4.873813297146033;0.13992671133938517
0.065;0.027232317274934893;0.06982645455111511;4.453479471909754;0.14734917712590143
0.07;0.031447308033963464;0.07487454293800824;4.050312343172884;0.15409969769785622
0.075;0.035864514314089706;0.07969892069797713;3.667579273199735;0.16021232981985578
0.08;0.04046477511145864;0.08430161481553884;3.3075385217586035;0.16572489402278678
0.085;0.045230075800425075;0.08868642313808837;2.971593912384766;0.17067755054342806
0.09;0.05014361727693211;0.09285855051283726;2.6604402085052925;0.17511161755760354
0.095;0.05518984874659885;0.09682429604666465;2.3741982886441106;0.17906861470534371
0.1;0.06035446930697108;0.10059078217828513;2.112537737841903;0.18258951093508022
0.105;0.06562440668388152;0.10416572489505004;1.8747832474320307;0.18571414968080027
0.11;0.07098778081328365;0.10755724365649037;1.660002884519979;0.18848082115500023
0.115;0.0764338567261637;0.11077370540023723;1.4670795933664893;0.19092595381061103
0.12;0.0819529889106147;0.11382359570918708;1.2947699199972253;0.19308390367727307
0.125;0.08753655811213099;0.11671541081617465;1.1417533037710197;0.19498682585022478
0.13;0.09317690460537154;0.11945757000688657;1.006671667548159;0.19666461196280505
0.135;0.09886726262353168;0.12205834891794033;0.8881586373868345;0.19814487635844977
0.14;0.10460169550136149;0.12452582797781128;0.7848602207540223;0.19945297672637313
0.145;0.11037502996788065;0.12686785053779387;0.6954488175423003;0.20061205808894364
0.15;0.11618278942447988;0.12909198824942208;0.6186328781729248;0.2016431128858985
0.155;0.1220211284635383;0.1312055144769229;0.5531651590154498;0.20256505481759093
0.16;0.12788677162748724;0.13321538711196587;0.4978513336746308;0.203394807040382
0.165;0.1337769569463491;0.13512823933974658;0.45155901015776867;0.20414740539064494
0.17;0.13968938227902608;0.1369503747833589;0.41322553048994104;0.20483611460812817
0.17500000000000002;0.14562215118422836;0.13868776303259842;0.3818631266704558;0.20547255315257892
0.18;0.15157372413855774;0.14034604086903493;0.3565607191196074;0.20606682101777826
0.185;0.15754287523138;0.14193051822646846;0.33648285526942684;0.20662762577656063
0.19;0.16352864769979936;0.14344618219280644;0.3208671412815698;0.20716240434536326
0.195;0.16953030789675452;0.14489769905705513;0.3090216211680584;0.20767744038064337
0.2;0.175547303831414;0.14628941985951166;0.30032288557028847;0.2081779785232605
0.20500000000000002;0.1815792314193723;0.14762539139786365;0.29421487392077333;0.20866833664646178
0.21;0.1876258055983201;0.14890936952247627;0.2902074073887074;0.2091520156587763
0.215;0.19368683443980775;0.15014483289907576;0.28787220301229005;0.2096318026637968
0.22;0.19976219604166012;0.15133499700125766;0.28683460004123723;0.2101098603305322
0.225;0.20585181921234733;0.1524828290461832;0.286764839381233;0.21058780172950092
0.23;0.2119556658138212;0.1535910621839284;0.2873734228684703;0.21106675743428172
0.23500000000000001;0.21807371610753734;0.1546622100053456;0.2884085634362534;0.21154743837334214
0.24;0.22420596092954156;0.1556985839788483;0.2896523767665654;0.21203019233461975
0.245;0.2303523966097625;0.15670231061888606;0.2909166078311466;0.21251505334767168
0.25;0.23651301959328302;0.15767534639552203;0.29203952259601673;0.2130017858853317
0.255;0.2426878194691028;0.1586194898490868;0.2928842751661284;0.2134899263439419
0.26;0.2488767706449514;0.1595363914390714;0.29333813427376765;0.21397882323439818
0.265;0.2550798255333977;0.160427563228552;0.29331197805870646;0.2144676765311627
0.27;0.2612969098258235;0.1612943887813725;0.29273972261612585;0.21495557606885624
0.275;0.267527919367677;0.16213813295010726;0.29157756703765075;0.21544153868058566
0.28;0.2737727200172536;0.16295995239122235;0.28980232954652896;0.2159245425631632
0.28500000000000003;0.2800311514172223;0.16376090726153347;0.28740835916812335;0.2164035564951101
0.29;0.28630303281643016;0.16454197288300584;0.28440331271366626;0.21687756201629954
0.295;0.29258816634262763;0.16530404878114555;0.28080421287372065;0.21734556903775573
0.3;0.2988863357523901;0.1660479643068834;0.27663514570364844;0.21780662761392847
0.305;0.3051973028776471;0.1667744824468017;0.2719275738510456;0.21825984023701353
0.31;0.3115208064631118;0.1674843045500601;0.2667229408394063;0.21870437847174587
0.315;0.3178565645823624;0.16817807649860442;0.26107576104867297;0.21913950474016033
0.32;0.32420427818971403;0.16885639489047607;0.25505499986746816;0.2195645964066061
0.325;0.33056363214525963;0.1695198113565434;0.2487433472835026;0.21997916865207862
0.33;0.33693429530322044;0.1701688360117275;0.24223466422232134;0.22038289309244916
0.335;0.34331592477728334;0.17080394267526533;0.23562934738754912;0.2207756086714284
0.34;0.34970817673593024;0.17142557683133836;0.2290273206914973;0.2211573208725809
0.34500000000000003;0.35611071689301343;0.17203416275024802;0.22252035623801142;0.22152818813297756
